10 3 3 3 1170
828 797
1316 1256 1316 860 1030 610 1040 660 1090 910 1140 740 0.01 0.01 0.01 
1 546 637 136 139 136 76 13 58 38 76 28 39 82 36 1395 0.07 0.18 0.09 
2 545 111 112 127 131 76 55 88 72 43 93 71 80 66 1602 0.08 0.18 0.01 
3 431 328 141 139 131 96 84 64 91 70 31 74 59 47 1656 0.09 0.09 0.20 
4 877 475 118 116 133 93 84 81 16 88 78 52 35 94 1737 0.14 0.17 0.05 
5 915 84 146 114 127 80 43 44 23 30 68 76 44 17 2376 0.10 0.02 0.11 
6 537 124 146 101 123 43 47 62 31 96 12 98 83 90 2064 0.11 0.12 0.08 
7 528 792 117 119 141 89 35 40 63 28 46 25 92 14 1848 0.04 0.07 0.11 
8 747 724 126 141 119 15 19 95 53 57 77 33 34 80 1368 0.05 0.04 0.07 
9 774 601 133 110 142 38 14 18 54 42 57 90 93 28 2388 0.19 0.11 0.09 
10 130 676 141 150 133 61 89 65 70 38 97 57 77 69 2232 0.11 0.01 0.06 
