30 3 3 3 3296
958 82
3799 3629 3737 2730 4110 3540 2250 1800 2490 2520 1800 3900 0.01 0.01 0.01 
1 975 790 115 128 101 21 23 52 78 32 28 46 79 36 1620 0.17 0.01 0.00 
2 750 221 148 114 126 91 52 32 62 12 76 13 76 31 1404 0.15 0.13 0.07 
3 132 883 146 121 129 40 77 20 17 70 30 19 79 96 2268 0.19 0.18 0.01 
4 192 722 119 122 113 57 55 12 23 49 34 11 96 62 1884 0.20 0.03 0.10 
5 154 623 133 146 123 35 44 11 64 70 82 68 94 20 1458 0.17 0.05 0.08 
6 606 543 131 123 145 60 95 21 89 97 49 11 45 27 2388 0.13 0.18 0.11 
7 94 117 142 104 116 81 36 40 28 41 68 71 96 68 2244 0.12 0.10 0.08 
8 569 864 105 116 108 19 55 62 39 82 47 85 74 44 1674 0.00 0.08 0.06 
9 76 472 101 105 115 22 22 72 98 79 16 96 70 99 1422 0.12 0.09 0.05 
10 894 423 117 109 123 71 91 36 21 41 35 49 73 20 1992 0.02 0.08 0.04 
11 469 757 124 101 141 35 22 65 86 43 90 59 85 79 1896 0.04 0.05 0.08 
12 90 265 114 119 143 24 38 33 53 30 55 58 87 93 1812 0.12 0.10 0.19 
13 154 441 141 138 122 61 59 70 31 39 74 12 67 17 1539 0.18 0.02 0.01 
14 82 549 119 105 113 77 74 58 26 68 34 26 74 85 2352 0.20 0.12 0.07 
15 972 978 106 120 136 58 24 68 75 48 22 65 60 37 2232 0.10 0.20 0.18 
16 242 376 116 123 146 62 28 52 80 37 93 65 71 75 1620 0.06 0.02 0.09 
17 997 241 115 127 126 49 87 66 23 92 74 47 51 59 1824 0.11 0.08 0.00 
18 463 513 128 119 116 32 72 24 37 55 60 50 37 43 2220 0.12 0.05 0.05 
19 992 896 149 128 113 50 11 77 78 78 88 39 57 65 2256 0.05 0.13 0.14 
20 91 229 137 119 146 35 52 35 97 61 48 61 41 33 1467 0.18 0.19 0.04 
21 875 410 138 112 150 71 82 36 64 65 75 52 89 76 1665 0.06 0.06 0.03 
22 106 17 137 147 127 43 98 33 83 65 11 57 24 50 1593 0.14 0.07 0.06 
23 805 885 145 106 147 20 30 48 31 74 11 67 75 93 2028 0.06 0.07 0.16 
24 952 976 133 104 110 82 92 62 80 98 14 83 12 72 1359 0.06 0.12 0.08 
25 933 218 122 108 104 80 19 83 67 51 23 36 98 45 1824 0.03 0.05 0.19 
26 506 541 114 128 102 23 28 80 97 90 74 46 98 81 1413 0.18 0.04 0.15 
27 966 348 133 133 104 17 64 71 37 12 90 26 19 58 1359 0.08 0.01 0.10 
28 49 821 141 142 146 61 23 88 66 64 44 63 51 68 1701 0.01 0.18 0.12 
29 833 948 104 128 141 84 37 33 31 15 68 71 53 84 2328 0.20 0.15 0.07 
30 204 734 126 134 105 67 79 41 66 11 68 73 39 74 2196 0.16 0.16 0.15 
