10 3 5 3 660
940 479
1221 1343 1230 590 1010 750 1150 850 830 900 1390 680 0.01 0.01 0.01 
1 728 508 120 106 105 83 91 27 49 55 24 98 90 81 1701 0.09 0.11 0.00 
2 847 743 127 147 108 61 17 44 52 24 24 26 77 24 2304 0.04 0.08 0.05 
3 211 740 112 136 114 70 67 55 31 95 82 83 70 95 1710 0.13 0.05 0.13 
4 745 630 127 139 127 12 89 78 36 51 43 41 47 58 1896 0.13 0.06 0.04 
5 829 212 136 143 131 82 80 72 45 91 38 40 93 54 1665 0.18 0.12 0.01 
6 553 385 106 131 150 19 12 11 98 69 80 38 38 98 1791 0.06 0.10 0.11 
7 177 601 142 137 140 16 84 29 76 23 16 45 35 68 1377 0.05 0.07 0.18 
8 292 632 126 128 101 67 57 29 87 37 54 35 27 41 2220 0.19 0.17 0.06 
9 690 726 104 138 133 47 49 87 48 82 73 42 91 67 2388 0.07 0.17 0.17 
10 707 122 121 138 121 49 26 56 38 40 17 87 57 72 2208 0.12 0.08 0.07 
