30 5 5 7 3378
292 397
3798 3733 3791 3897 3688 2700 3990 2250 2550 3720 1920 2430 3720 3840 2790 4110 2520 2880 2520 2550 3450 3270 3870 2280 3600 3960 3450 1950 3570 3360 3420 3750 2910 2850 3780 2430 4020 2400 3150 3930 0.01 0.01 0.01 0.01 0.01 
1 441 892 127 120 125 138 111 96 51 78 77 86 98 21 87 55 64 81 58 60 33 24 78 96 87 49 25 50 16 94 50 75 43 74 98 76 37 67 24 35 77 52 3420 0.18 0.19 0.04 0.14 0.15 
2 302 61 146 148 107 150 120 97 41 53 73 80 90 78 39 52 68 64 12 58 92 24 67 24 90 18 87 72 39 11 15 66 12 97 18 89 61 32 68 12 62 93 2475 0.01 0.15 0.05 0.08 0.14 
3 494 225 137 115 113 123 101 31 34 72 17 57 98 98 13 63 20 61 33 69 49 53 16 46 14 61 75 68 29 86 94 27 41 76 28 99 89 82 55 87 79 63 2565 0.08 0.17 0.07 0.13 0.19 
4 137 715 113 125 105 147 126 94 48 28 68 68 52 49 45 65 45 72 44 19 32 90 76 33 68 91 73 61 73 75 17 73 34 14 78 13 58 47 70 99 85 74 3620 0.09 0.19 0.01 0.09 0.01 
5 369 100 144 127 121 144 143 12 88 16 74 48 82 98 89 70 97 54 100 24 56 22 26 17 96 51 12 58 31 53 89 19 33 56 34 43 92 98 42 73 57 16 3940 0.02 0.17 0.18 0.09 0.11 
6 190 203 127 110 125 129 127 40 45 91 94 54 63 24 51 84 81 59 69 14 53 63 85 85 20 52 59 88 77 65 44 50 88 83 52 80 94 34 33 57 47 81 2430 0.17 0.01 0.08 0.18 0.14 
7 714 821 143 128 141 133 111 46 12 85 95 89 89 33 84 34 92 67 75 33 46 56 68 24 55 11 73 36 79 76 77 38 38 70 71 71 17 29 60 58 51 64 3080 0.18 0.05 0.09 0.04 0.20 
8 85 897 144 104 136 143 109 43 91 62 67 27 74 46 13 35 81 72 96 16 42 34 53 21 75 69 14 100 62 100 15 56 29 51 69 94 82 80 72 17 77 25 3020 0.02 0.19 0.03 0.18 0.08 
9 334 43 143 121 115 147 128 46 22 46 11 22 21 63 77 70 91 80 38 65 73 96 44 77 34 58 48 87 79 96 67 14 69 15 82 26 79 67 89 52 29 61 2520 0.18 0.17 0.00 0.05 0.10 
10 338 60 112 112 104 139 138 38 49 74 75 35 40 15 59 19 51 63 52 17 40 73 29 33 54 41 13 93 99 32 63 82 30 39 45 39 70 83 25 100 50 97 2850 0.09 0.02 0.19 0.17 0.06 
11 47 437 150 126 118 116 103 27 44 22 29 37 17 79 31 60 39 21 57 48 50 82 64 77 83 60 34 92 57 14 24 20 98 15 90 100 63 56 36 31 34 97 3320 0.16 0.20 0.13 0.04 0.13 
12 441 337 140 113 101 120 150 46 51 90 31 94 99 40 75 49 19 41 38 84 40 39 28 35 24 24 38 21 13 64 35 27 33 55 56 57 45 12 50 96 41 99 2985 0.20 0.11 0.02 0.07 0.03 
