100 1 1 3 11524
410 430
12445 10700 5500 12100 0.01 
1 738 47 147 14 75 66 616 0.05 
2 978 726 118 83 22 79 712 0.11 
3 579 230 136 68 73 40 652 0.10 
4 340 851 127 26 39 93 576 0.18 
5 408 442 134 65 40 22 576 0.17 
6 948 999 132 55 74 13 483 0.18 
7 206 52 108 68 96 49 724 0.16 
8 811 424 142 99 50 95 708 0.07 
9 332 771 144 20 26 76 600 0.04 
10 432 48 102 51 26 12 519 0.02 
11 205 122 146 52 64 86 486 0.04 
12 385 980 103 16 11 17 768 0.16 
13 55 932 119 78 22 24 462 0.09 
14 577 601 105 16 48 95 543 0.13 
15 649 242 133 60 20 99 594 0.18 
16 906 983 132 92 19 68 558 0.09 
17 909 859 140 47 66 41 616 0.11 
18 863 105 150 76 71 18 540 0.10 
19 118 832 103 59 54 87 555 0.16 
20 712 238 145 92 35 89 696 0.01 
21 366 651 127 15 60 88 664 0.03 
22 435 536 130 84 84 75 552 0.20 
23 872 344 117 73 87 55 712 0.10 
24 203 794 129 60 12 59 704 0.01 
25 673 369 149 48 19 81 579 0.13 
26 360 851 104 97 61 98 780 0.03 
27 786 213 125 21 57 36 471 0.03 
28 860 929 109 93 84 98 644 0.12 
29 946 61 129 60 76 95 776 0.17 
30 365 446 113 50 77 95 567 0.09 
31 222 658 137 24 60 13 492 0.10 
32 784 639 125 34 86 80 465 0.05 
33 445 384 112 99 83 89 552 0.16 
34 45 112 127 49 33 40 632 0.03 
35 322 637 118 60 32 97 788 0.13 
36 215 829 127 27 94 43 456 0.17 
37 707 165 145 61 93 95 543 0.17 
38 746 511 108 96 99 93 720 0.16 
39 351 343 116 28 48 85 696 0.13 
40 274 543 115 66 68 79 540 0.07 
41 74 49 116 49 11 13 498 0.18 
42 165 162 109 96 81 98 597 0.00 
43 657 112 128 15 97 84 776 0.07 
44 564 125 143 50 60 39 594 0.15 
45 47 70 118 67 54 31 567 0.09 
46 954 986 118 84 52 68 704 0.18 
47 785 343 129 45 22 66 582 0.02 
48 168 41 104 46 83 60 604 0.06 
49 310 859 101 28 78 81 579 0.12 
50 637 352 122 24 64 87 640 0.17 
51 635 974 110 84 45 51 549 0.05 
52 569 224 116 72 81 75 680 0.17 
53 913 86 102 40 88 35 772 0.09 
54 7 312 134 29 73 36 597 0.18 
55 864 908 124 78 86 28 800 0.05 
56 966 181 124 40 92 61 656 0.08 
57 548 577 127 29 36 65 664 0.02 
58 346 360 145 23 14 25 692 0.13 
59 591 111 143 15 97 55 498 0.01 
60 117 29 145 72 61 48 576 0.02 
61 597 330 148 91 100 51 608 0.08 
62 371 161 106 25 43 19 531 0.09 
63 953 296 141 90 46 73 640 0.08 
64 663 86 116 94 55 74 668 0.16 
65 250 205 133 93 99 35 582 0.11 
66 705 532 117 15 52 77 656 0.07 
67 575 899 124 16 86 49 483 0.16 
68 707 208 111 83 13 35 704 0.03 
69 844 306 131 86 51 21 708 0.08 
70 216 851 115 52 86 85 772 0.20 
71 139 776 138 77 46 78 712 0.06 
72 793 34 128 90 27 77 486 0.02 
73 450 88 140 73 82 50 555 0.01 
74 180 590 146 85 15 27 768 0.10 
75 582 679 103 17 65 91 462 0.07 
76 47 109 134 49 14 73 628 0.20 
77 395 207 149 21 33 21 597 0.11 
78 450 580 110 27 41 71 597 0.15 
79 24 796 137 68 64 85 576 0.14 
80 299 495 147 28 59 34 604 0.05 
81 33 308 133 56 87 41 525 0.18 
82 919 397 132 60 35 62 546 0.11 
83 915 865 134 38 92 65 507 0.03 
84 633 996 121 46 56 27 453 0.07 
85 691 588 135 74 38 41 477 0.16 
86 762 209 101 32 40 88 716 0.16 
87 288 252 107 52 63 27 507 0.15 
88 357 905 143 65 60 38 696 0.14 
89 557 268 118 40 35 18 474 0.00 
90 433 743 128 66 45 13 704 0.02 
91 95 208 109 56 98 72 616 0.15 
92 916 30 101 73 71 48 800 0.07 
93 887 300 108 20 33 60 644 0.13 
94 506 595 111 56 91 76 597 0.05 
95 898 262 137 77 34 82 796 0.11 
96 795 984 109 67 98 11 561 0.09 
97 714 512 127 64 98 42 465 0.03 
98 473 321 102 95 69 61 748 0.19 
99 415 156 120 26 89 80 468 0.05 
100 63 46 109 13 74 15 752 0.03 
