20 1 3 5 782
175 380
2503 2720 1580 2620 1700 1940 0.01 
1 485 668 150 20 63 84 15 18 546 0.00 
2 392 11 102 42 85 81 93 21 489 0.16 
3 455 452 116 96 81 56 66 49 585 0.13 
4 796 403 129 72 32 90 83 43 744 0.00 
5 82 757 143 89 42 75 100 36 744 0.05 
6 448 290 106 81 39 56 87 33 628 0.11 
7 645 955 143 48 43 14 58 88 558 0.06 
8 488 562 140 73 15 41 75 31 567 0.01 
9 637 405 136 96 67 67 72 94 724 0.13 
10 431 213 110 42 37 74 24 54 570 0.04 
11 220 503 130 59 59 46 78 97 468 0.18 
12 505 190 130 91 32 37 97 13 620 0.06 
13 614 991 113 90 79 24 51 91 788 0.10 
14 348 542 147 85 42 80 74 59 632 0.19 
15 906 385 131 78 47 57 19 71 748 0.12 
16 0 375 102 36 79 56 98 86 668 0.16 
17 10 251 105 83 57 54 91 16 768 0.18 
18 943 293 119 26 79 62 16 65 504 0.20 
19 373 567 132 22 13 19 55 50 720 0.06 
20 581 924 119 21 44 84 87 75 492 0.08 
