100 3 1 3 34528
361 9
12176 12367 12638 7600 13200 10200 13000 9300 5600 12700 12200 10100 0.01 0.01 0.01 
1 966 214 116 116 143 21 15 26 21 59 84 42 43 16 1824 0.03 0.11 0.15 
2 299 630 142 112 135 79 63 38 93 61 17 23 80 42 1944 0.03 0.07 0.07 
3 905 956 130 131 115 14 54 15 66 56 31 100 75 37 1575 0.04 0.08 0.04 
4 260 253 108 106 127 97 98 87 84 38 74 27 30 97 1980 0.01 0.09 0.17 
5 286 741 107 150 111 88 11 50 47 55 27 55 22 95 2280 0.02 0.12 0.17 
6 821 564 121 107 127 74 15 13 94 88 72 81 91 87 1629 0.10 0.18 0.17 
7 936 360 108 107 147 94 56 58 69 27 93 76 82 55 2340 0.11 0.06 0.05 
8 341 933 115 123 116 39 29 91 75 83 64 51 86 34 1824 0.05 0.01 0.10 
9 332 438 111 106 138 66 89 55 85 99 70 38 74 32 1638 0.03 0.17 0.09 
10 557 406 107 135 133 61 13 27 90 20 40 90 39 48 1872 0.16 0.17 0.04 
11 485 510 121 143 111 18 95 60 84 23 93 91 84 25 2088 0.17 0.11 0.02 
12 346 794 124 119 133 55 98 61 60 17 41 34 13 48 2400 0.17 0.16 0.02 
13 85 747 106 126 127 39 87 38 17 33 85 65 15 61 2064 0.16 0.07 0.14 
14 879 914 117 115 138 50 39 22 11 31 80 82 56 81 1746 0.14 0.18 0.16 
15 852 196 141 101 110 78 26 92 12 65 100 81 31 16 1800 0.12 0.18 0.18 
16 479 356 113 131 123 43 27 42 14 26 41 66 66 80 1557 0.19 0.14 0.03 
17 550 409 116 132 133 59 40 29 82 89 22 96 71 27 1377 0.01 0.13 0.02 
18 890 649 107 148 102 78 19 35 23 30 13 14 61 67 2028 0.13 0.08 0.14 
19 965 308 139 108 133 73 28 30 62 84 83 23 80 80 2280 0.13 0.13 0.00 
20 211 28 125 135 105 69 92 81 55 51 45 36 73 97 1503 0.09 0.04 0.12 
21 336 122 133 105 115 13 24 61 58 70 32 87 84 52 1368 0.00 0.09 0.03 
22 221 293 113 105 141 24 63 97 99 94 87 40 24 66 1431 0.19 0.17 0.09 
23 443 744 146 111 103 15 78 79 85 31 51 21 90 98 1980 0.18 0.18 0.05 
24 624 382 111 108 124 74 64 89 36 67 32 79 72 49 1872 0.05 0.03 0.03 
25 821 764 114 149 104 85 45 74 79 91 55 79 64 43 2280 0.18 0.04 0.16 
26 385 377 130 149 140 92 52 86 25 23 69 96 83 53 1431 0.17 0.18 0.14 
