30 3 1 3 9910
184 658
3655 3773 3936 2940 2880 1680 2610 2250 3660 2280 3930 3600 0.01 0.01 0.01 
1 563 923 120 103 144 99 49 79 48 53 37 23 73 77 2064 0.10 0.09 0.08 
2 704 146 115 130 121 71 94 35 74 98 18 35 89 16 2160 0.15 0.18 0.16 
3 709 888 143 103 148 17 67 39 53 62 40 44 23 19 1980 0.15 0.17 0.15 
4 777 844 135 130 126 68 96 30 68 69 40 99 83 24 1539 0.01 0.12 0.02 
5 902 540 137 132 126 97 51 90 90 34 30 95 18 73 2124 0.13 0.02 0.13 
6 892 841 121 124 149 56 73 35 38 75 11 22 85 91 1386 0.01 0.04 0.13 
7 918 54 130 131 118 46 20 51 45 78 89 38 37 25 1476 0.16 0.01 0.05 
8 337 793 102 109 131 60 52 11 40 96 56 58 38 84 1755 0.14 0.14 0.03 
9 310 708 107 119 123 91 98 70 25 13 53 67 81 59 1824 0.06 0.17 0.06 
10 787 873 145 102 134 22 50 38 92 25 11 18 51 92 1737 0.14 0.07 0.09 
11 823 361 101 142 140 83 94 44 38 36 93 80 84 64 1665 0.03 0.14 0.10 
12 148 165 133 101 149 40 53 55 56 47 33 96 87 18 1368 0.02 0.06 0.09 
13 452 423 117 129 142 23 21 51 90 98 41 49 49 42 1782 0.14 0.03 0.06 
14 141 312 149 103 134 72 90 30 48 13 41 27 82 32 2100 0.13 0.18 0.04 
15 799 866 135 143 126 42 32 63 35 40 71 13 63 25 2112 0.04 0.17 0.00 
16 552 613 108 146 109 17 46 39 82 85 31 55 14 89 2124 0.14 0.00 0.16 
17 79 151 114 120 148 78 26 68 61 53 19 69 73 60 1800 0.18 0.14 0.17 
18 831 588 125 119 148 95 96 55 26 13 16 85 64 22 1647 0.07 0.06 0.10 
19 511 475 102 134 146 41 30 94 97 35 98 93 88 15 1968 0.16 0.16 0.02 
20 278 233 121 125 112 38 89 61 26 54 89 52 52 86 1728 0.07 0.05 0.20 
21 907 266 126 111 142 79 44 31 39 27 59 57 88 44 2352 0.18 0.12 0.07 
22 38 695 101 139 148 34 61 18 32 51 37 35 52 37 1812 0.16 0.08 0.10 
23 370 197 146 130 122 91 75 64 28 79 18 56 17 79 1638 0.07 0.12 0.14 
24 600 6 119 149 116 61 17 92 37 22 71 91 31 57 1737 0.05 0.16 0.15 
25 940 824 110 131 107 70 67 85 40 76 91 89 13 93 2340 0.00 0.02 0.16 
26 306 55 114 141 137 78 83 67 100 91 16 49 15 91 1476 0.05 0.00 0.14 
27 223 281 115 123 135 21 28 80 94 94 26 70 65 15 1458 0.19 0.02 0.08 
28 965 550 141 121 122 28 64 37 80 62 79 87 79 20 1611 0.16 0.01 0.06 
29 176 926 112 144 109 56 96 48 12 79 60 96 97 37 2364 0.12 0.01 0.12 
30 860 76 111 139 124 12 15 56 17 96 47 11 28 37 2100 0.08 0.11 0.08 
