30 1 1 3 3244
175 77
3796 1650 3570 1830 0.01 
1 377 85 142 100 32 42 792 0.04 
2 630 957 113 46 85 79 600 0.08 
3 342 3 111 96 86 12 756 0.02 
4 276 509 131 24 24 50 555 0.11 
5 617 652 141 13 59 38 624 0.02 
6 624 369 145 26 98 26 489 0.11 
7 476 663 142 47 42 54 780 0.00 
8 621 955 125 83 18 40 546 0.09 
9 671 977 121 57 23 84 534 0.17 
10 818 360 110 79 59 22 534 0.05 
11 961 747 120 44 82 57 744 0.20 
12 413 793 117 31 55 71 579 0.01 
13 569 384 131 94 41 97 644 0.12 
14 20 763 112 21 57 33 800 0.04 
15 407 193 115 56 22 15 768 0.02 
16 434 691 145 62 19 89 620 0.05 
17 134 360 105 51 51 84 688 0.19 
18 414 53 150 55 74 22 597 0.11 
19 348 765 121 65 92 74 612 0.17 
20 37 995 104 22 84 43 552 0.08 
21 479 215 140 90 27 40 724 0.02 
22 801 735 141 65 25 21 728 0.13 
23 48 434 135 87 62 56 776 0.07 
24 786 800 111 23 87 53 588 0.09 
25 885 168 123 27 40 62 784 0.10 
26 443 648 125 88 41 52 632 0.18 
27 455 511 146 91 42 27 588 0.10 
28 181 904 140 40 90 88 474 0.13 
29 248 841 131 70 16 22 519 0.10 
30 667 362 103 45 99 85 684 0.07 
