40 1 1 3 4458
832 465
5093 3800 4400 5160 0.01 
1 161 825 112 87 92 72 468 0.02 
2 532 463 106 82 86 85 792 0.07 
3 439 572 136 68 21 34 716 0.07 
4 997 572 103 48 27 24 740 0.15 
5 384 400 110 15 99 64 720 0.20 
6 542 23 125 22 29 73 624 0.14 
7 177 226 116 64 19 73 528 0.16 
8 889 383 149 87 94 24 716 0.13 
9 573 444 138 87 86 80 792 0.10 
10 882 491 142 57 64 29 504 0.16 
11 971 444 126 49 14 52 516 0.03 
12 280 520 138 93 46 57 776 0.06 
13 766 636 141 75 45 67 692 0.04 
14 249 88 138 26 63 32 519 0.19 
15 891 262 122 45 11 12 465 0.14 
16 534 373 102 41 28 15 582 0.20 
17 897 735 106 69 14 70 644 0.08 
18 357 541 135 75 78 66 740 0.14 
19 699 825 129 65 65 23 788 0.06 
20 474 134 147 52 79 22 504 0.05 
21 433 677 137 99 93 35 796 0.01 
22 176 797 102 41 12 55 594 0.15 
23 919 564 144 29 30 57 692 0.19 
24 91 190 118 51 95 39 468 0.00 
25 577 656 127 47 65 46 525 0.19 
26 578 57 113 14 85 43 732 0.07 
27 834 290 122 78 55 77 672 0.11 
28 61 223 147 74 38 82 744 0.15 
29 349 700 139 71 95 63 564 0.05 
30 342 482 115 56 32 29 680 0.00 
31 957 42 119 67 17 89 640 0.00 
32 551 117 122 89 40 65 486 0.12 
33 44 448 142 92 94 87 724 0.13 
34 233 110 122 60 48 84 664 0.09 
35 605 12 143 59 15 89 732 0.10 
36 513 418 142 35 79 54 516 0.18 
37 349 167 140 12 48 13 531 0.10 
38 382 420 147 56 33 82 764 0.07 
39 201 979 130 96 32 78 474 0.18 
40 845 259 101 91 43 15 616 0.10 
