50 5 1 7 27930
202 770
6072 6342 6140 6197 6389 6000 3950 2750 2650 4450 6150 3600 4450 4500 4450 5850 5050 4450 4950 7000 7000 4700 5750 4850 3000 5050 4750 2800 4500 5900 4400 3250 5600 4950 6250 4100 6500 5750 6900 4750 0.01 0.01 0.01 0.01 0.01 
1 12 660 131 101 111 124 111 30 57 98 66 71 33 85 33 42 65 93 24 19 18 50 39 90 15 89 61 28 31 45 16 21 85 89 19 45 16 31 68 39 16 68 2985 0.14 0.02 0.00 0.18 0.12 
2 799 323 131 144 111 121 114 36 47 91 87 65 71 69 38 41 97 26 49 100 23 31 80 44 88 99 94 86 99 60 24 21 96 56 61 54 14 69 70 36 37 30 3540 0.18 0.05 0.14 0.06 0.00 
3 706 909 117 115 117 144 116 16 99 83 100 46 13 60 78 70 52 85 82 35 39 93 98 73 82 80 36 48 66 67 86 19 39 45 92 95 74 95 41 39 54 87 2925 0.06 0.15 0.01 0.18 0.13 
4 584 327 134 123 111 147 108 65 88 71 90 88 28 56 13 26 82 100 17 77 94 72 34 71 25 21 38 90 80 98 25 22 52 83 14 71 74 58 20 53 65 25 3040 0.19 0.01 0.04 0.13 0.09 
5 134 263 110 108 122 105 133 65 72 20 92 61 20 34 86 97 61 68 62 29 90 39 61 40 55 75 47 87 15 87 56 29 29 12 66 73 37 88 85 98 21 94 2700 0.07 0.15 0.08 0.01 0.16 
6 569 29 136 106 149 110 143 100 32 79 98 18 100 65 17 83 36 19 100 70 81 57 66 33 30 21 67 89 68 71 66 21 41 42 77 63 55 89 32 16 53 77 3900 0.08 0.10 0.08 0.20 0.06 
7 381 595 131 107 108 108 145 57 61 53 23 11 31 43 86 15 63 80 81 92 94 43 26 93 85 54 67 72 49 57 40 63 30 71 95 31 47 51 31 29 45 54 3980 0.07 0.05 0.09 0.09 0.06 
8 125 741 136 125 124 141 137 60 76 60 78 47 67 78 58 41 37 81 87 64 11 66 84 13 100 89 69 11 14 82 15 95 11 96 100 34 59 90 32 77 68 77 2850 0.05 0.19 0.14 0.04 0.06 
9 679 864 141 124 105 114 125 84 46 52 15 98 46 18 50 64 41 98 64 53 31 43 52 51 100 81 37 21 93 18 63 73 89 61 75 96 78 38 55 23 98 85 2715 0.15 0.18 0.11 0.05 0.00 
10 681 199 118 148 118 122 142 90 61 77 78 71 22 32 36 94 66 86 30 89 43 79 87 72 76 33 86 36 59 12 67 52 51 66 49 78 25 69 100 36 90 77 3100 0.08 0.12 0.11 0.16 0.19 
11 416 757 128 137 124 130 121 85 49 13 71 37 12 29 68 33 40 85 71 31 62 51 61 73 92 89 86 36 46 52 77 77 65 51 19 89 21 72 25 22 90 14 2910 0.04 0.16 0.18 0.17 0.16 
12 881 780 109 106 102 104 122 15 70 38 52 58 71 87 47 26 26 87 34 65 38 36 52 69 77 18 99 51 23 46 79 50 78 95 37 65 64 85 74 34 72 34 2505 0.10 0.02 0.07 0.18 0.07 
13 658 777 108 117 107 148 126 35 81 70 33 31 72 45 50 46 58 44 72 91 60 76 85 72 47 19 55 85 25 56 22 74 22 25 37 95 96 30 77 67 26 57 3620 0.17 0.17 0.08 0.14 0.14 
14 892 870 128 127 104 122 116 55 67 16 99 13 24 76 87 11 31 12 89 80 58 61 35 13 38 81 71 50 34 33 39 98 16 98 57 26 24 73 81 38 100 90 3000 0.03 0.07 0.05 0.07 0.09 
15 633 313 134 106 104 114 115 51 40 53 73 80 88 96 26 56 32 75 12 43 53 15 33 15 14 22 80 66 19 16 36 57 54 38 29 29 71 67 60 58 24 24 2415 0.10 0.17 0.09 0.12 0.13 
16 978 937 101 101 146 144 143 66 99 85 45 64 69 15 56 23 36 45 41 30 63 48 75 20 23 88 45 44 96 28 74 47 27 69 72 68 18 78 83 38 45 66 2655 0.02 0.19 0.06 0.18 0.14 
17 254 172 104 131 127 130 135 22 32 55 18 27 52 13 25 11 22 46 72 55 65 84 47 69 80 64 13 89 82 38 78 75 77 49 42 32 48 57 48 89 59 43 3980 0.04 0.03 0.16 0.05 0.07 
18 950 75 112 132 141 121 136 81 75 26 45 63 84 26 24 52 28 62 83 68 83 76 82 70 35 76 35 83 34 27 92 50 39 86 12 22 79 15 36 63 83 77 2760 0.06 0.12 0.01 0.06 0.16 
19 217 150 106 114 121 112 133 72 75 41 58 20 21 43 12 82 64 49 83 86 61 90 86 76 34 25 13 20 91 40 46 75 79 86 40 23 70 59 32 42 92 57 3900 0.05 0.16 0.01 0.18 0.18 
20 424 852 112 116 105 120 137 58 84 17 22 93 77 12 74 38 62 59 67 64 71 74 54 67 27 62 61 52 55 59 93 48 41 53 40 36 46 61 80 74 24 63 3220 0.06 0.15 0.01 0.01 0.10 
21 55 209 122 133 139 144 112 22 81 85 34 32 69 78 62 77 34 14 16 73 91 85 32 38 98 84 36 100 83 68 50 62 61 66 84 46 30 57 30 51 35 61 2565 0.19 0.06 0.01 0.11 0.04 
22 592 525 112 136 106 124 102 61 15 75 86 15 33 30 34 81 85 89 27 18 87 65 16 48 89 28 11 51 67 19 87 37 42 42 28 46 92 91 12 77 21 36 3460 0.20 0.17 0.06 0.11 0.16 
23 42 552 144 113 145 149 130 14 83 35 15 86 51 33 37 22 87 68 39 40 65 83 29 59 93 54 20 45 22 66 93 62 84 88 17 32 42 15 17 44 90 63 2415 0.14 0.01 0.09 0.10 0.03 
24 936 617 140 149 116 145 129 31 67 38 93 63 52 66 97 28 63 46 86 64 67 68 36 22 57 88 81 19 31 100 28 88 72 40 20 58 100 47 21 13 12 90 2715 0.15 0.07 0.15 0.08 0.08 
25 46 913 125 149 138 133 149 57 96 75 89 14 62 72 42 59 37 33 30 81 81 79 91 32 42 42 82 23 78 41 65 40 75 14 79 99 15 72 64 66 95 29 2895 0.03 0.00 0.19 0.11 0.14 
26 493 192 112 147 144 103 113 36 58 97 17 32 95 46 21 75 37 24 53 71 74 42 38 75 36 18 33 40 14 64 62 27 68 78 30 87 79 61 71 73 97 32 3260 0.14 0.03 0.15 0.04 0.19 
27 526 876 116 136 107 114 128 20 62 80 95 53 93 60 54 77 73 83 58 27 32 40 92 98 88 75 43 20 53 47 27 36 83 52 99 65 78 48 18 33 98 75 3120 0.09 0.05 0.16 0.19 0.12 
28 68 362 122 139 126 143 135 68 94 73 62 66 19 14 87 40 46 39 90 90 55 89 62 13 48 37 41 73 65 56 13 20 64 20 18 65 80 45 30 89 48 84 2385 0.17 0.08 0.11 0.19 0.19 
29 583 974 106 147 127 131 107 63 58 59 55 31 46 19 49 28 91 20 35 73 74 69 94 55 17 77 81 97 98 39 27 69 89 37 91 46 12 96 66 47 14 41 2610 0.13 0.11 0.16 0.00 0.12 
30 18 637 129 143 101 123 134 42 82 13 23 41 59 72 37 40 57 25 82 59 61 54 26 82 20 19 80 55 36 24 98 17 12 74 43 17 45 17 47 55 78 67 2835 0.19 0.09 0.13 0.14 0.05 
31 115 320 108 129 119 120 138 66 48 18 46 92 98 33 96 91 69 31 33 63 37 70 36 73 99 92 68 68 78 18 52 47 54 42 46 80 53 17 33 51 91 52 3820 0.02 0.07 0.09 0.10 0.14 
32 674 588 110 120 136 121 101 17 54 85 75 21 13 52 16 50 34 47 86 95 78 63 11 92 53 14 51 85 30 49 100 36 83 55 28 60 12 25 71 66 28 12 2970 0.03 0.11 0.01 0.08 0.14 
33 973 29 123 144 126 117 137 86 99 13 36 45 78 56 39 43 27 83 60 68 94 44 26 79 62 28 12 81 71 47 99 69 40 93 68 54 70 65 88 99 72 33 2790 0.08 0.02 0.12 0.10 0.13 
34 617 852 123 150 132 145 148 31 25 59 32 57 24 54 22 22 84 67 41 23 20 39 97 60 100 81 86 27 56 93 49 72 83 12 51 78 61 48 86 74 91 40 3880 0.15 0.10 0.17 0.07 0.05 
35 620 167 127 104 108 124 121 16 39 14 91 55 85 99 85 70 81 87 72 45 26 82 12 57 34 93 56 88 59 44 17 85 89 84 18 22 21 47 66 57 97 13 2970 0.02 0.06 0.07 0.12 0.09 
36 485 398 109 104 137 112 118 42 47 50 88 86 18 98 76 83 69 60 52 25 71 23 89 70 19 53 100 36 79 38 66 35 61 79 82 25 83 41 62 52 39 80 3060 0.03 0.08 0.13 0.02 0.09 
37 760 88 130 117 113 114 112 96 96 91 57 31 78 87 95 21 70 73 54 24 49 54 100 40 44 41 19 16 47 81 16 98 17 94 46 89 89 21 72 28 97 81 3000 0.14 0.00 0.16 0.08 0.19 
38 108 454 103 112 132 113 150 93 65 91 11 32 83 48 89 45 19 44 42 35 84 45 55 99 93 88 73 24 71 89 29 17 51 49 15 65 58 44 87 40 43 51 2385 0.16 0.06 0.01 0.01 0.12 
39 870 680 115 138 135 107 137 64 34 52 36 47 55 58 73 65 76 22 31 70 76 65 24 70 59 64 49 87 24 19 19 72 74 50 36 73 40 25 71 84 72 58 2670 0.14 0.05 0.17 0.11 0.00 
40 649 501 136 126 127 114 124 69 29 34 18 68 60 31 69 92 11 70 27 89 42 13 64 40 37 21 48 76 15 46 11 61 46 33 31 51 55 21 18 66 93 45 2460 0.16 0.10 0.12 0.14 0.05 
41 308 12 121 131 128 114 149 61 38 22 98 14 69 12 31 25 46 15 45 12 55 22 25 17 67 21 92 50 85 64 55 32 34 94 33 84 97 82 87 27 45 87 2535 0.05 0.06 0.07 0.02 0.12 
42 214 19 140 144 126 137 110 64 25 44 56 27 13 92 57 23 65 12 98 11 85 44 33 72 40 20 70 51 72 96 41 80 53 89 65 66 60 62 82 62 53 23 3940 0.02 0.08 0.19 0.12 0.06 
43 720 1 101 139 150 115 131 40 64 11 61 14 56 32 48 64 14 89 28 20 54 71 87 52 23 61 21 39 43 15 81 12 73 67 94 31 56 25 86 64 47 47 3440 0.03 0.04 0.02 0.19 0.11 
44 853 465 149 138 118 140 139 20 55 93 82 83 44 76 77 40 22 43 33 76 63 90 11 93 88 99 94 49 96 79 20 52 99 90 83 44 37 51 78 71 79 27 3960 0.04 0.13 0.10 0.03 0.12 
45 886 371 113 126 112 139 139 24 94 54 69 42 53 64 62 15 71 13 50 41 46 43 75 98 73 53 96 80 37 33 96 82 16 12 89 95 42 49 88 46 64 60 2685 0.05 0.05 0.08 0.02 0.16 
46 610 107 146 132 144 114 112 95 42 75 90 21 16 78 64 21 11 65 99 81 21 81 60 37 44 72 85 64 97 33 80 54 30 48 76 79 12 65 52 69 43 47 2895 0.03 0.20 0.04 0.16 0.04 
47 37 517 104 128 108 122 133 32 16 41 68 70 84 65 25 70 73 62 45 48 41 65 82 67 97 80 88 11 36 14 18 45 99 80 14 85 44 11 54 79 27 60 3340 0.17 0.11 0.00 0.03 0.17 
