10 1 3 7 356
808 464
1302 1250 1120 1260 1400 680 1110 1310 0.01 
1 331 332 121 64 57 13 82 48 72 61 465 0.14 
2 66 723 121 30 65 42 29 95 21 13 468 0.17 
3 685 251 108 55 63 100 47 96 63 94 582 0.19 
4 499 71 133 66 47 76 57 49 58 73 504 0.19 
5 407 334 143 60 98 32 56 61 38 70 780 0.13 
6 270 186 149 71 60 46 26 13 11 24 477 0.18 
7 806 497 114 25 62 61 54 23 72 52 752 0.06 
8 395 954 114 46 14 13 13 29 35 62 570 0.15 
9 843 832 150 34 40 82 14 48 96 65 453 0.03 
10 755 2 149 48 68 44 87 95 79 90 772 0.14 
