50 5 1 7 27628
87 498
6295 6301 6194 6237 6125 5200 4750 3950 7000 3800 3500 4750 3750 6950 2850 6200 3100 2650 3400 5400 2900 3450 5150 5300 5150 2750 5200 4100 4850 5500 2800 5550 5150 5350 3850 6000 6100 6050 2900 6050 0.01 0.01 0.01 0.01 0.01 
1 10 867 144 131 110 115 147 83 68 33 22 16 89 80 34 32 97 27 30 35 47 26 17 18 84 26 58 55 26 98 31 26 31 93 72 60 94 77 27 44 56 51 2400 0.16 0.19 0.15 0.05 0.12 
2 479 14 136 148 147 120 116 31 84 13 78 39 54 55 75 70 18 29 93 72 41 100 57 81 18 59 100 47 44 57 42 25 70 42 12 25 66 29 15 20 35 40 2625 0.01 0.14 0.10 0.09 0.14 
3 274 306 134 144 127 113 145 67 39 23 66 75 32 100 63 76 53 56 77 43 70 23 37 13 48 66 100 94 26 80 87 71 66 18 87 47 100 50 21 31 11 56 2340 0.08 0.05 0.08 0.05 0.08 
4 566 507 119 127 140 142 113 62 14 65 62 97 81 77 67 99 56 36 86 40 72 80 45 29 42 90 63 18 52 21 42 24 70 99 61 64 25 83 61 57 21 51 3620 0.01 0.08 0.03 0.12 0.16 
5 962 867 140 109 111 105 112 72 60 57 86 67 97 89 90 13 99 88 25 82 52 26 64 85 36 66 59 59 58 66 100 81 72 28 48 78 57 43 44 53 31 35 3700 0.09 0.01 0.09 0.02 0.16 
6 789 12 106 107 136 112 103 73 70 13 83 28 25 41 25 73 69 42 21 63 19 95 15 71 78 91 64 62 45 61 43 29 49 77 28 46 82 94 26 97 86 23 2565 0.04 0.17 0.18 0.03 0.10 
7 474 121 140 120 105 135 130 19 67 83 34 80 59 69 53 49 79 81 29 52 78 97 93 96 83 15 30 55 86 75 80 22 75 31 14 49 86 68 28 96 88 58 3540 0.01 0.15 0.09 0.04 0.18 
8 214 332 139 122 140 125 115 12 69 69 31 23 15 68 46 79 23 66 44 57 66 77 84 77 64 93 39 52 70 96 70 79 12 94 43 25 63 47 37 29 15 76 3700 0.11 0.06 0.06 0.17 0.08 
9 558 986 147 104 101 108 104 88 88 37 26 40 68 48 37 78 50 82 72 14 96 51 85 53 17 60 69 51 50 29 19 49 40 95 83 83 19 95 74 76 42 22 3440 0.14 0.07 0.06 0.05 0.18 
10 618 314 106 102 145 136 125 71 35 88 39 76 49 40 57 79 86 52 23 65 86 59 21 59 53 32 23 24 20 56 62 12 74 80 79 67 66 86 94 66 26 49 3920 0.05 0.14 0.10 0.00 0.07 
11 79 588 103 142 142 143 145 100 13 18 74 26 53 83 14 46 59 45 24 54 63 40 56 59 17 57 33 62 100 81 44 24 32 42 100 96 18 56 21 60 90 95 2475 0.06 0.10 0.11 0.07 0.08 
12 358 220 101 150 111 105 127 52 56 75 37 69 69 36 12 12 32 95 63 66 90 73 100 29 62 56 95 49 16 49 19 41 94 20 59 65 86 33 85 54 21 85 2580 0.07 0.18 0.02 0.11 0.04 
13 708 572 110 103 122 113 108 76 72 96 71 20 18 38 26 68 13 35 78 100 51 32 87 68 94 72 74 15 36 41 77 25 88 35 27 59 75 33 68 82 22 40 3980 0.16 0.19 0.06 0.11 0.17 
14 348 947 101 101 144 137 106 91 32 96 26 89 87 52 26 28 68 50 45 30 60 53 80 52 26 19 11 95 47 13 19 33 35 47 57 30 53 93 18 91 96 88 2745 0.14 0.14 0.09 0.18 0.16 
15 719 63 122 144 127 110 104 83 94 16 83 50 70 29 40 13 39 38 60 15 57 97 65 16 54 52 74 67 81 37 33 99 68 11 97 56 64 84 96 85 13 99 2655 0.16 0.06 0.16 0.19 0.20 
16 197 352 140 104 107 132 148 99 44 27 72 62 75 52 97 12 17 59 60 18 15 92 62 98 56 60 74 74 76 52 80 35 44 31 48 26 65 13 77 39 16 79 2700 0.17 0.13 0.08 0.09 0.06 
17 238 803 149 122 141 114 110 54 53 23 27 26 61 92 92 79 63 22 26 94 38 59 66 33 26 44 20 47 17 66 35 71 59 32 33 36 97 80 13 19 34 32 3640 0.07 0.14 0.09 0.13 0.06 
18 271 52 118 137 112 148 125 95 65 100 66 11 80 34 66 94 39 87 79 92 74 34 76 46 19 97 45 20 56 50 71 56 22 19 22 35 21 85 88 90 71 67 2490 0.09 0.13 0.05 0.16 0.16 
19 705 827 102 136 130 130 103 66 80 52 62 51 83 18 15 25 26 24 36 45 100 30 49 35 90 16 41 15 33 61 100 50 43 71 43 12 84 21 14 28 80 56 2925 0.06 0.08 0.03 0.00 0.13 
20 745 896 136 148 142 111 104 52 37 13 83 94 64 67 64 69 48 86 63 97 50 17 53 25 49 60 99 43 96 62 49 55 79 86 52 75 16 65 30 69 83 35 3260 0.14 0.14 0.19 0.05 0.03 
21 22 336 142 147 108 135 145 39 36 87 37 68 30 85 30 39 60 68 42 42 42 58 61 67 93 47 13 95 86 22 37 18 35 24 44 50 82 14 17 64 88 50 3960 0.11 0.01 0.18 0.10 0.15 
22 545 560 114 140 112 129 126 35 57 53 37 51 60 74 48 81 49 62 77 25 11 28 69 73 67 71 18 96 71 66 76 66 34 78 34 34 77 47 37 88 21 12 3860 0.08 0.17 0.06 0.07 0.18 
23 565 309 116 119 144 125 107 63 63 91 70 20 22 93 88 58 61 27 81 19 13 18 91 97 80 92 84 32 84 13 20 84 93 15 14 29 57 77 91 68 69 28 3760 0.10 0.11 0.00 0.04 0.19 
24 27 982 150 139 101 133 111 77 35 83 22 18 76 95 47 40 12 14 43 19 84 47 74 19 67 91 77 96 24 15 69 63 85 24 92 100 37 34 17 12 80 27 3780 0.16 0.05 0.10 0.03 0.03 
25 523 463 146 126 123 110 125 62 14 65 91 99 85 14 53 67 50 28 20 25 27 48 34 100 80 12 62 50 65 53 83 13 97 30 77 86 94 100 84 40 66 49 2280 0.13 0.04 0.06 0.02 0.20 
26 205 146 147 143 114 124 142 90 43 27 51 83 59 67 41 31 83 23 60 93 98 54 43 82 19 82 78 40 40 85 48 70 75 11 85 96 11 66 78 21 32 26 2910 0.11 0.13 0.02 0.03 0.07 
27 893 607 140 136 120 134 141 11 15 50 78 96 33 69 70 90 54 33 74 69 28 86 57 47 69 72 50 73 27 87 22 91 54 70 97 36 47 83 31 31 52 63 3020 0.11 0.14 0.06 0.17 0.07 
28 226 691 123 106 102 104 140 52 43 19 91 67 41 69 14 59 58 73 18 63 98 46 29 36 49 43 26 41 90 97 50 81 13 24 28 18 37 97 36 67 65 78 3080 0.03 0.03 0.09 0.09 0.08 
29 778 562 114 136 111 121 106 23 85 14 91 26 28 80 67 61 76 42 40 82 49 78 74 84 42 14 16 17 100 89 92 53 76 39 25 23 80 41 90 97 72 64 2610 0.09 0.19 0.13 0.07 0.19 
30 445 987 148 145 111 112 116 77 43 48 44 49 38 95 82 99 65 20 23 67 84 59 36 13 31 51 28 66 37 41 65 84 34 65 66 97 14 57 46 93 51 35 2535 0.01 0.15 0.15 0.16 0.10 
31 76 850 108 135 141 150 113 84 48 18 12 66 48 90 64 73 81 29 90 94 77 50 74 100 52 98 35 53 32 66 70 64 47 87 31 87 38 83 52 37 72 99 3480 0.15 0.04 0.02 0.18 0.12 
32 496 256 107 121 120 121 107 39 78 70 26 30 32 99 91 62 83 78 82 65 64 47 67 59 19 27 11 14 33 89 97 70 81 33 42 62 63 86 44 47 84 80 2655 0.07 0.03 0.00 0.03 0.15 
33 352 706 119 130 107 120 111 59 47 26 21 51 35 44 31 65 71 15 58 42 67 27 62 18 63 93 45 59 62 89 47 43 50 76 79 22 94 71 62 81 66 53 3000 0.01 0.07 0.18 0.18 0.05 
