30 1 5 7 636
858 903
3789 3300 3780 2910 2850 1830 2430 3150 0.01 
1 100 673 145 52 76 17 13 66 38 76 564 0.09 
2 929 461 122 17 70 76 92 89 17 82 620 0.17 
3 274 511 134 43 31 64 33 48 15 60 540 0.17 
4 19 275 118 53 39 97 15 13 65 75 558 0.12 
5 902 24 137 48 99 77 30 72 19 12 656 0.17 
6 841 495 109 23 30 50 57 81 54 47 504 0.05 
7 713 647 139 49 46 62 38 31 61 88 480 0.14 
8 966 74 110 23 83 51 65 89 63 84 604 0.05 
9 794 252 114 91 56 48 74 33 48 72 792 0.01 
10 13 82 125 76 36 32 19 85 44 53 712 0.08 
11 503 617 124 57 59 26 25 65 68 70 483 0.11 
12 596 549 121 39 18 86 15 20 62 92 608 0.10 
13 419 634 121 33 30 86 66 64 94 77 477 0.16 
14 413 913 129 91 84 58 54 74 86 23 768 0.03 
15 842 688 136 94 19 87 82 19 20 63 740 0.17 
16 5 905 149 20 44 16 49 90 58 33 736 0.00 
17 897 195 110 87 60 78 30 73 33 91 552 0.03 
18 60 243 131 57 43 17 60 13 78 55 708 0.15 
19 836 120 142 43 58 39 19 25 25 68 668 0.11 
20 952 964 123 41 99 71 58 66 80 53 597 0.16 
21 865 404 111 28 78 95 28 33 37 37 668 0.16 
22 664 816 143 33 18 71 19 20 63 69 549 0.03 
23 571 194 142 50 31 98 84 98 78 23 465 0.10 
24 2 664 131 39 35 31 54 29 54 23 462 0.13 
25 33 701 124 76 69 76 52 27 77 72 570 0.18 
26 209 685 106 48 68 54 31 24 82 55 555 0.07 
27 839 659 105 77 32 79 21 48 16 79 591 0.19 
28 715 815 115 62 11 23 47 22 60 66 600 0.00 
29 582 287 135 33 20 37 84 85 65 15 660 0.15 
30 605 999 138 38 47 80 70 16 93 70 477 0.06 
