40 1 3 7 1480
651 944
5018 5280 2920 2480 2680 3360 5560 5160 0.01 
1 783 581 117 27 43 79 51 59 34 23 576 0.01 
2 88 5 143 32 29 59 99 65 75 98 570 0.16 
3 949 410 144 52 53 89 90 96 15 32 591 0.16 
4 931 610 116 70 42 63 23 35 84 93 582 0.07 
5 567 81 103 49 90 53 27 35 56 32 465 0.09 
6 14 917 133 86 60 48 15 31 69 98 573 0.08 
7 796 304 145 61 43 39 54 43 77 44 624 0.18 
8 884 88 145 36 55 74 54 96 21 13 564 0.11 
9 706 241 116 95 59 46 29 78 59 61 486 0.14 
10 805 202 148 90 79 83 28 73 19 72 516 0.11 
11 640 44 107 85 11 75 22 81 31 70 756 0.08 
12 455 515 121 90 15 87 87 58 76 65 489 0.06 
13 123 465 132 100 44 55 77 56 40 77 612 0.19 
14 684 567 146 12 33 24 24 38 13 81 724 0.19 
15 931 885 145 96 55 16 74 40 67 17 522 0.14 
16 88 387 101 40 81 60 63 68 23 86 501 0.18 
17 819 922 141 34 96 91 91 64 49 97 546 0.15 
18 97 124 101 83 94 100 54 90 39 35 604 0.09 
19 383 269 122 11 12 70 69 52 55 65 708 0.10 
20 270 18 123 15 82 49 85 54 31 78 471 0.05 
21 66 378 131 33 66 42 23 90 42 24 579 0.10 
22 919 134 106 62 58 90 17 57 57 88 483 0.07 
23 708 963 110 14 89 39 26 17 24 82 558 0.09 
24 295 395 105 56 66 99 34 24 22 81 507 0.05 
25 555 68 114 51 99 24 21 95 27 61 585 0.17 
26 133 76 121 34 98 22 72 41 29 37 656 0.19 
27 613 909 103 83 72 77 50 18 80 100 486 0.04 
28 322 644 123 55 82 78 82 100 11 80 776 0.05 
29 901 705 131 56 76 79 91 42 61 63 608 0.01 
30 12 642 138 53 18 26 16 49 71 87 582 0.07 
31 775 35 101 25 17 26 37 83 71 13 768 0.06 
32 296 162 119 34 59 67 47 24 71 16 672 0.17 
33 668 910 114 65 25 22 99 87 37 67 555 0.17 
34 420 497 133 48 37 33 75 54 19 33 620 0.15 
35 623 646 144 33 66 49 99 11 65 75 585 0.02 
36 887 468 117 77 82 63 17 43 100 43 582 0.08 
37 958 932 142 80 55 53 92 42 75 19 555 0.11 
38 524 911 132 35 22 44 68 50 72 11 453 0.04 
39 688 615 146 88 21 46 45 31 77 51 640 0.18 
40 528 579 139 87 99 85 85 43 19 58 528 0.07 
