50 5 1 5 28146
171 554
6254 6336 6053 6141 6376 6650 5250 5550 3000 3500 3450 6000 5200 6850 3000 2600 3600 5350 2550 2900 3700 5850 4800 6550 5300 3800 6550 4600 6850 4350 0.01 0.01 0.01 0.01 0.01 
1 221 719 121 133 125 119 124 16 44 58 18 32 31 49 43 38 99 95 62 62 17 38 99 37 90 24 63 70 52 26 57 17 3160 0.13 0.13 0.02 0.05 0.10 
2 890 583 122 108 114 124 106 19 39 61 41 85 55 91 12 59 52 49 65 91 79 86 56 95 100 91 12 69 28 55 83 94 2880 0.08 0.11 0.14 0.18 0.18 
3 337 486 101 113 113 114 123 17 22 25 44 60 86 90 79 80 46 79 88 36 14 57 58 91 98 66 72 12 66 71 84 19 2985 0.18 0.19 0.12 0.17 0.12 
4 305 92 121 139 106 142 150 94 37 94 28 67 53 71 89 57 28 54 83 51 68 46 90 30 76 74 90 70 75 23 76 90 2880 0.11 0.09 0.01 0.14 0.11 
5 491 560 137 115 149 114 134 34 22 12 13 27 15 46 44 20 35 47 61 15 88 30 100 95 68 32 67 27 31 77 41 28 3900 0.05 0.02 0.16 0.16 0.18 
6 910 176 145 101 139 142 150 20 81 15 35 79 39 28 46 69 27 88 100 97 51 27 79 19 59 72 34 38 12 29 72 78 2430 0.04 0.09 0.00 0.08 0.05 
7 917 212 115 121 127 123 106 71 69 95 11 18 59 58 73 89 36 47 59 14 98 48 78 72 44 67 23 88 83 55 87 18 3900 0.17 0.16 0.04 0.17 0.06 
8 507 733 129 110 137 123 149 78 76 81 58 23 24 72 39 80 50 76 68 22 58 56 12 94 64 19 21 47 70 32 82 37 3280 0.10 0.00 0.14 0.10 0.18 
9 592 14 132 135 106 107 139 35 68 45 34 95 97 52 19 53 15 68 24 75 60 22 81 93 32 51 66 49 72 61 58 68 3860 0.07 0.05 0.08 0.13 0.15 
10 563 859 114 147 138 140 130 59 78 69 23 45 87 95 55 82 37 65 40 65 51 78 12 87 17 12 40 69 26 36 82 66 2640 0.03 0.05 0.11 0.13 0.14 
11 199 76 127 123 139 111 132 16 57 68 15 22 69 24 36 18 77 76 78 52 35 46 22 27 85 33 24 22 80 87 97 41 3160 0.06 0.03 0.17 0.03 0.13 
12 243 177 143 117 102 119 102 27 39 34 91 14 94 90 99 23 63 59 48 53 19 21 57 17 24 19 44 41 90 61 74 81 3800 0.01 0.14 0.15 0.20 0.15 
13 881 610 141 149 114 137 142 28 18 42 56 66 98 74 51 81 82 94 90 14 15 82 65 55 36 98 37 70 93 87 98 60 2955 0.18 0.17 0.12 0.07 0.03 
14 99 594 114 142 110 140 140 51 25 22 22 18 77 22 45 32 38 58 36 78 94 95 42 92 82 75 68 25 38 56 30 38 3640 0.12 0.08 0.10 0.20 0.15 
15 74 418 127 147 136 104 150 83 11 22 34 20 11 66 94 33 59 66 86 67 75 100 83 82 45 34 93 37 78 39 99 64 2625 0.04 0.14 0.08 0.19 0.14 
16 651 737 104 127 139 102 120 100 17 69 47 72 13 98 16 20 42 54 65 41 27 91 17 52 34 76 86 98 94 54 91 11 3020 0.16 0.18 0.02 0.11 0.11 
17 301 986 114 150 101 142 141 80 71 20 28 24 20 93 27 28 99 14 37 67 35 34 40 76 61 29 38 76 96 20 56 32 2610 0.11 0.15 0.04 0.13 0.11 
18 974 326 104 124 108 134 139 46 31 98 65 34 32 21 57 44 12 56 31 21 67 58 38 14 90 99 37 92 31 46 46 50 3700 0.12 0.13 0.02 0.11 0.15 
19 840 587 150 143 111 115 133 73 28 28 18 35 28 92 58 47 81 36 79 11 92 70 37 68 70 75 64 95 95 19 49 21 2475 0.15 0.09 0.09 0.17 0.18 
20 185 760 149 130 119 135 146 53 67 69 27 55 27 46 31 47 72 69 98 13 75 92 83 41 69 76 57 48 53 16 44 49 2880 0.14 0.13 0.05 0.14 0.04 
21 874 830 101 145 106 128 103 32 85 14 71 53 73 79 93 83 62 51 89 93 15 36 72 69 46 97 52 51 55 57 48 57 3820 0.05 0.11 0.10 0.02 0.01 
22 589 809 122 148 114 129 106 39 18 74 75 20 29 77 87 64 48 99 97 59 87 99 95 46 60 89 26 67 62 51 49 98 4000 0.04 0.14 0.13 0.13 0.17 
23 597 735 138 143 112 106 128 73 96 30 80 56 39 94 76 94 89 15 77 89 93 44 44 44 99 71 43 15 68 99 20 54 3640 0.09 0.02 0.04 0.16 0.09 
24 708 513 131 149 131 111 107 25 41 24 49 97 89 89 86 90 84 88 16 24 35 72 33 82 86 63 35 87 97 20 29 46 3100 0.01 0.04 0.16 0.01 0.04 
25 121 410 137 121 141 109 121 57 38 69 38 78 13 12 98 83 87 30 49 65 30 87 92 68 58 48 22 87 41 81 31 65 2790 0.09 0.02 0.11 0.02 0.06 
26 908 364 137 122 116 132 117 60 46 49 91 65 17 47 35 68 38 25 37 65 46 23 78 44 60 58 11 79 37 84 78 89 2550 0.13 0.10 0.03 0.07 0.07 
27 727 838 101 120 127 148 138 50 26 34 42 93 58 90 35 53 67 64 76 31 48 54 83 83 98 29 22 63 89 50 62 66 3960 0.13 0.02 0.20 0.09 0.17 
28 235 659 104 112 124 128 116 28 61 37 100 76 30 75 69 76 19 73 38 63 32 90 71 13 31 31 61 96 94 48 77 49 3340 0.03 0.19 0.10 0.20 0.06 
29 258 308 127 101 106 104 128 56 74 78 97 98 22 30 57 77 90 97 20 71 85 67 84 95 64 39 41 96 65 60 91 52 3440 0.19 0.19 0.16 0.02 0.06 
30 529 158 150 143 120 131 117 26 57 89 36 54 59 90 79 74 73 90 64 14 33 59 44 11 72 91 22 73 63 38 53 70 2565 0.01 0.19 0.07 0.18 0.16 
