50 1 3 5 1858
87 595
6156 5800 3900 3750 3700 2650 0.01 
1 548 454 137 20 32 39 80 92 564 0.05 
2 684 403 121 79 69 13 34 35 788 0.19 
3 135 777 130 61 34 58 63 97 468 0.13 
4 480 152 105 71 57 99 100 75 519 0.02 
5 199 893 113 33 46 80 46 34 570 0.07 
6 878 894 148 88 64 72 17 70 591 0.13 
7 244 856 113 26 18 29 40 90 644 0.04 
8 294 145 101 77 80 71 79 69 474 0.15 
9 425 86 105 97 11 17 55 49 724 0.07 
10 35 783 110 78 78 69 83 38 640 0.12 
11 335 39 116 91 86 34 13 93 712 0.13 
12 402 678 140 48 92 51 15 63 696 0.03 
13 147 867 150 96 75 66 28 16 504 0.16 
14 507 237 132 40 40 53 86 29 756 0.09 
15 578 703 113 95 82 72 54 45 768 0.08 
16 755 322 102 79 18 70 30 55 784 0.10 
17 803 763 127 84 13 91 37 43 716 0.09 
18 92 267 127 89 29 88 21 62 546 0.12 
19 142 236 106 24 32 15 57 58 504 0.02 
20 883 854 140 11 21 19 19 40 468 0.09 
21 677 901 109 73 35 47 11 58 732 0.13 
22 91 488 105 52 25 91 90 64 540 0.17 
23 116 547 106 11 33 50 80 58 780 0.11 
24 59 906 107 89 89 15 39 82 498 0.18 
25 855 164 139 50 31 41 14 30 468 0.09 
26 793 477 128 39 37 75 96 53 498 0.09 
27 554 620 113 21 12 11 37 40 588 0.05 
28 39 128 144 70 38 72 100 33 760 0.17 
29 49 139 132 57 36 21 54 21 504 0.16 
30 746 155 101 33 97 91 85 82 528 0.01 
31 657 931 112 74 96 81 40 98 576 0.15 
32 149 756 103 53 21 35 56 70 474 0.18 
33 442 535 127 75 46 69 35 74 640 0.16 
34 578 573 121 64 92 25 76 13 660 0.05 
35 579 691 116 89 66 25 21 43 776 0.10 
36 34 491 104 22 55 65 48 96 688 0.02 
37 849 982 128 65 60 14 16 67 456 0.13 
38 795 792 149 96 82 75 63 37 552 0.15 
39 283 351 135 24 65 58 99 86 480 0.19 
40 457 35 137 72 71 100 21 92 483 0.10 
41 538 886 109 83 100 33 13 16 522 0.03 
42 566 432 137 50 88 35 16 37 736 0.20 
43 309 269 149 90 17 54 66 59 528 0.04 
44 698 361 127 86 73 25 26 86 534 0.02 
45 653 731 129 20 25 50 66 88 740 0.20 
46 275 439 120 47 61 100 15 86 632 0.04 
47 366 484 111 44 31 65 43 91 474 0.11 
48 723 463 127 53 54 62 84 98 784 0.09 
49 855 986 147 62 40 92 71 60 570 0.15 
50 682 235 148 42 28 89 85 97 534 0.20 
