40 1 1 7 4348
365 749
4898 5200 4880 5280 4520 4440 5200 4800 0.01 
1 857 361 120 62 17 77 86 84 44 50 604 0.10 
2 655 126 116 30 55 78 57 54 60 28 616 0.00 
3 15 183 101 65 60 28 41 55 41 99 588 0.19 
4 865 820 131 27 21 41 34 62 60 40 752 0.09 
5 188 276 101 24 45 82 91 32 99 50 644 0.18 
6 710 809 110 19 33 40 36 68 18 46 486 0.01 
7 144 635 140 39 16 89 76 46 64 20 462 0.10 
8 967 149 148 68 11 49 18 77 57 93 612 0.04 
9 896 542 126 17 77 80 39 26 70 97 620 0.18 
10 598 974 104 35 61 50 42 16 69 42 788 0.07 
11 4 844 111 45 80 50 24 89 18 90 567 0.16 
12 213 497 142 87 88 66 55 61 90 15 549 0.16 
13 960 78 119 59 31 40 79 58 36 58 600 0.18 
14 838 603 129 27 20 70 21 94 18 60 648 0.15 
15 600 725 120 83 91 16 58 68 26 41 696 0.18 
16 93 852 121 86 49 64 39 29 42 48 546 0.08 
17 675 517 107 20 35 64 38 20 98 80 558 0.09 
18 448 358 146 85 35 95 88 70 42 88 600 0.11 
19 354 929 131 31 23 66 46 25 37 32 744 0.08 
20 742 20 149 83 56 62 30 13 98 54 620 0.19 
21 177 513 136 22 41 39 43 49 59 17 664 0.14 
22 180 554 101 70 19 51 65 40 86 72 660 0.04 
23 908 346 126 35 86 37 59 98 100 51 456 0.18 
24 356 910 137 92 32 61 69 97 30 39 528 0.04 
25 210 681 105 51 43 61 61 79 48 98 564 0.19 
26 834 724 101 98 11 80 98 69 34 81 462 0.17 
27 887 22 108 98 65 59 15 75 99 99 483 0.15 
28 495 99 147 96 12 98 56 45 95 19 492 0.17 
29 362 668 109 15 62 72 49 89 69 13 660 0.13 
30 259 610 101 17 61 27 76 93 22 39 540 0.16 
31 519 539 108 53 28 100 38 37 67 52 660 0.16 
32 676 504 127 53 61 86 38 91 54 88 567 0.14 
33 587 661 133 61 81 83 50 82 35 68 660 0.13 
34 468 534 145 66 19 20 87 98 62 47 513 0.03 
35 554 631 109 68 33 36 76 17 87 56 474 0.20 
36 60 959 123 90 11 82 17 54 47 25 620 0.15 
37 729 224 141 27 19 19 17 65 76 39 549 0.12 
38 902 777 133 26 99 60 33 82 49 33 788 0.15 
39 8 345 125 46 56 65 29 25 43 89 684 0.01 
40 674 990 111 24 35 86 34 72 11 84 579 0.14 
