100 5 5 3 11364
138 314
12628 12415 12686 12441 12699 5300 7000 13800 7200 5500 13600 7700 6600 9800 10800 12200 5500 9800 9400 11600 0.01 0.01 0.01 0.01 0.01 
1 71 545 108 102 142 126 137 69 23 22 95 76 30 95 30 32 40 71 21 94 21 21 2475 0.01 0.09 0.13 0.11 0.12 
2 807 399 136 118 122 107 138 21 99 96 20 64 42 83 94 42 77 35 41 46 69 93 2985 0.18 0.09 0.19 0.07 0.02 
3 872 551 148 113 104 114 119 80 85 83 80 68 49 99 86 77 79 79 31 71 29 49 3820 0.09 0.15 0.17 0.18 0.14 
4 153 338 130 113 134 120 138 16 24 41 96 18 69 19 64 24 40 67 35 87 38 41 2670 0.02 0.12 0.10 0.17 0.09 
5 357 642 102 115 128 111 142 78 55 34 86 75 49 43 12 63 25 19 88 95 57 30 2685 0.10 0.03 0.20 0.02 0.13 
6 419 212 139 107 145 105 135 14 28 72 13 63 96 64 12 72 27 29 41 68 73 29 3040 0.17 0.16 0.07 0.20 0.15 
7 338 525 107 110 103 129 112 17 74 46 46 56 89 51 66 23 89 39 69 69 55 37 2775 0.18 0.12 0.18 0.13 0.19 
8 868 940 116 136 136 133 126 92 43 14 40 90 11 79 60 88 35 40 84 60 52 32 2370 0.08 0.16 0.16 0.00 0.14 
9 344 105 101 119 123 136 139 97 34 95 38 60 30 22 15 57 55 52 57 35 72 96 2925 0.04 0.02 0.19 0.00 0.18 
10 435 685 127 145 140 115 110 32 58 54 14 44 96 63 75 36 31 20 74 29 19 21 2340 0.10 0.20 0.14 0.11 0.19 
11 730 378 150 101 125 116 128 11 63 27 16 86 75 81 89 63 24 44 38 17 62 14 2880 0.14 0.18 0.03 0.14 0.12 
12 384 419 148 132 106 143 129 46 98 82 77 53 65 28 65 42 79 49 82 76 29 29 3040 0.08 0.01 0.17 0.06 0.04 
13 356 204 112 101 114 121 137 13 96 97 77 94 38 20 89 98 83 66 53 99 27 58 3340 0.15 0.05 0.10 0.16 0.02 
14 297 183 126 130 138 149 135 21 78 39 75 90 44 80 25 92 74 65 50 69 32 89 2685 0.18 0.05 0.09 0.03 0.15 
15 685 96 106 116 141 109 135 87 14 94 94 62 52 57 72 25 25 82 97 84 87 100 3720 0.11 0.06 0.09 0.16 0.15 
16 455 494 109 138 135 115 149 75 49 15 95 31 72 72 17 64 31 87 19 83 50 48 3580 0.10 0.09 0.14 0.15 0.18 
17 343 677 143 109 147 127 104 42 64 99 69 77 89 11 96 60 59 17 90 25 54 79 3860 0.15 0.08 0.02 0.04 0.02 
18 914 560 143 147 146 119 130 40 70 69 69 11 61 89 11 97 23 66 57 55 53 43 2730 0.07 0.11 0.08 0.15 0.13 
19 510 524 144 135 150 116 130 75 62 42 83 87 64 47 23 86 71 31 22 77 40 42 2760 0.13 0.04 0.12 0.04 0.12 
20 278 627 106 121 144 102 120 94 13 11 45 97 90 22 34 29 19 28 95 91 82 68 2910 0.07 0.02 0.03 0.11 0.14 
21 323 65 122 112 131 148 129 20 76 12 76 19 56 98 38 46 19 69 92 25 83 79 3440 0.03 0.00 0.08 0.05 0.03 
22 610 406 119 142 104 113 129 54 73 55 74 29 56 36 80 79 25 62 72 15 21 60 3580 0.12 0.09 0.19 0.12 0.17 
23 517 457 141 133 116 141 147 68 79 62 85 80 66 87 48 39 78 54 80 77 25 95 2310 0.13 0.12 0.11 0.01 0.11 
24 907 148 133 138 104 103 136 15 94 98 17 90 68 55 32 35 60 90 84 70 36 79 3620 0.02 0.18 0.17 0.14 0.09 
25 373 156 114 107 130 134 128 59 97 93 56 38 21 57 58 14 82 57 90 92 54 55 3100 0.04 0.16 0.12 0.02 0.13 
26 561 90 133 115 120 127 137 75 12 97 56 100 41 72 37 53 40 83 63 72 86 40 2700 0.20 0.08 0.13 0.16 0.00 
27 751 32 126 127 146 115 108 15 70 57 66 80 24 20 58 89 11 18 76 32 24 16 3100 0.16 0.10 0.07 0.03 0.02 
28 761 852 131 140 138 140 127 90 53 38 99 95 76 18 93 49 81 47 80 74 24 33 3820 0.00 0.17 0.16 0.10 0.04 
29 198 888 126 150 114 122 150 54 16 24 43 35 56 62 86 97 86 76 86 17 87 95 2850 0.03 0.13 0.07 0.00 0.09 
30 185 659 132 113 142 139 136 36 23 12 37 59 36 67 25 74 74 80 37 27 21 56 2925 0.16 0.18 0.09 0.09 0.05 
31 169 872 108 146 110 114 114 35 74 67 38 98 36 34 100 52 73 55 73 44 22 83 3380 0.04 0.14 0.02 0.02 0.03 
32 475 97 146 107 101 130 137 20 41 28 98 27 73 52 20 42 24 42 75 66 41 63 3660 0.05 0.13 0.07 0.19 0.15 
33 139 327 125 114 148 127 133 84 79 68 58 13 74 37 82 25 24 27 21 91 41 72 2595 0.08 0.03 0.17 0.01 0.10 
34 373 253 105 121 114 149 127 75 68 74 87 50 62 23 87 39 63 36 69 47 37 32 3820 0.19 0.02 0.17 0.02 0.20 
35 693 976 120 126 147 101 134 41 94 21 67 77 98 91 48 80 76 35 40 56 18 99 2865 0.16 0.15 0.06 0.19 0.12 
36 248 565 145 126 106 126 113 20 50 29 60 40 83 37 50 78 29 55 11 46 63 23 3480 0.05 0.08 0.05 0.20 0.14 
37 308 566 104 116 124 144 144 25 57 67 75 32 23 14 100 92 78 27 34 79 91 29 2745 0.10 0.14 0.06 0.18 0.19 
38 535 801 107 134 129 109 118 80 64 81 83 44 11 18 29 69 20 74 46 98 29 29 3580 0.04 0.02 0.01 0.19 0.09 
39 864 651 123 101 140 132 104 18 54 53 86 79 15 42 70 88 39 56 69 54 19 61 2970 0.04 0.00 0.07 0.06 0.01 
40 75 756 131 139 122 112 110 68 78 61 30 46 96 50 76 40 25 89 100 19 63 75 2610 0.13 0.11 0.18 0.14 0.18 
41 120 475 139 105 130 107 131 32 27 54 40 26 28 73 26 76 17 47 24 98 46 28 2430 0.00 0.03 0.01 0.11 0.01 
42 970 353 108 131 102 137 145 39 20 87 25 47 47 64 73 13 48 13 100 78 57 96 3880 0.01 0.04 0.17 0.04 0.05 
43 493 544 147 130 119 132 114 56 46 62 84 69 42 67 34 46 88 77 39 38 37 30 3040 0.09 0.12 0.11 0.13 0.09 
