40 5 3 3 7462
322 758
5179 5010 5138 5117 5000 5080 5000 2040 4120 3880 2080 5200 5320 3520 4480 2240 4840 5200 4880 4480 0.01 0.01 0.01 0.01 0.01 
1 928 491 128 139 111 111 133 99 30 50 96 41 99 78 48 15 52 63 22 23 81 32 3380 0.17 0.11 0.08 0.19 0.03 
2 454 441 128 115 146 121 139 77 63 100 65 59 53 19 53 72 57 35 97 98 99 83 2550 0.17 0.10 0.19 0.08 0.18 
3 529 263 135 107 121 103 117 20 18 60 69 17 89 59 45 35 69 42 57 38 79 90 3220 0.17 0.20 0.15 0.07 0.19 
4 77 786 128 148 114 131 114 58 71 13 30 89 86 77 13 46 89 98 42 16 86 20 3340 0.03 0.14 0.16 0.03 0.09 
5 728 72 141 114 133 133 115 19 51 84 15 63 22 49 99 70 44 95 91 88 21 98 2295 0.19 0.02 0.15 0.13 0.18 
6 345 595 112 123 104 126 120 42 35 62 71 92 87 66 80 33 11 35 60 78 52 45 4000 0.04 0.09 0.09 0.06 0.04 
7 230 708 107 143 136 110 106 70 18 28 69 99 27 47 11 40 86 93 79 52 36 87 2850 0.08 0.01 0.19 0.17 0.10 
8 177 805 146 124 103 134 111 38 97 69 24 25 66 93 40 21 69 88 40 66 50 27 3960 0.19 0.05 0.19 0.20 0.03 
9 172 686 142 140 139 150 147 96 16 65 36 100 67 28 41 42 13 87 78 26 91 56 3580 0.14 0.12 0.01 0.19 0.11 
10 920 121 147 144 145 141 112 79 88 23 52 66 72 33 22 83 53 91 27 30 68 17 2895 0.04 0.01 0.09 0.16 0.03 
11 844 479 141 107 131 102 102 94 47 21 59 57 85 80 88 61 70 75 96 53 86 42 2310 0.03 0.05 0.17 0.04 0.14 
12 549 412 126 127 139 118 133 99 59 84 69 26 56 100 32 18 82 99 70 56 82 22 3500 0.01 0.15 0.18 0.06 0.11 
13 934 735 106 110 138 140 132 88 79 14 62 49 14 94 42 39 50 40 21 99 81 17 2310 0.09 0.19 0.17 0.04 0.18 
14 722 388 108 141 118 130 138 59 90 93 93 91 51 56 80 86 71 25 89 88 50 60 3520 0.19 0.07 0.04 0.18 0.04 
15 733 644 108 115 149 144 138 49 60 28 15 17 30 57 22 50 60 89 59 39 20 61 3180 0.19 0.12 0.12 0.06 0.15 
16 594 238 145 119 136 113 135 25 34 93 13 83 79 64 73 28 74 16 35 26 60 91 2895 0.07 0.04 0.17 0.19 0.16 
17 642 318 105 108 141 120 104 21 49 13 94 39 47 17 18 91 35 28 15 52 67 55 2535 0.02 0.18 0.05 0.06 0.16 
18 272 692 137 124 119 147 143 76 91 19 56 53 32 52 59 53 49 83 83 87 74 70 2520 0.19 0.07 0.05 0.17 0.13 
19 991 770 127 144 150 146 114 45 61 61 69 89 94 20 40 77 82 87 68 31 86 13 2970 0.12 0.06 0.12 0.19 0.11 
20 310 164 118 106 140 117 111 78 56 57 16 96 58 89 83 65 21 84 23 14 39 27 3260 0.04 0.00 0.08 0.10 0.12 
21 385 923 129 145 123 142 110 14 62 42 70 69 27 78 72 16 37 47 33 60 30 37 3760 0.11 0.08 0.15 0.12 0.16 
