20 3 3 3 2296
227 919
2494 2601 2483 1860 1340 1580 1200 2360 1060 2640 1100 1760 0.01 0.01 0.01 
1 981 605 138 139 114 82 56 87 95 83 96 74 38 71 1485 0.08 0.16 0.02 
2 714 345 130 144 116 31 73 74 44 66 70 46 79 52 1458 0.08 0.06 0.11 
3 144 272 113 142 135 63 80 95 44 29 29 59 19 43 2304 0.06 0.06 0.20 
4 176 930 130 139 132 47 50 83 87 94 99 15 13 66 1674 0.11 0.12 0.19 
5 15 102 146 141 109 62 96 91 72 82 23 65 76 77 2328 0.11 0.03 0.00 
6 67 696 148 130 136 23 100 38 34 55 74 94 14 36 1683 0.02 0.17 0.10 
7 848 998 132 144 126 26 64 74 84 47 69 21 33 30 1485 0.01 0.11 0.17 
8 378 495 133 146 130 55 72 12 48 28 25 52 31 13 1764 0.07 0.09 0.15 
9 558 149 139 122 146 88 31 28 28 24 49 87 15 30 2052 0.12 0.16 0.07 
10 472 440 122 103 122 18 32 50 71 47 90 74 54 93 1359 0.14 0.05 0.12 
11 458 262 106 129 111 44 11 27 48 38 69 42 73 67 2400 0.12 0.17 0.08 
12 965 556 136 146 120 54 34 98 55 90 72 50 64 70 2040 0.13 0.05 0.12 
13 109 366 126 101 134 18 47 29 60 98 75 100 46 71 1431 0.14 0.05 0.17 
14 402 335 113 119 106 94 41 73 41 84 85 20 16 24 1860 0.18 0.18 0.18 
15 888 922 112 130 112 82 94 71 100 59 98 96 99 42 1848 0.01 0.01 0.01 
16 101 132 149 150 110 34 68 20 85 84 21 45 81 62 1944 0.08 0.08 0.17 
17 70 413 111 126 137 18 97 23 100 67 35 35 50 34 1872 0.20 0.15 0.05 
18 335 341 101 107 148 58 65 25 86 38 78 93 46 78 2232 0.14 0.02 0.15 
19 374 934 106 115 110 62 72 94 48 81 39 14 66 67 1395 0.14 0.06 0.14 
20 401 230 103 128 129 44 20 21 27 78 98 45 85 46 1494 0.17 0.01 0.08 
