20 3 1 5 6830
176 343
2552 2368 2580 2360 2760 2300 1280 2740 1480 1400 2080 1860 2800 2720 1140 1660 1020 1980 0.01 0.01 0.01 
1 244 602 118 120 147 83 44 98 44 50 94 54 29 94 12 18 82 36 68 19 1431 0.01 0.13 0.18 
2 734 601 136 102 132 83 55 43 12 37 84 71 25 79 72 72 25 41 65 79 2220 0.07 0.01 0.13 
3 9 634 120 129 117 76 44 46 91 51 74 95 42 37 84 72 16 74 50 77 1467 0.06 0.07 0.04 
4 170 970 131 118 140 80 40 28 100 24 75 20 76 66 60 39 16 69 27 89 1896 0.05 0.18 0.04 
5 127 597 104 114 126 75 42 49 95 51 75 43 41 74 18 100 27 99 65 38 2340 0.14 0.02 0.06 
6 432 130 126 150 145 40 92 46 61 94 35 35 97 82 38 18 70 12 43 77 1824 0.13 0.07 0.02 
7 928 148 119 102 149 26 81 22 100 68 91 59 67 51 53 38 77 58 19 14 1494 0.08 0.16 0.15 
8 836 151 118 111 139 57 54 47 39 79 17 59 61 68 27 58 37 47 60 41 2124 0.08 0.00 0.08 
9 183 408 102 107 108 60 71 81 23 39 31 45 68 21 75 27 33 67 84 11 2196 0.17 0.07 0.19 
10 255 367 149 103 149 51 52 86 76 40 87 62 52 61 90 81 86 92 91 60 1710 0.08 0.19 0.00 
11 851 464 110 106 111 86 100 50 68 95 18 98 77 45 89 83 50 37 43 92 1557 0.13 0.01 0.19 
12 105 256 116 127 138 33 29 39 29 44 15 95 75 34 52 93 49 43 38 38 1620 0.13 0.04 0.06 
13 626 206 146 112 105 97 70 82 85 33 17 51 97 87 47 91 93 59 76 96 1701 0.20 0.14 0.12 
14 623 905 150 131 138 62 94 71 44 22 40 43 83 76 65 44 68 47 30 14 2316 0.07 0.13 0.14 
15 164 845 142 133 148 50 63 63 35 89 86 44 52 81 55 20 49 88 47 14 1458 0.03 0.00 0.09 
16 877 742 121 146 112 45 33 85 88 76 89 38 15 23 78 61 22 90 41 28 1647 0.17 0.17 0.06 
17 521 557 141 127 129 92 43 56 79 88 23 72 25 63 47 51 37 34 64 14 1584 0.16 0.06 0.12 
18 15 853 131 118 103 75 72 19 96 80 49 74 96 27 23 91 84 64 53 83 1584 0.09 0.17 0.14 
19 579 547 139 109 103 13 74 51 21 27 85 88 29 42 29 42 55 26 20 67 1440 0.00 0.18 0.20 
20 779 250 133 103 141 55 15 68 80 81 82 16 53 92 32 38 71 81 31 52 1824 0.15 0.09 0.17 
