40 3 5 7 2732
467 777
5119 4918 4926 2200 3760 4200 5280 5080 2960 3800 3040 4440 3400 2920 4800 5520 4680 4080 4160 2240 4280 4480 4760 2040 0.01 0.01 0.01 
1 479 785 145 121 114 54 25 18 73 88 17 25 11 28 78 71 31 83 83 92 89 59 53 48 64 37 1980 0.18 0.13 0.17 
2 503 189 148 139 129 58 37 35 82 24 42 58 94 75 28 64 57 62 98 53 86 78 57 86 93 83 1692 0.01 0.07 0.05 
3 435 712 135 129 109 27 32 87 60 45 80 17 73 44 64 89 90 25 86 67 34 48 23 19 40 58 2004 0.03 0.02 0.10 
4 193 825 140 134 123 24 50 11 73 84 80 42 14 75 83 54 64 97 92 25 25 71 90 85 11 47 2268 0.03 0.11 0.16 
5 509 62 108 122 111 83 73 96 56 57 37 87 40 23 21 84 38 17 75 32 51 84 73 87 84 71 2100 0.12 0.20 0.02 
6 221 176 148 101 144 86 73 50 41 81 76 79 15 53 80 50 80 87 24 70 26 77 42 12 22 12 1584 0.16 0.12 0.07 
7 829 825 135 140 145 84 86 66 76 66 41 16 98 58 15 47 38 53 23 74 38 96 67 92 18 30 2220 0.14 0.03 0.14 
8 587 495 148 119 101 60 75 52 35 92 44 93 41 50 44 40 39 86 52 21 41 16 77 84 75 96 1530 0.17 0.01 0.09 
9 977 932 122 134 133 46 52 67 32 43 63 24 93 26 16 84 54 91 87 12 28 70 40 11 96 36 1980 0.19 0.01 0.17 
10 389 843 135 102 122 81 29 41 13 23 93 78 48 93 90 31 99 42 18 95 87 83 87 49 79 22 1575 0.10 0.02 0.00 
11 626 763 129 115 125 87 20 84 51 33 39 81 76 73 20 58 71 13 27 60 13 67 46 14 45 57 1440 0.05 0.10 0.03 
12 447 111 129 103 132 72 27 99 74 11 37 54 64 27 78 22 49 42 90 91 55 52 36 58 86 44 1575 0.03 0.07 0.13 
13 40 602 136 120 121 30 36 51 94 88 39 47 55 25 85 28 26 26 17 17 61 51 94 18 37 38 2316 0.16 0.19 0.13 
14 570 688 142 132 138 80 28 85 73 15 24 71 30 86 96 47 11 73 53 41 66 13 35 35 91 62 1737 0.16 0.16 0.14 
15 555 415 115 116 106 91 98 93 25 64 68 86 87 33 32 33 33 94 38 35 55 48 21 79 38 34 2316 0.07 0.09 0.19 
16 368 820 114 135 126 12 25 59 26 40 26 63 13 85 35 87 69 81 76 67 30 52 77 99 42 100 1584 0.17 0.15 0.15 
17 544 342 111 127 111 20 76 49 88 15 26 50 80 35 95 29 93 75 94 41 76 11 69 36 94 68 2028 0.08 0.07 0.04 
18 625 409 146 118 106 84 90 33 71 56 11 73 42 97 21 60 51 47 16 40 81 100 98 16 55 28 1737 0.02 0.19 0.04 
19 320 438 146 115 113 93 55 64 25 100 64 87 96 45 88 55 86 86 60 25 92 84 75 97 38 54 1944 0.19 0.08 0.06 
20 887 259 133 117 123 51 45 93 65 96 56 14 13 48 60 20 33 98 31 74 23 52 48 19 41 91 1728 0.05 0.01 0.07 
21 113 520 142 105 107 77 14 62 41 100 18 96 72 44 84 81 66 43 12 16 24 76 54 84 17 96 2280 0.00 0.05 0.02 
22 832 797 142 113 145 90 67 12 83 28 71 78 43 21 87 75 39 29 38 34 13 38 39 87 96 35 1992 0.04 0.16 0.17 
23 344 287 110 143 143 77 52 30 59 69 52 89 84 61 96 21 89 24 48 100 51 41 38 37 88 24 1956 0.04 0.15 0.19 
24 882 618 146 103 126 51 46 99 62 66 51 50 86 100 33 96 51 99 96 98 46 45 35 34 85 11 2244 0.09 0.15 0.02 
25 832 995 131 108 114 12 50 99 63 16 49 12 87 64 65 44 66 63 39 60 74 15 47 97 89 47 2364 0.09 0.06 0.13 
26 694 429 102 114 110 48 73 76 11 40 25 64 11 79 36 44 44 89 35 100 98 18 46 57 58 44 1404 0.19 0.08 0.09 
27 425 758 149 133 118 51 29 86 51 58 62 66 24 45 54 19 40 94 43 56 41 12 53 49 21 87 1773 0.13 0.10 0.09 
28 245 673 101 115 140 58 24 66 60 33 27 77 40 21 56 48 13 12 81 57 73 99 99 21 19 85 2220 0.16 0.17 0.06 
29 162 546 103 134 147 68 59 39 79 81 17 55 46 28 91 83 30 92 25 100 87 24 98 97 33 45 1884 0.16 0.10 0.14 
30 512 400 120 117 130 11 43 77 79 76 83 85 28 12 100 63 31 91 77 52 26 60 50 22 44 46 1629 0.15 0.05 0.06 
31 143 484 114 124 130 78 37 27 18 12 100 92 79 56 73 93 76 26 70 67 85 86 68 58 29 13 1629 0.12 0.10 0.08 
32 426 731 127 104 103 77 60 13 84 24 64 38 43 83 59 35 20 36 56 93 92 69 22 12 49 25 1440 0.00 0.03 0.05 
33 522 473 137 126 114 37 56 94 73 31 58 100 52 44 28 38 53 15 46 97 89 56 71 90 57 85 1764 0.04 0.02 0.20 
34 257 578 120 122 137 84 11 67 18 31 76 69 79 12 17 69 54 21 14 70 92 49 92 44 95 76 1944 0.15 0.01 0.13 
35 409 824 130 130 118 64 18 46 71 39 73 91 52 92 86 20 97 58 75 79 66 91 70 61 47 97 1719 0.13 0.08 0.16 
36 244 838 129 139 131 64 20 52 86 100 76 76 27 29 64 88 77 73 24 14 42 19 73 92 55 32 2004 0.00 0.15 0.06 
37 983 275 113 131 104 15 76 100 90 75 37 27 16 97 68 93 73 92 69 95 100 61 30 91 68 51 2088 0.03 0.06 0.03 
38 876 116 115 139 106 99 19 57 50 83 84 28 89 24 54 43 86 46 11 40 100 89 59 53 56 99 1824 0.18 0.13 0.17 
39 495 185 116 133 124 96 47 93 97 30 38 24 78 37 60 21 23 95 73 86 35 91 45 77 99 95 1620 0.08 0.08 0.18 
40 11 662 107 146 147 92 63 81 88 82 70 12 48 90 98 58 12 92 82 78 16 57 74 82 17 68 1872 0.16 0.03 0.15 
