10 1 5 7 210
652 55
1254 1260 1140 940 720 1150 940 1040 0.01 
1 983 820 139 83 21 23 84 14 29 79 582 0.10 
2 447 7 106 61 37 73 71 31 98 88 788 0.12 
3 355 690 123 56 52 57 16 50 40 78 465 0.01 
4 852 413 111 67 56 33 92 89 46 28 704 0.15 
5 100 279 129 58 54 18 55 33 26 96 692 0.05 
6 350 518 128 45 93 92 12 36 20 19 546 0.03 
7 178 927 113 60 81 80 14 96 37 57 483 0.17 
8 144 161 138 11 88 79 23 47 75 67 784 0.17 
9 817 680 141 11 43 56 81 52 16 23 724 0.08 
10 392 94 126 52 58 90 42 67 52 29 468 0.07 
