10 5 5 5 1058
168 31
1270 1253 1290 1283 1279 1380 600 690 1400 820 600 650 690 1180 860 580 980 530 1020 700 530 830 990 630 990 740 1320 1190 1060 1170 0.01 0.01 0.01 0.01 0.01 
1 906 787 104 105 140 139 126 50 88 43 14 46 87 17 34 73 47 39 52 22 60 36 24 36 67 61 75 22 46 76 42 44 2475 0.02 0.15 0.04 0.08 0.09 
2 618 589 129 121 102 122 136 78 59 96 44 87 56 46 86 45 22 11 72 85 81 45 57 77 77 24 53 69 24 60 60 69 3980 0.01 0.00 0.11 0.12 0.04 
3 276 921 114 109 127 134 133 49 83 51 59 46 95 26 71 38 34 14 48 51 25 16 36 27 85 71 35 26 90 75 20 15 2535 0.14 0.09 0.04 0.11 0.01 
4 634 80 145 121 119 126 117 46 46 18 44 50 47 26 22 63 14 99 74 77 42 52 69 23 33 43 61 90 63 90 96 38 4000 0.05 0.02 0.07 0.02 0.18 
5 147 440 149 146 140 123 108 14 67 64 56 65 33 59 92 51 27 35 21 26 62 63 52 58 68 50 37 83 23 23 28 15 2850 0.08 0.10 0.03 0.07 0.08 
6 763 721 119 141 132 146 141 49 50 89 14 75 82 36 61 21 39 40 78 97 84 23 97 40 76 24 31 21 37 24 73 31 2475 0.15 0.04 0.13 0.03 0.18 
7 579 971 140 143 131 132 109 96 26 91 66 56 25 39 42 86 87 23 62 15 21 73 34 97 62 46 42 98 26 54 34 61 2970 0.13 0.00 0.03 0.05 0.11 
8 600 686 110 119 127 118 145 13 87 59 35 62 92 34 82 32 57 83 54 72 65 52 70 75 100 29 22 55 11 43 36 20 3940 0.06 0.18 0.02 0.15 0.01 
9 427 984 129 116 150 134 144 98 73 75 76 17 99 71 32 86 93 47 73 18 54 27 48 14 41 44 62 27 69 64 22 85 3620 0.15 0.02 0.13 0.16 0.20 
10 147 391 131 132 122 109 120 68 55 97 64 91 33 96 47 92 96 33 91 64 36 17 89 81 16 55 21 30 77 20 64 24 2415 0.10 0.06 0.06 0.05 0.08 
