50 3 1 3 15690
222 814
6242 6338 6399 3400 3200 5700 5300 4050 4000 2550 6800 3950 0.01 0.01 0.01 
1 361 434 118 122 146 98 64 53 97 63 74 23 19 32 1404 0.03 0.06 0.08 
2 591 443 122 147 125 72 39 92 61 80 94 15 73 89 2076 0.18 0.05 0.13 
3 697 376 132 144 136 49 96 24 43 19 52 50 39 25 1812 0.16 0.20 0.03 
4 430 85 110 116 128 12 23 40 39 24 41 93 41 29 2148 0.19 0.13 0.06 
5 10 999 108 146 147 11 82 95 67 57 83 30 48 13 1791 0.12 0.04 0.11 
6 721 989 144 123 130 13 83 60 43 91 59 15 67 86 1701 0.04 0.17 0.07 
7 480 784 145 109 148 81 54 39 40 39 22 28 79 21 1449 0.13 0.18 0.02 
8 676 819 117 132 148 92 15 93 75 21 57 69 42 24 1458 0.20 0.17 0.16 
9 31 603 118 124 150 78 45 98 44 40 42 94 29 55 1620 0.09 0.15 0.11 
10 914 305 122 130 108 37 52 88 12 61 30 17 39 16 1872 0.16 0.18 0.04 
11 406 807 133 102 110 89 70 66 51 75 53 74 38 45 1494 0.14 0.16 0.16 
12 481 764 104 110 150 77 36 36 23 41 84 85 28 36 1512 0.01 0.17 0.11 
13 258 955 124 125 124 20 88 42 17 19 92 87 41 93 2004 0.06 0.00 0.01 
14 670 880 121 133 128 14 85 65 16 33 47 84 95 17 1848 0.16 0.03 0.13 
15 858 416 110 148 149 88 37 41 20 100 60 12 14 28 2028 0.03 0.00 0.19 
16 617 203 118 145 146 62 33 13 72 16 23 76 74 55 1836 0.03 0.15 0.05 
17 825 643 120 103 105 71 31 69 69 37 14 47 21 34 1848 0.02 0.12 0.18 
18 414 731 102 135 139 45 51 40 27 52 85 96 37 14 2148 0.19 0.12 0.16 
19 947 909 141 147 106 38 53 74 59 97 68 50 99 42 1395 0.13 0.12 0.03 
20 711 578 140 143 138 45 44 19 94 67 85 27 90 67 1884 0.12 0.14 0.13 
21 956 232 140 102 121 49 51 19 18 14 24 11 74 90 1710 0.06 0.11 0.08 
22 403 551 109 128 102 90 36 94 15 73 80 12 61 21 1431 0.08 0.17 0.06 
23 295 16 143 138 110 34 34 28 16 87 59 56 37 15 2256 0.15 0.08 0.10 
24 922 255 135 122 120 15 79 78 90 76 38 16 20 95 1647 0.07 0.04 0.09 
25 867 217 112 135 144 96 70 54 30 32 53 17 100 12 2220 0.01 0.03 0.11 
26 500 390 119 131 126 93 96 79 55 22 81 29 29 45 1404 0.05 0.12 0.06 
27 855 728 133 126 106 20 79 40 64 96 14 77 34 16 1782 0.06 0.19 0.07 
28 226 907 121 120 132 75 16 77 51 14 75 40 60 50 1719 0.12 0.01 0.16 
29 349 373 147 135 108 22 33 82 31 21 27 89 71 70 1593 0.07 0.15 0.03 
30 212 308 108 134 140 17 71 15 93 88 88 42 84 62 1683 0.03 0.06 0.13 
31 841 460 124 126 118 63 32 21 31 17 20 35 86 75 2304 0.02 0.05 0.10 
32 389 455 138 114 122 95 13 46 92 92 54 64 72 19 2328 0.02 0.07 0.16 
33 45 106 124 140 117 17 17 12 86 55 41 16 30 41 1872 0.00 0.08 0.03 
34 204 861 109 126 138 11 59 60 63 84 100 90 21 58 2364 0.20 0.16 0.00 
35 282 573 131 144 149 71 43 33 11 98 96 81 83 99 2220 0.03 0.04 0.01 
36 696 309 124 102 105 47 15 76 72 92 19 14 20 28 2280 0.19 0.17 0.09 
37 514 374 132 109 117 64 69 34 89 68 71 72 42 83 1539 0.10 0.18 0.05 
38 448 448 119 114 139 11 58 66 65 97 40 38 90 30 1665 0.06 0.03 0.14 
39 422 631 142 101 102 59 92 82 28 22 28 98 90 36 1548 0.11 0.02 0.11 
40 16 744 114 142 124 92 42 13 21 17 24 34 14 43 1836 0.06 0.07 0.01 
41 277 959 111 113 150 46 64 24 17 66 68 87 66 67 1620 0.05 0.05 0.08 
42 738 643 118 112 109 44 94 23 67 37 24 44 79 41 2328 0.01 0.16 0.15 
43 987 137 122 129 105 25 48 31 47 92 42 36 12 18 1485 0.15 0.01 0.02 
44 507 96 133 125 134 41 42 26 62 91 27 89 79 94 1467 0.00 0.07 0.19 
45 344 60 119 131 128 39 54 30 50 27 99 51 28 71 2052 0.02 0.15 0.02 
46 32 585 124 125 138 19 44 51 49 44 56 31 47 93 2244 0.16 0.10 0.05 
47 787 587 150 116 142 20 73 65 22 75 43 70 57 31 2004 0.05 0.12 0.00 
48 624 213 123 144 144 91 98 86 47 23 42 99 40 38 1719 0.10 0.03 0.17 
49 137 220 134 130 118 12 96 82 38 99 61 41 76 87 2232 0.17 0.20 0.01 
50 241 628 135 140 130 36 76 71 60 33 39 65 65 34 1992 0.15 0.10 0.20 
