40 1 3 3 1442
617 862
5192 2200 4440 4920 0.01 
1 70 942 147 23 94 80 700 0.18 
2 729 649 118 23 100 24 501 0.17 
3 662 77 116 32 53 98 471 0.16 
4 227 825 123 43 99 27 728 0.12 
5 966 296 134 70 26 99 800 0.02 
6 496 318 107 36 78 26 537 0.09 
7 926 882 123 94 81 62 620 0.04 
8 455 988 147 71 81 23 684 0.14 
9 17 937 120 94 25 98 486 0.09 
10 89 709 128 30 42 54 668 0.17 
11 526 288 145 71 69 66 537 0.11 
12 267 661 141 70 71 24 591 0.16 
13 753 970 143 86 85 20 522 0.17 
14 220 200 140 11 74 20 696 0.06 
15 20 947 134 24 31 57 724 0.05 
16 567 556 143 79 50 95 700 0.02 
17 366 348 148 96 75 60 712 0.18 
18 823 981 129 99 26 31 764 0.10 
19 774 346 106 69 93 32 549 0.03 
20 22 337 112 13 48 16 525 0.20 
21 292 743 147 96 62 56 648 0.12 
22 614 505 101 48 30 28 632 0.08 
23 151 706 123 46 36 11 756 0.02 
24 267 274 139 40 24 11 680 0.04 
25 255 74 143 40 44 27 616 0.00 
26 660 914 139 93 50 49 561 0.12 
27 40 559 108 62 51 16 456 0.02 
28 979 967 128 83 47 89 558 0.09 
29 863 672 136 32 12 15 696 0.02 
30 646 34 117 81 56 43 564 0.02 
31 415 249 134 44 47 17 567 0.02 
32 657 195 147 58 22 59 692 0.06 
33 653 433 129 47 16 61 558 0.14 
34 495 256 132 66 97 90 644 0.07 
35 482 456 123 52 89 94 561 0.20 
36 340 889 120 15 14 47 652 0.19 
37 80 691 112 39 74 33 800 0.17 
38 984 682 121 43 71 37 486 0.12 
39 133 34 139 61 88 48 486 0.01 
40 506 529 150 99 86 58 582 0.13 
