30 1 3 5 1104
702 695
3649 3480 4080 2670 3120 4080 0.01 
1 897 555 134 30 54 88 72 70 660 0.09 
2 100 0 128 95 37 22 67 97 800 0.19 
3 406 599 101 66 77 57 98 93 564 0.16 
4 202 569 101 92 89 32 95 45 756 0.16 
5 58 167 104 90 59 66 27 41 492 0.11 
6 460 243 149 24 18 42 16 15 792 0.06 
7 157 857 101 71 57 68 11 55 567 0.11 
8 404 784 130 50 46 88 53 39 540 0.01 
9 62 896 134 41 91 61 81 48 546 0.05 
10 971 747 140 48 15 12 11 45 612 0.03 
11 225 262 145 96 77 38 56 48 582 0.15 
12 654 597 132 83 78 22 79 60 708 0.04 
13 578 809 126 32 45 13 83 29 648 0.06 
14 582 606 122 93 56 28 69 62 507 0.14 
15 11 399 101 87 51 48 99 100 764 0.01 
16 625 342 103 32 46 20 50 89 736 0.09 
17 433 398 113 72 64 44 73 54 474 0.20 
18 550 272 123 28 84 28 28 64 501 0.18 
19 132 35 130 75 70 51 88 73 540 0.19 
20 388 840 140 18 75 52 62 22 516 0.04 
21 563 533 121 80 76 44 54 75 594 0.02 
22 97 499 150 25 71 88 17 12 644 0.00 
23 37 968 110 19 50 13 38 43 756 0.20 
24 45 556 117 75 22 93 35 31 756 0.18 
25 127 941 116 52 82 90 73 24 510 0.01 
26 365 665 128 50 37 45 11 26 576 0.09 
27 443 532 102 99 93 76 47 53 644 0.12 
28 989 801 119 57 76 36 64 16 483 0.18 
29 540 951 123 86 12 19 73 43 604 0.05 
30 502 881 106 74 89 97 15 51 696 0.02 
