10 5 1 3 5484
649 276
1304 1257 1218 1229 1167 1300 920 620 610 1030 1220 1110 1190 1110 710 890 900 540 590 1180 0.01 0.01 0.01 0.01 0.01 
1 608 446 120 140 109 138 125 41 42 94 73 65 19 55 34 57 13 32 88 51 59 11 3160 0.12 0.16 0.07 0.07 0.01 
2 161 852 140 114 103 126 126 68 65 40 58 81 34 89 34 28 42 37 25 76 32 66 3480 0.08 0.18 0.00 0.04 0.05 
3 847 6 108 150 122 150 119 94 28 60 57 21 67 97 93 78 72 90 75 66 90 35 2640 0.10 0.17 0.01 0.08 0.17 
4 412 4 106 114 113 112 107 28 40 23 51 70 54 89 43 20 73 91 14 27 64 80 3200 0.17 0.02 0.17 0.14 0.03 
5 575 614 145 103 109 101 146 34 70 92 82 89 65 95 78 53 49 85 61 51 75 18 3120 0.16 0.09 0.11 0.18 0.06 
6 505 590 148 144 126 125 107 37 90 88 44 12 91 66 56 40 60 29 44 41 35 47 3880 0.10 0.15 0.08 0.19 0.06 
7 715 848 132 130 134 130 114 20 100 17 87 27 57 17 40 68 70 63 74 58 70 80 2940 0.09 0.00 0.13 0.04 0.09 
8 837 704 143 141 109 102 115 72 96 61 65 22 72 68 21 49 78 63 28 36 67 12 2985 0.05 0.12 0.00 0.06 0.05 
9 394 746 141 120 144 122 103 44 17 78 67 11 17 72 49 59 88 17 22 35 65 37 2640 0.18 0.03 0.03 0.10 0.04 
10 833 658 121 101 149 123 105 13 31 22 99 64 89 71 28 32 76 65 58 38 59 69 2955 0.14 0.03 0.01 0.18 0.06 
