10 3 1 5 3348
314 16
1142 1224 1263 1080 1320 770 520 690 660 1100 1130 660 1080 1120 860 670 1280 1020 0.01 0.01 0.01 
1 760 596 132 133 144 37 77 31 85 30 36 64 38 42 31 46 69 91 74 82 1737 0.04 0.06 0.09 
2 375 168 116 139 150 12 91 45 65 26 54 54 56 38 36 25 51 68 56 72 2292 0.19 0.19 0.18 
3 42 507 112 126 122 72 74 94 97 57 98 99 59 25 25 68 30 92 57 55 2172 0.06 0.19 0.07 
4 69 106 103 130 116 20 55 83 45 20 68 46 17 26 92 24 90 40 90 66 1908 0.20 0.15 0.00 
5 819 620 131 118 115 49 53 64 29 56 91 100 65 35 72 54 17 46 69 60 1476 0.17 0.12 0.04 
6 492 130 103 110 142 66 88 57 19 89 20 42 58 38 49 28 48 95 14 19 1593 0.14 0.08 0.05 
7 874 259 118 119 108 89 79 96 17 100 34 49 45 42 38 51 31 87 41 69 2016 0.09 0.01 0.04 
8 963 920 110 124 109 15 11 99 55 86 43 64 67 11 64 86 12 50 27 91 1800 0.17 0.07 0.17 
9 435 727 116 105 137 61 28 44 89 22 55 75 64 99 60 93 23 91 93 38 1920 0.06 0.20 0.02 
10 515 218 101 120 120 17 54 11 99 100 59 27 65 47 38 92 64 83 52 23 2220 0.11 0.01 0.05 
