20 1 3 7 718
566 355
2522 1220 2200 1100 2100 2460 2300 1820 0.01 
1 245 997 113 33 36 93 58 27 29 81 676 0.10 
2 706 702 112 91 25 88 84 18 44 25 800 0.11 
3 31 555 138 41 68 26 91 93 11 26 680 0.03 
4 550 577 102 46 53 31 11 23 74 77 471 0.11 
5 359 544 108 37 20 12 24 23 43 43 652 0.08 
6 346 310 132 99 94 52 51 41 88 55 540 0.06 
7 971 345 144 43 63 38 65 40 64 75 501 0.03 
8 214 829 136 72 59 28 71 83 26 26 564 0.00 
9 629 908 112 75 53 56 91 85 50 15 744 0.16 
10 104 534 105 14 78 76 75 16 47 85 510 0.00 
11 668 875 111 80 93 39 66 24 13 18 585 0.15 
12 629 397 111 36 55 93 27 95 59 57 620 0.20 
13 624 822 131 38 88 59 75 92 90 67 585 0.09 
14 675 872 149 40 69 33 50 86 20 56 594 0.18 
15 90 14 119 73 19 41 42 68 69 30 489 0.12 
16 89 181 140 75 93 40 89 56 31 57 688 0.12 
17 416 163 144 50 42 60 46 14 33 16 784 0.11 
18 72 210 145 58 70 33 71 76 97 25 620 0.15 
19 306 620 130 71 87 23 100 58 63 41 720 0.03 
20 738 906 140 69 52 17 66 55 64 35 776 0.05 
