40 3 3 7 4412
895 147
5093 4952 4973 3040 5480 2880 5560 2360 2560 4160 3840 2160 5480 2800 4280 5280 3200 4800 4280 2440 2440 2520 3840 4000 0.01 0.01 0.01 
1 340 47 132 141 142 87 78 74 62 82 98 17 59 26 19 42 68 43 12 15 21 82 85 12 35 17 1920 0.06 0.04 0.04 
2 874 898 145 102 110 24 41 31 38 22 80 96 91 21 53 32 40 85 85 52 58 23 88 59 100 95 1932 0.14 0.01 0.16 
3 913 282 123 136 105 66 15 90 55 79 31 12 21 23 28 94 14 12 79 15 36 20 93 46 71 49 2172 0.06 0.18 0.09 
4 809 559 133 122 107 71 90 24 26 30 44 27 55 91 60 100 57 23 78 80 65 11 72 100 72 20 1746 0.10 0.10 0.18 
5 988 147 133 111 133 48 70 53 63 51 48 42 54 84 94 54 40 69 31 100 48 84 71 47 17 42 1920 0.09 0.06 0.01 
6 89 635 115 115 119 80 40 32 95 81 70 36 23 71 71 28 63 91 49 90 48 28 22 84 34 15 2352 0.04 0.01 0.06 
7 310 371 118 101 123 81 20 97 75 52 28 62 93 85 50 20 47 92 20 81 57 61 54 93 84 58 1359 0.06 0.17 0.17 
8 650 647 105 111 117 61 32 20 35 35 90 49 82 33 54 53 69 46 25 78 71 61 32 25 97 41 2244 0.14 0.14 0.11 
9 972 596 121 116 134 87 12 20 74 37 99 74 42 96 46 84 26 81 60 21 31 77 94 97 73 34 1539 0.05 0.09 0.10 
10 750 53 143 106 104 18 85 16 43 73 14 16 45 63 100 81 40 43 40 53 22 84 46 71 18 31 1920 0.19 0.14 0.09 
11 590 545 123 131 111 40 75 79 35 99 45 40 41 55 62 73 84 94 65 46 38 74 43 98 43 64 1647 0.17 0.09 0.02 
12 378 475 147 146 149 40 37 17 26 35 51 56 43 100 100 16 45 94 70 91 97 61 86 57 56 49 1692 0.20 0.05 0.14 
13 703 343 147 113 137 18 95 52 34 29 54 41 86 92 67 53 36 60 22 12 71 36 87 79 81 87 1692 0.04 0.05 0.11 
14 980 824 126 127 150 51 59 17 74 39 60 66 98 57 62 50 44 73 24 74 46 82 23 24 24 99 1932 0.14 0.05 0.19 
15 819 337 114 124 114 46 19 53 19 47 13 36 62 82 17 11 78 79 24 15 59 67 27 34 80 77 2184 0.09 0.17 0.17 
16 981 145 132 143 121 71 90 61 42 37 25 29 76 11 89 38 78 29 52 33 62 81 11 48 60 40 1737 0.05 0.05 0.01 
17 435 420 111 125 142 41 51 18 72 39 32 52 59 52 61 86 81 79 89 64 13 75 26 50 86 55 2016 0.15 0.01 0.05 
18 12 34 139 130 123 75 69 78 98 97 99 50 19 53 81 56 34 22 97 75 61 55 52 100 92 59 2280 0.03 0.17 0.01 
19 700 910 130 102 110 57 11 54 54 59 52 93 22 98 22 29 83 33 25 59 37 68 63 36 60 21 1908 0.10 0.14 0.11 
20 375 429 132 116 138 85 31 64 91 41 67 45 40 42 84 58 24 68 35 27 61 43 41 49 92 51 2304 0.04 0.11 0.17 
21 764 723 122 135 112 35 88 13 77 81 31 21 60 53 87 70 28 17 94 85 16 50 25 54 93 27 2124 0.03 0.13 0.08 
22 730 703 116 126 128 11 82 18 77 62 91 88 50 92 14 71 71 20 64 56 70 65 70 75 19 86 1665 0.05 0.18 0.13 
23 431 805 145 102 134 38 94 23 15 18 13 54 15 97 38 75 67 100 91 55 60 98 77 86 17 62 1557 0.09 0.00 0.13 
24 932 567 136 120 103 53 35 69 19 42 33 62 37 20 56 12 77 55 54 61 65 70 37 50 76 51 1440 0.17 0.01 0.19 
25 668 957 131 133 133 44 50 18 53 43 93 66 29 76 68 82 52 22 35 34 89 82 61 39 19 63 1611 0.20 0.05 0.08 
26 367 724 145 145 111 63 40 38 67 35 30 33 100 60 52 44 63 25 68 100 19 57 22 99 27 74 2100 0.05 0.12 0.01 
27 138 906 147 116 123 46 87 54 64 21 35 48 34 97 60 67 59 74 87 36 95 94 47 93 20 21 2004 0.05 0.14 0.01 
28 225 27 126 137 117 92 97 40 55 70 64 93 50 51 38 16 62 63 92 88 48 92 35 92 63 45 2268 0.09 0.04 0.11 
29 213 303 111 109 150 17 44 38 24 13 53 68 92 18 18 60 31 70 13 58 13 20 44 94 35 78 1377 0.18 0.14 0.18 
30 630 563 114 128 129 69 90 73 82 92 25 49 69 19 41 28 39 63 82 72 84 29 15 78 53 44 2232 0.02 0.13 0.15 
31 933 227 117 112 134 11 50 96 44 94 73 45 93 15 20 72 43 72 53 95 37 33 61 66 75 94 1368 0.02 0.04 0.07 
32 82 915 109 122 146 81 95 76 24 50 100 20 92 24 38 63 19 61 67 17 55 44 67 20 19 22 2064 0.17 0.13 0.19 
33 359 797 119 148 126 96 30 63 72 31 62 81 15 57 38 67 65 88 33 94 78 72 60 49 42 71 1737 0.06 0.07 0.11 
34 800 657 110 113 114 80 19 50 13 92 63 83 67 39 68 85 55 17 69 11 98 16 22 99 47 45 1629 0.05 0.11 0.17 
35 668 829 132 127 129 79 61 79 81 52 41 26 59 16 11 95 23 17 64 69 23 62 43 73 98 77 1422 0.08 0.10 0.19 
36 652 444 106 114 114 71 22 49 13 63 79 28 90 86 96 84 98 65 99 33 22 67 65 46 64 93 1737 0.14 0.07 0.12 
37 704 785 134 140 118 99 34 13 11 87 43 81 32 28 92 16 25 56 14 78 77 86 95 23 11 49 2100 0.14 0.20 0.09 
38 977 377 122 146 122 60 78 78 22 26 20 54 94 71 13 99 85 58 64 87 41 13 43 15 65 82 1800 0.02 0.17 0.14 
39 181 66 144 128 132 39 47 97 50 63 68 56 61 26 76 59 63 85 23 71 15 83 14 19 47 47 1782 0.04 0.03 0.04 
40 296 408 138 133 109 20 99 73 21 23 41 66 91 82 75 12 44 59 24 81 80 57 46 88 94 82 1812 0.03 0.01 0.02 
