30 5 3 5 5476
520 459
3734 3756 3791 3776 3702 2460 2790 3720 2010 2820 3270 1560 1740 3060 2130 2130 4080 3540 1740 2790 1680 1710 3600 1860 3840 2310 3300 1620 3150 3690 0.01 0.01 0.01 0.01 0.01 
1 16 232 112 103 147 146 133 92 35 37 53 51 84 21 97 33 86 34 52 78 57 52 92 44 51 21 12 54 59 37 44 38 2460 0.13 0.19 0.18 0.12 0.15 
2 928 65 132 126 138 103 132 82 39 48 74 24 13 32 93 79 23 29 34 37 77 77 65 72 75 67 15 17 37 26 60 21 3040 0.04 0.13 0.14 0.08 0.20 
3 684 843 124 105 147 133 120 55 98 31 42 78 30 16 82 67 70 93 36 71 48 95 63 54 70 46 65 57 76 92 43 38 3760 0.15 0.18 0.20 0.10 0.15 
4 83 700 101 120 120 131 120 56 61 74 60 16 31 53 17 79 67 48 12 25 23 20 14 14 28 75 91 96 61 36 94 35 2835 0.14 0.02 0.09 0.18 0.17 
5 773 898 120 112 137 143 130 51 53 17 63 52 39 64 79 28 67 97 94 35 20 89 45 44 71 26 92 19 76 57 18 72 3560 0.11 0.14 0.08 0.16 0.14 
6 323 274 131 134 120 145 116 65 44 58 98 92 32 11 91 68 97 91 74 25 55 83 11 90 61 31 99 54 63 22 29 49 2520 0.08 0.16 0.04 0.14 0.09 
7 739 982 137 140 103 107 133 97 13 73 30 55 44 100 29 86 62 98 44 68 84 88 96 16 83 33 63 55 29 98 16 87 2880 0.08 0.07 0.05 0.18 0.11 
8 360 159 150 133 108 127 101 71 45 27 40 94 59 40 47 93 35 37 19 67 73 63 33 30 34 27 64 24 18 32 28 60 3640 0.08 0.05 0.08 0.18 0.10 
9 556 793 136 141 143 131 124 56 24 86 98 50 27 75 70 64 59 49 75 14 17 89 39 16 32 71 49 48 47 23 70 94 2415 0.01 0.03 0.15 0.19 0.15 
10 995 839 117 104 138 134 140 44 92 42 84 40 50 99 57 22 37 44 97 62 46 96 59 65 53 92 47 100 14 52 19 26 2625 0.14 0.15 0.18 0.08 0.09 
11 456 194 145 117 149 117 118 100 17 48 23 12 37 48 92 34 58 39 49 93 82 100 85 70 36 64 24 86 62 93 47 15 2835 0.01 0.06 0.00 0.07 0.05 
12 280 986 102 142 127 119 106 84 91 14 92 29 46 100 13 94 46 30 99 86 28 84 20 82 13 97 40 52 36 100 61 79 3340 0.05 0.03 0.00 0.20 0.19 
13 586 466 132 149 115 107 132 25 96 84 87 25 34 42 27 70 13 34 99 90 93 13 54 63 94 19 70 27 41 22 14 92 3860 0.17 0.15 0.13 0.11 0.07 
14 170 269 150 137 108 139 133 86 98 30 46 32 36 76 82 12 29 57 89 28 64 15 75 71 11 88 75 96 62 74 29 31 2520 0.15 0.12 0.14 0.13 0.14 
15 5 332 137 115 123 143 129 40 93 38 36 49 15 12 83 62 38 25 77 41 83 73 56 53 75 58 50 20 28 99 54 76 2610 0.13 0.05 0.07 0.00 0.02 
16 972 410 139 136 145 144 102 14 19 73 70 33 11 67 21 55 23 29 32 27 24 93 22 47 20 100 62 43 14 67 24 35 3560 0.01 0.07 0.08 0.09 0.15 
17 718 652 139 139 148 103 118 41 27 85 56 98 73 21 61 69 32 78 83 72 53 25 19 38 62 32 86 53 67 75 97 35 3200 0.18 0.13 0.08 0.01 0.18 
18 996 245 119 123 116 102 135 35 27 54 45 56 17 98 13 44 68 57 89 40 21 42 85 90 83 32 59 48 65 86 60 38 3060 0.06 0.18 0.14 0.08 0.00 
19 657 920 114 117 111 134 120 41 22 34 85 30 24 40 15 71 76 53 98 67 14 97 52 18 21 86 52 60 92 82 28 29 2940 0.17 0.08 0.00 0.02 0.13 
20 790 166 126 111 146 115 127 61 79 57 69 83 35 87 64 56 38 66 75 75 51 86 33 14 84 44 11 67 31 89 18 76 3020 0.08 0.01 0.19 0.10 0.19 
21 655 168 150 101 103 108 103 79 88 46 11 15 75 55 58 40 39 76 73 23 70 39 58 98 70 16 48 94 96 13 13 21 2985 0.09 0.02 0.05 0.13 0.01 
22 769 758 101 111 116 117 145 75 18 19 35 83 99 52 71 41 61 11 29 68 20 22 22 76 36 95 87 64 43 28 90 60 3000 0.16 0.13 0.17 0.04 0.12 
23 426 572 110 131 101 118 140 43 12 62 63 64 83 73 53 98 85 85 41 67 61 56 40 45 72 87 66 50 44 31 86 16 3480 0.14 0.14 0.13 0.08 0.10 
24 821 812 109 121 132 118 116 31 94 79 11 78 29 91 65 79 82 12 30 27 60 70 80 55 79 71 40 25 77 40 33 92 3360 0.08 0.04 0.06 0.06 0.14 
25 57 752 106 131 128 133 120 31 32 44 43 34 59 45 85 32 76 100 46 82 78 22 69 97 50 57 24 37 19 49 99 75 2265 0.08 0.07 0.12 0.07 0.11 
26 579 805 115 144 106 147 133 18 32 70 98 31 79 60 78 89 81 38 37 87 12 25 50 24 70 42 36 17 82 16 15 15 3380 0.12 0.07 0.03 0.07 0.06 
27 875 120 146 116 105 103 114 11 38 48 75 27 23 80 51 70 82 92 75 51 18 81 23 85 89 27 83 91 12 33 99 35 2340 0.20 0.08 0.19 0.17 0.09 
28 560 244 118 142 149 119 127 41 95 52 56 86 59 55 58 95 67 83 46 76 45 36 68 34 63 91 51 14 54 62 94 83 2940 0.12 0.05 0.17 0.07 0.07 
29 161 436 109 141 135 143 117 53 35 54 46 69 73 66 76 11 85 25 75 11 64 40 77 86 89 25 11 19 82 45 89 77 3920 0.14 0.11 0.20 0.01 0.04 
30 730 134 107 114 127 147 118 44 14 31 56 29 56 44 49 62 20 50 86 86 65 94 61 83 96 88 58 48 38 55 81 96 2505 0.11 0.06 0.18 0.18 0.08 
