30 1 5 7 662
300 145
3844 2370 3240 3180 1710 2580 3600 2220 0.01 
1 400 193 101 11 63 28 26 37 83 97 486 0.16 
2 862 128 150 45 45 25 24 35 57 53 624 0.10 
3 586 829 106 38 93 83 36 17 83 51 480 0.16 
4 919 472 120 80 81 98 33 36 42 67 712 0.02 
5 53 885 127 64 33 50 78 13 77 32 776 0.02 
6 677 466 111 41 43 96 87 64 75 29 796 0.10 
7 687 155 114 62 31 65 73 15 28 57 708 0.17 
8 516 708 118 46 16 77 49 43 70 43 672 0.06 
9 327 343 125 23 42 25 52 49 76 34 800 0.18 
10 722 2 123 38 67 63 67 25 98 72 756 0.18 
11 306 444 145 30 51 57 18 59 31 11 462 0.00 
12 426 216 122 61 84 98 68 27 87 87 582 0.10 
13 840 817 143 51 43 41 44 87 60 84 796 0.11 
14 895 138 106 48 82 79 94 98 91 40 680 0.10 
15 319 780 117 49 20 92 26 77 42 20 700 0.14 
16 668 405 122 98 13 15 78 82 15 21 534 0.07 
17 643 204 128 22 97 61 69 97 100 79 525 0.11 
18 198 402 136 56 81 54 66 71 51 30 632 0.04 
19 287 951 146 91 99 77 80 26 88 38 632 0.03 
20 584 863 123 89 54 41 74 80 48 55 489 0.08 
21 773 10 146 53 86 45 43 60 36 41 708 0.08 
22 117 37 130 83 27 96 30 38 46 36 456 0.19 
23 575 599 132 32 54 62 16 58 14 53 498 0.07 
24 886 475 133 45 83 27 38 66 99 55 800 0.15 
25 825 951 132 81 72 45 58 61 66 12 582 0.19 
26 722 761 148 23 40 43 51 82 77 33 708 0.11 
27 342 201 137 89 16 20 56 83 52 27 540 0.04 
28 395 548 118 68 73 27 95 36 92 87 688 0.06 
29 226 92 148 63 66 36 35 27 24 92 597 0.20 
30 418 229 137 91 37 87 53 39 54 25 604 0.07 
