100 1 5 3 2196
364 959
12783 5100 9600 9000 0.01 
1 282 10 143 39 18 63 744 0.06 
2 644 427 130 33 80 64 676 0.19 
3 560 498 104 30 63 31 591 0.17 
4 829 397 108 41 60 73 564 0.04 
5 891 320 141 29 78 92 489 0.08 
6 140 817 113 94 49 28 752 0.17 
7 783 136 125 75 35 30 708 0.18 
8 862 37 121 62 33 39 692 0.11 
9 636 687 126 95 88 11 519 0.10 
10 121 550 134 24 11 21 585 0.08 
11 121 549 101 62 51 16 608 0.19 
12 905 725 136 76 16 34 543 0.01 
13 545 480 104 97 100 74 489 0.19 
14 823 682 112 70 21 32 696 0.19 
15 626 661 127 76 74 17 768 0.01 
16 167 132 118 11 54 39 648 0.10 
17 777 13 146 15 53 40 660 0.03 
18 828 123 115 61 95 39 456 0.10 
19 828 110 116 13 78 62 480 0.09 
20 522 945 140 56 90 100 704 0.16 
21 467 802 126 51 12 34 608 0.14 
22 109 11 124 69 89 51 579 0.03 
23 792 674 135 13 46 31 616 0.12 
24 251 973 145 88 64 40 525 0.02 
25 538 372 124 81 46 51 498 0.09 
26 575 532 120 26 35 23 760 0.01 
27 332 566 135 79 20 78 567 0.12 
28 95 851 129 26 63 39 692 0.18 
29 429 897 125 100 74 42 483 0.02 
30 633 201 123 78 59 43 796 0.08 
31 402 260 107 100 69 37 525 0.07 
32 399 723 115 22 24 59 704 0.03 
33 518 492 112 25 90 24 788 0.10 
34 169 969 103 82 80 96 648 0.20 
35 123 24 142 19 76 15 628 0.17 
36 254 433 138 33 100 76 582 0.03 
37 747 234 129 17 22 94 772 0.10 
38 659 6 121 91 18 94 501 0.02 
39 111 703 121 74 19 20 519 0.01 
40 420 495 116 73 45 80 764 0.00 
41 299 350 128 74 96 33 534 0.11 
42 61 693 142 53 46 40 768 0.09 
43 959 0 137 54 21 15 579 0.05 
44 805 527 147 60 91 71 704 0.19 
45 913 815 124 34 78 17 519 0.19 
46 659 733 147 84 38 79 513 0.15 
47 756 500 112 42 38 23 477 0.16 
48 43 616 111 84 36 36 513 0.08 
49 128 239 131 74 88 40 732 0.11 
50 755 17 132 29 52 31 772 0.03 
51 987 944 101 81 82 15 704 0.09 
52 421 501 119 13 49 30 768 0.07 
53 111 5 109 60 52 51 724 0.15 
54 192 731 139 89 38 51 573 0.13 
55 322 740 132 18 31 81 620 0.20 
56 402 727 144 61 25 15 776 0.11 
57 523 818 142 97 64 90 552 0.11 
58 810 619 142 19 28 84 712 0.05 
59 569 211 104 71 64 34 528 0.14 
60 272 964 143 75 33 96 546 0.05 
61 129 456 133 72 89 78 756 0.04 
62 556 527 132 73 72 17 462 0.16 
63 184 422 107 45 76 77 764 0.09 
64 414 815 121 25 48 97 724 0.11 
65 706 791 145 39 12 26 522 0.07 
66 33 65 143 26 82 89 712 0.01 
67 335 299 107 13 90 20 498 0.15 
68 431 898 146 40 37 74 744 0.07 
69 954 967 124 51 45 48 480 0.01 
70 635 727 115 100 76 82 534 0.02 
71 816 645 134 83 28 43 510 0.03 
72 563 733 123 63 99 38 764 0.09 
73 602 963 138 80 28 70 561 0.07 
74 736 708 130 93 69 99 616 0.08 
75 380 424 150 94 14 45 468 0.04 
76 668 513 137 92 80 91 728 0.13 
77 343 189 127 92 19 66 489 0.19 
78 540 866 125 55 67 16 760 0.18 
79 308 989 111 46 59 17 513 0.16 
80 824 481 145 90 35 60 792 0.05 
81 591 53 137 78 71 75 501 0.19 
82 389 436 142 44 73 95 534 0.01 
83 64 978 140 39 30 46 684 0.18 
84 412 621 103 80 37 93 696 0.04 
85 442 432 146 41 57 23 456 0.14 
86 121 683 143 95 63 92 732 0.11 
87 44 251 150 29 52 41 573 0.08 
88 160 592 131 49 43 16 660 0.04 
89 498 102 134 90 20 38 624 0.07 
90 207 339 106 22 78 86 636 0.17 
91 403 171 137 14 23 15 516 0.06 
92 781 490 139 54 58 92 597 0.18 
93 468 687 101 87 81 61 648 0.08 
94 145 730 115 56 84 75 636 0.06 
95 482 83 133 30 80 16 579 0.02 
96 208 120 140 58 90 17 477 0.13 
97 226 922 147 40 75 39 480 0.09 
98 19 913 135 53 67 100 564 0.15 
99 573 517 139 34 85 18 740 0.01 
100 62 923 136 54 86 96 495 0.14 
