30 1 5 5 638
910 695
3680 3180 1590 2760 1560 3930 0.01 
1 850 79 133 42 14 91 34 36 736 0.00 
2 313 627 146 22 78 20 90 45 477 0.01 
3 843 78 135 99 65 11 16 30 644 0.18 
4 746 179 146 85 37 14 67 70 700 0.18 
5 760 185 104 36 76 66 84 17 724 0.01 
6 137 50 143 73 26 68 20 88 522 0.14 
7 224 515 104 77 16 62 82 80 672 0.09 
8 428 148 115 40 68 24 55 81 561 0.08 
9 531 506 121 49 60 18 81 25 736 0.07 
10 714 397 128 15 25 49 20 22 656 0.07 
11 165 46 130 48 29 58 44 45 594 0.17 
12 837 918 105 38 59 21 50 64 486 0.19 
13 734 565 129 81 67 32 61 12 620 0.02 
14 62 974 109 65 80 52 65 57 582 0.15 
15 633 371 134 57 22 98 31 14 462 0.12 
16 860 767 101 87 56 43 27 93 525 0.11 
17 791 536 141 82 15 27 70 51 468 0.01 
18 709 118 104 44 83 90 89 46 582 0.06 
19 639 418 107 38 56 41 60 42 597 0.06 
20 82 871 124 92 91 89 42 96 712 0.08 
21 967 184 131 91 23 89 54 66 567 0.16 
22 475 26 108 21 49 96 27 37 465 0.10 
23 410 625 114 67 40 45 30 69 796 0.03 
24 47 33 122 85 65 34 27 65 712 0.10 
25 825 746 118 92 87 80 31 41 628 0.14 
26 815 851 121 59 85 88 64 16 680 0.07 
27 192 946 103 33 22 58 65 71 510 0.11 
28 48 373 136 86 86 57 23 84 537 0.20 
29 111 709 118 52 62 91 32 21 676 0.06 
30 997 518 150 71 18 12 34 29 724 0.04 
