50 5 1 7 28042
51 880
6208 6241 6154 6383 6217 5450 3450 4000 3900 4300 2550 4300 3650 3450 6700 4200 6600 6350 4150 4250 5850 3400 6100 6500 5400 5200 5250 3900 6350 5950 4150 6550 6500 5150 4400 4000 3600 5300 3550 3050 0.01 0.01 0.01 0.01 0.01 
1 453 545 105 145 120 127 125 87 93 88 94 76 61 96 28 65 36 42 82 50 46 43 92 66 100 24 28 67 59 48 82 29 81 50 69 94 18 22 31 68 69 75 3720 0.09 0.04 0.04 0.19 0.01 
2 513 742 149 115 119 132 148 81 43 42 61 99 81 19 25 89 41 26 58 97 19 71 91 33 39 27 69 76 99 95 79 73 20 22 39 55 32 12 15 64 73 65 2865 0.15 0.08 0.20 0.10 0.19 
3 676 969 124 133 131 140 103 19 14 70 39 80 48 37 78 100 45 90 90 86 96 50 62 36 22 27 66 34 58 94 64 73 80 77 25 43 46 40 22 45 67 47 2370 0.07 0.12 0.15 0.17 0.15 
4 442 237 141 117 146 145 143 28 40 88 83 26 99 93 24 65 50 53 41 51 85 80 96 73 98 94 47 77 100 45 15 20 37 34 82 63 69 37 78 29 29 100 2625 0.00 0.10 0.09 0.07 0.08 
5 416 194 133 115 129 107 111 76 80 71 23 57 58 74 62 84 42 85 65 86 100 74 39 14 55 39 98 51 44 26 80 64 81 62 41 93 63 31 11 20 56 54 2685 0.18 0.05 0.17 0.01 0.07 
6 733 986 111 112 128 115 128 43 63 73 40 14 12 35 81 88 62 94 80 70 86 52 87 51 97 92 73 88 80 42 21 86 71 29 31 82 93 56 47 56 80 79 3780 0.13 0.07 0.13 0.09 0.00 
7 34 734 129 137 138 114 132 41 61 58 66 48 47 45 57 83 12 37 13 66 70 74 16 13 53 47 90 72 33 31 89 13 22 52 69 64 78 69 63 24 66 94 2670 0.18 0.07 0.11 0.18 0.19 
8 532 473 143 137 109 134 150 22 90 31 64 23 21 48 61 50 54 64 18 58 28 26 80 22 43 73 43 80 52 43 41 31 53 77 68 28 50 79 40 60 26 73 3740 0.15 0.05 0.13 0.08 0.10 
9 918 457 129 130 146 115 108 43 45 19 37 77 37 41 29 23 23 58 80 39 75 17 15 41 85 39 13 63 76 49 93 80 70 57 63 53 71 91 29 60 83 90 3120 0.15 0.00 0.02 0.04 0.19 
10 113 761 115 144 101 137 123 49 45 56 51 97 23 78 67 57 67 23 71 31 66 73 46 53 18 87 30 13 17 39 42 68 47 92 85 36 92 87 85 66 26 81 2610 0.12 0.15 0.14 0.08 0.17 
