50 1 3 7 1822
431 586
6276 5600 5600 4400 6900 3850 2750 3300 0.01 
1 173 682 136 44 97 44 32 94 26 21 474 0.16 
2 453 695 122 71 25 46 14 59 44 28 489 0.11 
3 987 798 116 43 21 21 53 73 17 49 672 0.04 
4 748 819 146 40 76 37 35 20 97 49 546 0.13 
5 232 957 128 33 18 19 29 15 51 91 585 0.16 
6 493 902 105 73 48 50 72 58 41 99 664 0.17 
7 665 105 142 57 63 13 87 82 36 94 588 0.07 
8 583 106 148 99 59 21 54 26 45 91 468 0.13 
9 168 67 120 75 73 79 41 88 87 93 736 0.06 
10 767 309 136 82 79 84 78 54 82 36 501 0.10 
11 27 712 134 27 78 40 82 24 14 55 656 0.04 
12 796 75 116 66 24 60 46 53 41 25 800 0.11 
13 48 491 140 56 60 95 85 79 74 24 465 0.12 
14 512 920 146 69 92 86 57 75 13 70 716 0.02 
15 244 22 116 48 82 29 94 79 36 53 640 0.05 
16 763 365 122 53 73 78 14 67 47 95 549 0.09 
17 850 353 139 93 49 84 17 99 31 50 558 0.10 
18 533 312 118 76 64 52 61 68 56 33 507 0.14 
19 985 466 145 88 74 47 63 42 91 11 531 0.16 
20 432 223 102 34 26 43 14 69 19 67 573 0.14 
21 169 475 114 38 94 79 81 86 66 17 720 0.07 
22 528 906 121 32 40 72 67 68 95 45 543 0.06 
23 981 815 108 91 65 16 43 100 43 88 528 0.08 
24 484 553 141 74 43 81 15 18 12 44 644 0.20 
25 45 568 102 47 29 34 26 17 24 80 712 0.10 
26 706 971 120 30 30 14 63 38 39 95 776 0.09 
27 330 965 116 92 40 28 18 93 65 36 540 0.03 
28 68 115 146 99 52 60 56 23 41 37 692 0.08 
29 35 776 103 49 50 57 78 43 100 17 676 0.19 
30 360 182 107 18 50 68 80 56 28 84 732 0.13 
31 873 818 120 52 77 78 91 24 79 92 468 0.09 
32 987 886 141 89 75 37 44 52 96 84 495 0.09 
33 440 193 115 22 53 54 72 25 58 100 600 0.17 
34 12 512 113 40 77 64 15 37 14 80 594 0.11 
35 485 448 115 85 73 40 42 29 13 47 558 0.00 
36 827 412 109 43 100 51 33 44 42 62 668 0.01 
37 855 43 123 62 60 60 96 12 44 68 712 0.00 
38 774 61 131 82 48 67 17 29 99 69 616 0.13 
39 702 903 148 61 84 36 38 86 49 49 616 0.02 
40 59 362 145 30 63 50 55 86 83 55 480 0.12 
41 465 769 132 86 73 17 82 84 29 66 588 0.17 
42 646 45 123 16 57 93 30 12 74 44 604 0.10 
43 915 83 132 37 21 88 46 65 36 18 537 0.01 
44 767 297 104 98 89 86 15 50 53 62 576 0.18 
45 994 254 143 100 49 65 48 34 91 58 672 0.04 
46 172 156 148 29 47 87 14 23 46 54 608 0.19 
47 280 837 141 73 78 16 92 57 67 40 462 0.02 
48 683 532 129 50 35 47 44 31 27 42 764 0.18 
49 921 516 105 16 29 14 30 68 39 59 570 0.11 
50 776 942 104 95 36 39 18 75 78 94 692 0.11 
