40 1 3 3 1552
688 177
4843 3880 3960 5160 0.01 
1 84 158 116 53 66 13 459 0.15 
2 312 313 101 59 54 67 708 0.00 
3 951 384 144 51 70 75 684 0.01 
4 685 911 115 12 46 42 680 0.05 
5 575 227 135 27 37 98 704 0.04 
6 155 1 102 67 91 72 652 0.09 
7 123 589 109 25 87 85 480 0.18 
8 437 638 135 32 75 35 604 0.02 
9 159 689 112 23 31 34 636 0.10 
10 661 413 138 75 95 37 453 0.17 
11 730 213 104 24 74 30 788 0.09 
12 57 180 131 83 92 23 591 0.04 
13 85 318 112 93 33 72 796 0.10 
14 97 950 126 22 100 90 579 0.20 
15 2 643 145 100 80 53 688 0.11 
16 333 264 105 52 98 52 684 0.09 
17 131 725 132 74 12 90 465 0.16 
18 521 675 117 65 68 73 708 0.11 
19 445 448 142 48 21 98 576 0.20 
20 639 579 124 90 54 63 628 0.20 
21 783 687 131 66 42 52 504 0.11 
22 573 821 134 19 86 91 549 0.11 
23 450 270 140 42 48 60 534 0.03 
24 415 929 131 69 26 72 552 0.03 
25 214 83 141 84 81 55 728 0.08 
26 609 955 105 11 100 98 513 0.10 
27 965 468 112 90 76 49 736 0.08 
28 202 137 114 95 29 35 489 0.20 
29 391 455 112 89 76 85 744 0.09 
30 568 535 105 20 39 97 632 0.04 
31 91 173 121 21 93 73 708 0.07 
32 612 70 103 74 51 68 453 0.09 
33 890 989 147 62 15 22 552 0.09 
34 477 231 102 95 65 31 465 0.12 
35 101 447 141 26 64 15 796 0.11 
36 347 929 121 71 100 90 456 0.10 
37 130 580 106 16 73 40 534 0.16 
38 141 643 101 30 15 40 608 0.19 
39 585 507 122 93 42 27 492 0.01 
40 891 196 109 50 59 27 740 0.09 
