100 1 3 5 3590
995 110
12355 7800 10400 6300 11300 7000 0.01 
1 5 798 128 68 84 69 16 37 748 0.14 
2 778 384 140 59 14 88 32 39 540 0.13 
3 706 519 106 51 51 43 11 15 474 0.14 
4 119 8 135 49 42 46 28 68 760 0.15 
5 415 390 130 73 63 20 94 33 558 0.06 
6 654 275 113 69 26 37 36 86 736 0.05 
7 424 737 122 31 72 35 46 94 573 0.18 
8 777 726 122 40 48 20 11 24 561 0.00 
9 679 263 107 51 83 54 66 89 477 0.14 
10 374 249 124 71 17 97 72 37 552 0.11 
11 799 83 134 42 46 93 33 34 561 0.15 
12 600 899 106 57 15 52 35 93 684 0.12 
13 513 56 128 98 12 58 81 56 652 0.02 
14 437 349 103 24 28 73 97 27 640 0.05 
15 483 445 150 71 43 24 16 13 465 0.15 
16 648 797 145 57 84 13 46 48 555 0.07 
17 817 469 101 65 77 24 18 39 748 0.03 
18 512 474 106 76 13 42 67 57 740 0.13 
19 78 555 134 34 71 94 40 37 549 0.11 
20 397 485 111 99 18 74 40 45 644 0.06 
21 335 606 136 42 46 15 30 11 453 0.04 
22 912 757 122 66 28 84 40 12 620 0.07 
23 625 771 105 22 14 54 83 57 732 0.00 
24 718 831 130 46 95 34 62 97 552 0.17 
25 942 633 112 12 80 13 53 56 456 0.04 
26 276 928 108 14 85 42 50 29 576 0.12 
27 345 992 120 76 78 48 85 63 772 0.18 
28 661 610 149 73 71 39 76 62 668 0.02 
29 171 428 143 76 42 29 95 23 591 0.13 
30 37 785 114 11 96 31 32 61 616 0.02 
31 484 475 123 97 15 47 55 41 534 0.05 
32 20 443 110 81 19 38 56 55 756 0.16 
33 969 899 131 31 54 36 16 97 696 0.03 
34 301 130 115 35 76 33 49 26 724 0.01 
35 769 1 145 59 37 17 38 97 504 0.20 
36 433 347 145 87 25 30 37 51 628 0.19 
37 872 183 126 68 12 25 22 13 612 0.12 
38 729 626 120 37 43 30 23 32 522 0.13 
39 488 788 121 90 48 57 96 25 764 0.18 
40 486 532 118 94 72 43 61 67 597 0.17 
41 833 391 148 82 29 86 81 54 549 0.07 
42 916 212 127 55 49 78 35 42 616 0.04 
43 33 563 150 80 58 29 20 38 768 0.10 
44 831 94 131 92 86 67 69 51 660 0.01 
45 706 546 127 62 46 36 68 50 740 0.12 
46 884 169 149 98 56 96 49 27 768 0.10 
47 468 338 115 32 14 20 52 70 528 0.17 
48 501 625 147 46 16 80 24 73 579 0.09 
49 938 912 138 41 52 94 32 95 660 0.04 
50 709 72 127 18 60 64 34 47 555 0.11 
51 919 821 125 54 94 25 82 48 507 0.16 
52 322 68 115 17 93 86 46 79 492 0.08 
53 849 256 122 73 37 45 69 33 700 0.07 
54 834 734 126 100 43 56 46 22 501 0.08 
55 203 576 150 35 11 53 11 96 516 0.01 
56 358 810 102 34 64 19 15 58 510 0.12 
57 979 268 114 88 34 62 46 82 462 0.15 
58 195 661 104 23 33 56 14 94 579 0.10 
59 82 25 139 62 83 61 34 72 468 0.11 
60 387 846 146 71 88 28 66 34 498 0.11 
61 471 473 138 31 51 70 37 43 720 0.18 
62 91 595 120 21 27 78 79 82 760 0.13 
63 368 620 113 14 37 59 81 62 528 0.17 
64 389 832 127 11 65 95 59 44 567 0.01 
65 797 718 112 49 60 86 38 99 740 0.18 
66 72 519 103 17 99 72 71 16 688 0.18 
67 397 223 132 80 23 56 98 31 716 0.07 
68 638 428 106 72 45 74 95 21 573 0.18 
69 142 306 120 77 30 56 99 31 582 0.15 
70 980 983 101 18 60 80 52 28 474 0.17 
71 365 247 122 68 56 94 25 98 600 0.10 
72 388 842 115 28 95 20 69 78 724 0.01 
73 576 335 139 32 42 82 13 31 474 0.09 
74 218 351 142 45 91 34 29 20 608 0.18 
75 29 10 104 40 89 91 34 20 796 0.07 
76 372 600 121 27 62 61 85 72 792 0.09 
77 793 752 119 14 13 62 45 54 555 0.14 
78 886 860 123 32 80 34 65 18 600 0.07 
79 570 258 131 37 63 52 68 51 504 0.15 
80 473 366 128 93 47 94 21 11 692 0.02 
81 871 230 133 16 39 94 91 90 740 0.01 
82 172 535 129 96 61 33 98 98 756 0.01 
83 556 552 133 52 55 98 20 59 546 0.08 
84 687 196 102 85 87 64 97 54 483 0.10 
85 866 885 115 88 96 94 58 86 784 0.15 
86 104 813 109 87 66 85 91 19 680 0.04 
87 108 619 125 96 63 59 27 14 546 0.03 
88 216 394 116 46 26 95 90 83 724 0.01 
89 152 987 103 86 18 66 54 89 468 0.02 
90 86 460 145 87 22 73 81 93 688 0.18 
91 274 254 105 91 59 74 67 89 752 0.20 
92 191 729 130 76 58 25 98 95 498 0.13 
93 973 621 108 49 54 55 35 25 604 0.05 
94 594 141 137 45 40 30 99 59 600 0.08 
95 344 143 144 38 83 66 59 18 465 0.19 
96 110 865 114 98 21 49 27 42 498 0.16 
97 443 896 138 96 69 16 83 78 561 0.01 
98 954 914 104 56 94 14 61 28 664 0.05 
99 263 340 104 69 93 18 52 29 474 0.13 
100 751 272 105 88 58 11 55 14 620 0.03 
