20 1 1 7 2210
924 811
2502 1860 1800 1720 2660 1580 2320 1540 0.01 
1 105 820 131 17 36 76 79 66 91 37 570 0.01 
2 153 696 120 26 69 23 85 33 16 72 453 0.01 
3 390 25 114 13 87 48 42 57 16 29 780 0.14 
4 777 23 136 75 34 83 42 34 60 100 531 0.14 
5 172 595 139 24 93 59 37 81 61 75 465 0.05 
6 228 433 118 18 19 91 81 84 66 14 501 0.05 
7 621 177 146 36 43 75 55 18 50 99 744 0.05 
8 413 559 144 33 84 31 57 11 91 65 453 0.18 
9 100 655 112 67 62 19 77 85 96 19 684 0.09 
10 78 320 110 89 80 74 90 77 58 36 736 0.13 
11 746 294 101 72 31 11 97 100 68 58 784 0.14 
12 1 45 114 68 44 66 69 39 16 48 525 0.12 
13 332 937 141 25 70 37 45 100 98 27 776 0.13 
14 22 342 118 25 96 66 81 11 33 77 459 0.09 
15 60 270 114 79 29 93 61 16 69 30 465 0.13 
16 386 801 133 46 59 62 48 58 39 43 513 0.00 
17 403 811 122 50 66 44 92 48 75 72 525 0.11 
18 100 27 150 25 34 22 58 67 19 68 528 0.08 
19 870 912 112 79 45 35 77 57 36 42 534 0.17 
20 514 107 127 12 80 83 55 63 59 41 474 0.08 
