40 1 3 7 1530
12 928
4977 2640 4120 3200 3040 2720 2320 2280 0.01 
1 881 139 134 76 24 61 41 85 80 64 644 0.01 
2 884 528 119 40 50 98 15 99 31 55 664 0.03 
3 932 734 120 22 85 51 71 67 78 46 632 0.05 
4 873 631 137 32 79 64 55 38 94 94 632 0.15 
5 41 512 110 95 18 92 71 88 65 55 788 0.06 
6 335 411 101 74 51 63 96 98 46 36 764 0.18 
7 679 293 106 14 52 71 17 83 65 76 495 0.05 
8 687 392 139 39 53 70 61 57 95 63 772 0.03 
9 974 316 117 97 93 78 94 57 81 45 760 0.14 
10 411 397 115 68 40 19 99 95 48 13 600 0.09 
11 633 639 123 63 34 36 93 96 84 47 471 0.17 
12 232 790 110 55 53 53 69 19 20 60 483 0.06 
13 217 23 136 38 32 43 11 51 58 34 510 0.12 
14 82 473 124 87 41 59 60 12 13 12 483 0.17 
15 604 997 141 85 89 82 20 59 19 41 453 0.16 
16 106 366 146 49 75 28 87 28 14 79 616 0.15 
17 198 992 105 11 89 61 83 92 98 71 537 0.03 
18 248 742 127 66 41 33 22 100 71 86 756 0.06 
19 798 799 109 45 80 71 62 26 33 12 788 0.17 
20 787 534 115 94 69 75 54 53 92 46 519 0.08 
21 216 429 120 68 15 56 17 98 53 86 656 0.08 
22 51 924 118 18 22 27 96 54 72 26 628 0.00 
23 482 622 147 73 18 92 60 82 59 27 660 0.20 
24 294 757 123 44 14 84 63 95 53 36 540 0.09 
25 807 300 141 20 44 28 31 90 90 90 546 0.14 
26 164 242 128 18 41 52 20 35 85 75 567 0.06 
27 797 641 102 21 65 36 87 75 97 30 756 0.09 
28 142 8 134 97 90 95 24 63 65 16 624 0.20 
29 708 136 143 49 83 72 35 76 82 89 564 0.06 
30 687 55 130 90 20 50 20 24 46 61 573 0.13 
31 697 267 130 60 69 66 22 29 14 56 540 0.04 
32 611 997 150 52 93 19 90 99 60 62 567 0.02 
33 980 162 107 17 94 82 46 72 93 14 664 0.12 
34 269 900 123 81 56 95 20 53 46 12 628 0.16 
35 142 177 137 93 88 57 74 46 25 29 760 0.07 
36 783 500 104 36 46 31 98 70 11 15 459 0.05 
37 201 449 145 48 36 55 99 48 47 87 688 0.11 
38 920 253 102 69 94 70 83 71 57 81 664 0.09 
39 199 609 146 26 29 26 52 12 63 77 696 0.12 
40 442 874 113 77 83 79 28 82 99 21 732 0.16 
