100 1 3 7 3764
489 609
12499 7600 10100 11200 10400 13700 7800 8100 0.01 
1 632 955 118 48 55 24 55 78 86 31 459 0.02 
2 298 597 122 34 30 95 80 48 77 28 558 0.01 
3 41 527 141 30 18 46 69 65 45 23 676 0.18 
4 512 954 125 31 64 49 75 89 34 94 612 0.20 
5 261 602 124 88 29 59 59 96 40 28 564 0.19 
6 171 371 101 79 24 90 12 91 72 65 468 0.19 
7 548 640 139 79 85 74 61 19 24 41 608 0.06 
8 455 903 107 56 33 71 79 97 49 92 800 0.05 
9 531 870 149 56 32 100 99 33 40 83 456 0.11 
10 144 151 140 95 69 28 83 50 35 68 776 0.02 
11 630 101 133 21 39 74 76 24 29 59 628 0.07 
12 919 206 130 55 13 25 88 73 19 57 772 0.07 
13 100 573 112 80 36 76 36 89 86 64 692 0.14 
14 319 917 123 20 66 18 70 19 24 34 768 0.20 
15 577 415 118 46 15 24 17 33 55 94 576 0.05 
16 73 127 107 57 87 90 79 90 99 45 513 0.02 
17 576 79 144 74 12 30 83 49 65 49 582 0.11 
18 165 433 118 61 61 64 18 57 72 56 680 0.06 
19 422 829 129 40 51 66 84 78 91 47 459 0.01 
20 777 822 109 99 95 41 25 24 53 76 772 0.18 
21 140 128 146 12 13 90 99 59 30 49 740 0.08 
22 212 151 140 91 47 64 64 58 62 58 624 0.14 
23 485 671 112 14 48 24 34 80 77 88 740 0.16 
24 82 354 146 67 15 40 67 93 30 65 612 0.12 
25 291 718 122 45 26 66 99 39 32 47 620 0.05 
26 940 995 132 55 40 11 82 13 67 86 555 0.06 
27 774 758 128 58 36 93 50 100 89 27 471 0.05 
28 444 645 126 17 25 38 100 75 44 39 471 0.13 
29 972 756 114 41 55 99 93 40 56 29 668 0.20 
30 534 922 109 21 79 59 57 89 65 71 660 0.01 
31 110 313 131 51 48 66 65 33 58 19 764 0.07 
32 115 894 107 84 100 17 18 59 79 87 528 0.13 
33 52 243 141 36 93 79 42 65 29 79 772 0.02 
34 222 465 106 80 52 22 100 87 57 100 620 0.13 
35 465 357 112 21 39 49 69 44 36 61 792 0.17 
36 68 914 138 74 99 37 78 45 69 81 632 0.13 
37 238 338 136 80 38 98 82 16 71 73 636 0.08 
38 141 217 140 99 14 70 96 63 43 57 456 0.13 
39 227 817 105 77 71 23 96 45 93 85 624 0.16 
40 721 749 122 93 65 89 43 43 49 47 498 0.14 
41 808 205 126 29 94 59 71 91 36 93 692 0.16 
42 595 426 138 45 71 62 95 80 54 21 792 0.13 
43 117 17 137 25 97 65 67 98 83 60 555 0.04 
