50 1 3 3 1946
931 619
6141 6150 3100 6650 0.01 
1 481 736 135 70 85 96 489 0.06 
2 135 928 148 61 34 45 620 0.12 
3 931 483 145 70 78 99 495 0.14 
4 642 299 136 41 98 19 628 0.09 
5 641 292 110 81 70 71 772 0.17 
6 942 320 106 18 68 28 597 0.07 
7 613 358 110 37 86 34 528 0.11 
8 437 856 107 66 98 94 537 0.10 
9 648 688 115 33 13 89 768 0.07 
10 511 915 122 40 85 83 612 0.08 
11 746 167 141 70 84 81 764 0.15 
12 623 812 117 40 84 17 632 0.13 
13 688 437 146 46 17 22 672 0.10 
14 539 824 135 58 48 41 594 0.19 
15 359 513 122 65 93 32 576 0.12 
16 728 721 112 50 48 19 552 0.16 
17 462 578 149 50 29 72 708 0.17 
18 306 544 112 76 70 70 736 0.18 
19 49 868 106 91 87 17 744 0.01 
20 981 935 121 98 62 80 736 0.06 
21 631 964 146 66 83 71 680 0.09 
22 161 94 114 78 86 33 628 0.02 
23 225 752 126 86 36 66 620 0.01 
24 421 39 122 65 12 26 531 0.16 
25 569 744 119 13 78 31 465 0.10 
26 523 717 147 21 22 86 597 0.16 
27 509 431 116 52 51 65 748 0.07 
28 204 397 111 21 44 45 744 0.20 
29 247 657 113 69 78 97 800 0.11 
30 917 521 102 23 80 64 612 0.16 
31 500 51 134 13 79 53 764 0.07 
32 668 655 130 41 84 98 462 0.17 
33 676 46 114 76 19 83 519 0.16 
34 11 476 105 22 14 77 531 0.13 
35 163 367 106 33 22 40 552 0.04 
36 31 600 126 91 82 98 676 0.16 
37 168 977 121 62 20 69 652 0.18 
38 216 775 101 55 76 70 480 0.05 
39 427 520 116 66 81 59 604 0.11 
40 350 699 133 61 35 64 716 0.09 
41 464 984 140 92 59 99 652 0.02 
42 558 32 146 71 57 11 582 0.16 
43 277 795 110 70 24 90 776 0.11 
44 89 899 102 21 18 48 604 0.04 
45 839 855 129 65 72 25 576 0.12 
46 328 872 147 43 78 65 668 0.07 
47 998 438 121 76 16 90 594 0.00 
48 143 343 106 46 49 39 652 0.02 
49 236 979 139 94 66 55 756 0.16 
50 241 753 104 82 95 50 510 0.06 
