40 3 1 5 13662
565 348
5113 4929 4757 5080 4680 3360 4720 3840 2320 2320 5480 3920 2280 2160 5200 2720 2440 5560 0.01 0.01 0.01 
1 814 436 114 137 105 85 48 84 68 58 68 92 16 54 32 100 35 38 80 25 1665 0.08 0.20 0.17 
2 682 788 145 114 129 58 32 21 46 35 82 72 68 49 82 69 35 61 74 56 2316 0.02 0.18 0.12 
3 248 711 140 116 131 53 25 24 68 81 25 65 80 22 89 55 23 46 56 94 2328 0.10 0.02 0.15 
4 780 909 106 150 136 29 56 26 74 100 78 77 49 97 57 22 21 11 85 100 2304 0.17 0.02 0.10 
5 129 559 141 113 122 46 53 98 32 63 50 71 48 76 70 53 46 73 50 55 1557 0.16 0.12 0.06 
6 526 637 137 109 131 89 32 86 55 35 52 77 57 74 40 23 62 27 50 31 1377 0.03 0.12 0.13 
7 408 939 118 134 108 89 11 78 15 20 93 93 65 100 27 51 94 70 24 85 2268 0.18 0.03 0.19 
8 906 859 142 119 148 46 94 75 70 62 59 24 20 63 85 17 78 15 16 94 1683 0.17 0.03 0.05 
9 469 556 139 137 108 68 64 48 86 44 31 89 94 91 51 11 26 58 25 11 1932 0.10 0.06 0.15 
10 855 659 138 125 107 20 69 28 42 17 62 32 75 99 66 81 54 100 33 56 2196 0.13 0.11 0.15 
11 637 521 134 150 111 11 58 18 71 39 42 97 31 36 65 49 87 46 47 52 1593 0.11 0.07 0.17 
12 250 321 130 142 104 36 86 71 59 41 59 88 59 81 26 23 75 44 100 91 1512 0.02 0.15 0.02 
13 42 255 135 134 135 37 83 11 91 20 26 95 95 74 35 84 74 42 64 52 2256 0.01 0.11 0.07 
14 232 617 121 117 106 45 44 19 24 36 12 18 33 92 80 69 74 51 94 61 2124 0.04 0.14 0.07 
15 861 738 112 135 134 14 73 57 34 27 68 22 53 43 100 45 17 97 88 86 2364 0.18 0.18 0.17 
16 554 546 138 108 106 57 20 19 46 95 49 67 46 72 45 91 19 70 86 18 2160 0.04 0.06 0.15 
17 234 129 147 106 109 35 91 27 96 32 14 93 27 49 87 50 15 52 73 50 1872 0.19 0.02 0.01 
18 114 48 127 131 102 92 38 50 53 73 77 25 95 34 98 90 90 67 90 77 1449 0.03 0.16 0.00 
19 254 187 130 137 103 39 46 79 55 82 47 20 61 51 44 80 58 71 65 55 1992 0.07 0.18 0.18 
20 635 882 131 112 111 53 89 11 34 84 25 29 71 69 11 67 20 43 70 53 2292 0.03 0.16 0.16 
21 790 21 147 110 106 11 57 28 73 33 25 21 80 48 56 24 75 43 45 37 2052 0.16 0.11 0.04 
22 865 247 121 126 117 63 34 49 30 89 30 97 50 92 29 68 92 45 68 47 1539 0.08 0.08 0.08 
23 395 361 103 113 121 96 46 99 97 76 21 99 83 40 49 22 46 54 65 26 1647 0.06 0.07 0.17 
24 91 387 136 118 126 78 36 99 39 11 34 98 36 83 73 55 33 52 47 72 1422 0.15 0.01 0.02 
25 389 867 143 116 101 15 89 99 72 24 11 11 81 39 63 25 61 81 59 33 2196 0.03 0.13 0.03 
26 910 776 109 130 127 47 60 32 82 81 86 69 78 19 44 20 44 92 100 97 1386 0.13 0.00 0.09 
27 892 857 105 136 104 48 35 37 26 86 62 45 16 96 26 43 84 23 52 28 1557 0.15 0.07 0.07 
28 361 198 127 120 132 65 54 21 58 34 95 20 74 73 95 86 40 77 81 55 2328 0.12 0.11 0.10 
29 151 174 109 136 122 82 49 12 90 61 17 14 100 26 90 20 99 71 44 56 1620 0.09 0.14 0.09 
30 681 591 101 113 108 42 68 53 11 39 44 39 83 85 90 91 55 32 68 44 1422 0.10 0.19 0.11 
31 199 185 148 103 120 86 91 92 76 72 17 39 71 69 30 12 58 47 87 99 1908 0.10 0.13 0.04 
32 291 470 140 110 115 43 100 98 44 83 29 73 43 56 45 63 35 82 83 54 2220 0.01 0.06 0.13 
33 325 829 136 125 148 67 43 19 16 14 100 65 94 44 47 62 20 77 18 16 2184 0.17 0.13 0.03 
34 944 179 115 101 108 99 88 72 22 92 79 34 93 84 89 83 54 44 78 90 1530 0.10 0.02 0.04 
35 870 869 105 112 127 58 24 85 93 81 53 31 58 64 22 42 97 87 77 85 1944 0.08 0.13 0.13 
36 244 702 147 128 139 92 66 78 20 20 29 86 44 73 28 25 48 25 40 59 1728 0.10 0.14 0.02 
37 455 80 123 139 141 29 66 62 60 26 14 43 71 23 14 41 89 62 65 17 1908 0.03 0.13 0.12 
38 184 804 125 101 131 71 74 93 62 18 43 35 78 92 12 95 44 93 69 99 1812 0.18 0.11 0.01 
39 327 173 125 124 103 23 62 63 77 79 100 52 47 61 21 93 45 93 47 98 1557 0.20 0.12 0.06 
40 969 380 123 142 115 41 52 89 48 56 60 18 57 89 86 88 90 100 48 100 1647 0.02 0.14 0.05 
