40 1 1 3 4264
484 541
5045 4000 3400 4160 0.01 
1 878 604 115 83 58 27 784 0.03 
2 762 55 123 16 18 83 636 0.11 
3 587 175 145 39 88 50 585 0.20 
4 217 384 128 41 40 90 608 0.01 
5 131 830 131 45 40 16 471 0.16 
6 363 7 116 60 18 75 672 0.18 
7 948 610 121 14 20 58 510 0.02 
8 870 877 116 32 94 20 573 0.20 
9 727 695 137 15 54 49 652 0.07 
10 109 621 104 67 45 11 570 0.17 
11 152 927 122 70 64 83 740 0.06 
12 679 667 149 92 65 99 768 0.07 
13 263 232 133 96 53 48 636 0.05 
14 748 333 119 88 27 74 712 0.10 
15 69 613 110 71 19 46 510 0.18 
16 949 914 131 13 38 83 498 0.04 
17 562 223 107 13 25 39 576 0.19 
18 48 341 133 59 95 72 748 0.07 
19 552 505 105 82 28 81 513 0.05 
20 61 742 119 72 22 55 624 0.02 
21 245 51 118 25 93 47 656 0.08 
22 12 329 105 32 17 90 636 0.18 
23 681 719 115 28 90 42 492 0.02 
24 444 5 117 62 50 51 528 0.13 
25 0 429 140 38 35 33 784 0.14 
26 740 68 127 58 28 84 708 0.17 
27 800 57 141 82 61 42 549 0.06 
28 749 234 123 58 93 92 644 0.08 
29 415 179 128 69 70 17 752 0.16 
30 541 816 146 56 56 12 597 0.14 
31 805 900 138 29 64 47 543 0.03 
32 509 682 113 58 43 92 724 0.08 
33 704 73 136 35 82 18 480 0.08 
34 521 408 108 70 84 15 736 0.12 
35 253 979 117 84 72 44 768 0.05 
36 693 480 147 23 62 89 632 0.19 
37 998 923 144 51 61 18 576 0.09 
38 754 251 146 26 84 97 567 0.15 
39 635 15 139 40 75 25 756 0.10 
40 595 653 133 90 42 29 456 0.09 
