10 3 3 7 1082
929 71
1237 1240 1312 1200 730 730 860 890 1040 1150 1270 1100 570 910 810 1060 730 920 690 800 820 1040 840 1310 0.01 0.01 0.01 
1 909 97 123 133 118 71 25 28 22 36 13 15 37 69 80 65 74 37 25 56 73 82 58 30 56 41 1359 0.06 0.17 0.06 
2 28 637 137 134 146 21 17 45 33 42 99 89 35 57 96 89 82 85 65 92 37 37 49 57 45 79 2004 0.15 0.19 0.12 
3 706 553 104 146 110 71 55 82 55 48 80 43 66 89 60 16 33 96 70 87 97 15 87 15 11 27 2124 0.12 0.07 0.01 
4 928 372 136 118 141 70 83 97 76 30 38 70 93 58 95 98 42 52 29 38 25 24 24 81 24 40 1824 0.11 0.13 0.08 
5 37 695 107 114 138 100 63 99 75 82 88 44 42 53 73 91 85 24 19 13 86 69 26 66 44 18 1395 0.13 0.06 0.10 
6 188 968 110 112 142 26 50 16 52 32 93 47 34 51 35 76 87 100 84 13 69 100 80 35 95 87 1791 0.06 0.19 0.11 
7 920 97 133 120 130 80 49 64 83 32 18 29 93 32 17 68 18 17 14 19 72 11 50 58 96 89 1404 0.01 0.07 0.13 
8 222 474 145 122 120 19 71 34 92 92 93 20 48 41 43 15 11 49 70 19 42 64 59 89 59 47 1773 0.06 0.11 0.13 
9 353 877 123 107 129 59 53 70 50 97 25 21 62 14 65 28 14 66 88 36 29 30 46 69 41 44 1593 0.18 0.19 0.00 
10 274 413 119 134 138 66 69 28 67 65 42 78 55 43 13 72 98 30 59 18 39 45 53 60 75 49 1629 0.10 0.14 0.10 
