30 1 5 5 638
313 514
3719 2310 2460 1530 3570 3900 0.01 
1 734 903 116 36 12 11 16 49 564 0.04 
2 705 744 134 85 80 69 96 29 540 0.09 
3 864 744 119 74 17 67 65 34 716 0.17 
4 351 943 104 68 92 23 76 59 558 0.07 
5 544 499 128 77 67 24 93 46 453 0.11 
6 934 505 127 60 61 35 30 59 525 0.16 
7 107 383 128 86 30 46 31 55 676 0.05 
8 898 907 124 56 60 79 85 82 672 0.05 
9 434 319 143 99 18 49 97 95 540 0.15 
10 243 802 113 54 37 36 54 65 704 0.04 
11 873 55 114 76 78 77 49 18 772 0.12 
12 259 242 140 82 70 60 26 91 558 0.15 
13 427 424 133 14 45 88 16 82 549 0.02 
14 906 247 139 94 27 22 99 91 656 0.04 
15 850 352 105 45 53 38 56 38 528 0.20 
16 0 195 131 96 56 45 81 20 712 0.17 
17 500 752 104 48 51 18 69 45 522 0.06 
18 671 731 121 60 58 13 46 44 660 0.18 
19 495 881 148 80 82 11 12 79 477 0.04 
20 150 568 148 23 96 68 98 50 760 0.07 
21 100 269 108 15 39 94 35 45 720 0.04 
22 768 333 101 31 13 20 71 41 740 0.05 
23 305 265 138 31 46 65 58 27 688 0.03 
24 212 96 107 22 13 30 51 34 513 0.18 
25 542 665 116 16 23 29 98 50 684 0.12 
26 454 202 109 27 90 12 84 64 546 0.18 
27 749 21 141 77 25 67 56 85 489 0.14 
28 104 312 120 59 67 51 96 79 501 0.01 
29 214 99 136 39 59 26 49 22 748 0.18 
30 266 302 124 17 80 46 59 45 668 0.14 
