20 3 3 3 2334
561 968
2478 2490 2582 1720 2720 2460 1100 2180 2400 2560 2060 1860 0.01 0.01 0.01 
1 227 301 128 150 143 56 84 65 47 33 48 96 60 38 1413 0.09 0.11 0.01 
2 26 136 138 112 146 56 91 95 52 98 40 97 84 68 1521 0.19 0.04 0.06 
3 603 776 106 109 122 28 54 77 88 73 96 59 51 38 2232 0.08 0.08 0.15 
4 645 84 133 132 135 36 30 90 78 80 95 97 43 100 1647 0.09 0.16 0.16 
5 704 504 102 143 125 63 34 65 65 23 84 89 28 39 1848 0.20 0.17 0.03 
6 844 409 111 150 135 52 73 49 48 61 18 80 62 25 1968 0.10 0.06 0.03 
7 766 127 137 124 128 69 74 28 68 33 17 82 55 80 1521 0.07 0.19 0.07 
8 682 597 116 125 120 91 29 29 23 42 67 21 83 70 1458 0.18 0.05 0.08 
9 662 555 137 140 141 65 17 75 94 33 49 83 52 69 1458 0.10 0.09 0.06 
10 633 983 124 145 138 45 73 48 44 51 98 51 22 19 1602 0.15 0.06 0.01 
11 593 697 120 107 124 90 87 75 89 69 96 67 18 71 1647 0.18 0.14 0.09 
12 359 247 113 127 145 75 36 79 44 16 98 92 30 43 1611 0.18 0.02 0.12 
13 531 407 128 103 116 77 76 46 60 50 42 57 70 66 2328 0.18 0.00 0.15 
14 638 163 147 110 105 25 13 57 79 65 89 45 57 39 1476 0.07 0.08 0.10 
15 716 429 147 108 134 20 27 86 93 29 80 97 66 71 1557 0.00 0.19 0.04 
16 853 869 102 108 109 33 93 86 27 71 28 55 43 56 1746 0.01 0.04 0.00 
17 416 64 125 130 129 24 33 37 18 69 19 20 22 98 1980 0.02 0.09 0.09 
18 796 451 106 106 112 68 11 69 71 72 48 11 64 52 2028 0.10 0.10 0.12 
19 544 591 145 142 134 96 38 95 76 91 97 48 79 70 2112 0.03 0.04 0.02 
20 325 684 113 119 141 70 28 35 51 26 60 38 55 68 1548 0.11 0.10 0.10 
