50 1 5 7 1074
220 813
6256 6750 5350 4350 3550 5650 5300 2750 0.01 
1 911 411 146 80 35 87 99 34 95 28 620 0.01 
2 371 703 125 77 86 16 76 64 97 98 656 0.04 
3 925 702 102 84 42 38 27 14 18 13 712 0.12 
4 599 208 116 62 77 78 93 48 16 79 652 0.03 
5 811 858 124 18 72 57 21 15 92 52 752 0.12 
6 528 636 132 69 60 95 16 32 56 82 684 0.19 
7 652 3 120 62 72 12 91 32 19 24 800 0.19 
8 102 307 125 91 40 74 25 89 94 74 537 0.19 
9 313 388 105 52 76 37 82 24 88 16 600 0.09 
10 632 268 134 53 33 12 37 58 54 67 534 0.16 
11 679 453 115 38 50 40 32 19 44 97 740 0.13 
12 825 655 108 76 57 19 81 37 23 65 600 0.02 
13 789 958 141 11 22 34 93 62 61 94 462 0.18 
14 593 252 115 11 11 83 30 87 20 38 680 0.09 
15 125 327 107 57 66 86 24 23 48 35 608 0.06 
16 322 144 150 93 88 24 84 48 24 85 489 0.19 
17 808 649 126 80 86 34 34 91 80 89 660 0.18 
18 879 788 149 66 26 58 51 16 12 90 784 0.10 
19 262 452 150 88 40 100 20 56 79 96 768 0.09 
20 983 386 104 66 16 87 96 15 52 22 525 0.08 
21 657 796 141 11 33 52 70 42 39 61 604 0.03 
22 722 402 105 73 95 20 77 17 75 44 648 0.01 
23 830 220 142 12 21 38 46 69 90 68 573 0.01 
24 106 735 116 63 39 24 20 37 48 14 656 0.13 
25 350 902 118 94 56 73 88 68 75 61 546 0.12 
26 510 973 107 58 52 15 80 94 29 70 504 0.15 
27 371 138 103 29 64 28 75 79 21 82 640 0.09 
28 614 117 143 62 53 57 53 57 14 56 558 0.10 
29 471 754 134 68 11 23 60 57 42 23 474 0.10 
30 395 990 149 57 13 46 29 23 97 71 573 0.03 
31 664 537 128 70 57 83 74 26 12 37 573 0.14 
32 978 385 120 51 77 53 52 83 99 16 676 0.13 
33 80 386 113 77 79 20 85 31 79 41 700 0.00 
34 977 791 106 26 75 28 12 82 30 40 513 0.03 
35 64 708 122 25 55 30 25 40 59 94 732 0.12 
36 382 881 127 46 94 44 38 90 22 64 549 0.02 
37 960 223 130 20 27 28 47 70 42 91 558 0.06 
38 497 648 150 94 77 77 28 17 75 21 776 0.12 
39 484 759 131 88 62 56 92 44 66 18 552 0.07 
40 622 944 148 99 37 79 62 72 72 38 644 0.06 
41 336 24 132 38 75 20 55 95 97 68 474 0.20 
42 856 244 125 83 47 28 37 27 79 25 720 0.09 
43 788 52 147 69 62 59 44 96 48 18 608 0.11 
44 575 248 106 12 22 32 20 86 14 57 576 0.10 
45 169 397 135 73 91 47 91 37 68 14 573 0.00 
46 48 110 128 75 71 80 86 35 44 59 612 0.16 
47 72 161 120 12 71 94 69 52 28 59 680 0.15 
48 126 403 102 69 34 16 90 51 42 22 531 0.11 
49 238 240 119 68 33 27 28 83 80 51 716 0.10 
50 258 332 115 40 96 100 12 28 68 87 534 0.03 
