30 1 3 3 1110
483 519
3807 2220 2220 3510 0.01 
1 773 123 128 56 100 62 531 0.10 
2 298 731 143 19 73 25 668 0.16 
3 203 328 146 69 45 61 459 0.03 
4 573 644 128 51 17 78 582 0.09 
5 506 451 138 53 72 31 486 0.08 
6 85 389 106 13 61 70 756 0.03 
7 21 954 123 75 33 33 585 0.12 
8 502 164 145 48 84 90 498 0.08 
9 352 62 102 59 56 23 594 0.01 
10 928 655 127 18 51 78 628 0.04 
11 150 498 136 62 80 58 471 0.01 
12 816 377 134 30 67 83 498 0.08 
13 87 550 144 72 90 93 477 0.16 
14 527 495 107 52 69 79 768 0.12 
15 849 581 119 39 54 89 495 0.03 
16 380 429 131 43 97 69 752 0.18 
17 84 468 109 29 33 27 528 0.03 
18 307 707 123 38 60 28 570 0.05 
19 514 154 119 58 11 69 740 0.09 
20 94 737 120 18 99 66 748 0.03 
21 436 382 135 15 85 52 486 0.11 
22 566 756 137 48 39 60 792 0.05 
23 195 839 115 81 77 43 708 0.16 
24 134 784 101 84 93 77 597 0.12 
25 133 178 146 24 20 61 594 0.07 
26 107 358 117 11 29 15 573 0.11 
27 375 788 136 95 21 66 522 0.09 
28 457 341 131 17 27 64 489 0.05 
29 325 848 111 93 45 86 632 0.05 
30 248 291 150 80 67 56 652 0.03 
