10 3 1 3 3340
135 800
1252 1185 1176 1230 580 880 520 710 1280 950 1340 780 0.01 0.01 0.01 
1 914 63 124 113 102 63 53 72 92 38 84 84 21 73 1920 0.19 0.09 0.17 
2 243 254 130 118 103 55 45 46 53 57 36 96 42 12 2112 0.12 0.15 0.19 
3 736 569 104 114 134 20 57 35 100 16 68 38 77 30 1566 0.17 0.17 0.02 
4 32 491 148 111 123 76 42 31 17 76 83 17 80 26 1944 0.17 0.17 0.10 
5 97 248 148 135 139 46 12 81 95 26 82 80 50 31 1503 0.07 0.04 0.02 
6 669 739 106 136 111 21 85 30 67 71 21 18 43 100 1620 0.10 0.11 0.19 
7 846 379 117 109 103 94 99 91 29 68 91 73 21 47 1449 0.02 0.19 0.13 
8 848 31 119 129 139 88 34 22 97 13 12 60 21 31 1746 0.05 0.18 0.01 
9 765 331 136 102 102 68 83 42 58 24 100 83 63 68 2040 0.16 0.12 0.17 
10 264 155 120 118 120 50 87 62 87 27 51 59 50 88 1431 0.09 0.00 0.18 
