20 1 5 7 438
170 612
2512 2500 2740 1780 1140 1120 1240 1920 0.01 
1 896 939 144 76 69 17 53 83 55 83 522 0.03 
2 868 80 145 87 43 44 29 77 66 58 546 0.00 
3 28 720 136 95 63 37 64 28 12 33 591 0.04 
4 566 767 107 65 53 22 11 92 98 95 504 0.04 
5 599 822 118 66 100 36 17 90 82 69 744 0.05 
6 615 708 110 48 86 24 36 68 40 40 456 0.06 
7 254 342 135 17 19 73 93 48 91 54 591 0.04 
8 858 106 101 52 13 14 33 35 13 18 712 0.06 
9 100 970 114 32 11 45 69 31 13 77 792 0.02 
10 48 988 135 42 96 17 58 30 20 22 456 0.11 
11 645 898 141 76 76 38 94 44 59 56 672 0.13 
12 295 452 110 90 32 14 53 32 97 48 525 0.13 
13 585 32 132 40 64 51 40 62 26 68 513 0.03 
14 947 621 147 41 91 88 87 22 77 70 597 0.16 
15 232 856 140 80 46 92 97 100 83 23 776 0.01 
16 785 501 117 87 56 39 12 100 69 93 708 0.01 
17 986 271 134 96 80 67 24 73 46 21 555 0.07 
18 252 118 137 72 42 39 26 19 25 71 507 0.00 
19 14 258 108 74 88 34 49 29 30 81 459 0.19 
20 786 212 101 39 77 66 45 51 89 77 585 0.01 
