10 3 5 7 660
713 896
1294 1303 1263 810 700 720 1330 870 1200 880 1330 910 540 610 590 590 900 760 1040 550 900 1170 760 650 0.01 0.01 0.01 
1 455 241 112 130 126 97 75 94 70 77 34 15 12 82 13 41 80 78 51 20 67 21 31 77 96 12 2184 0.07 0.14 0.11 
2 829 147 130 148 139 22 52 38 82 28 61 86 25 67 62 17 98 91 57 11 75 90 31 52 85 85 2244 0.07 0.03 0.06 
3 155 756 140 142 101 39 91 45 20 71 58 57 72 23 43 78 73 33 86 85 22 41 68 63 26 14 1386 0.18 0.05 0.11 
4 659 963 150 118 126 21 29 64 82 89 73 38 44 13 12 73 37 86 20 33 31 18 90 46 33 55 1764 0.17 0.03 0.20 
5 190 486 115 146 126 66 68 49 99 56 73 89 16 53 78 40 79 26 11 48 83 63 89 80 48 43 1485 0.16 0.13 0.15 
6 168 48 133 132 148 24 99 97 75 16 69 63 36 67 60 27 45 37 27 74 61 14 62 41 13 94 2256 0.08 0.12 0.05 
7 733 29 117 103 135 70 39 75 96 45 95 20 30 76 38 46 72 65 24 90 36 79 52 28 81 97 1530 0.00 0.06 0.05 
8 47 955 106 131 101 34 82 76 30 78 70 39 89 67 46 86 38 62 61 51 87 81 54 14 61 51 1737 0.06 0.13 0.16 
9 556 753 147 119 143 32 92 51 13 69 21 94 61 60 22 99 49 73 59 23 97 69 67 11 82 69 1566 0.06 0.13 0.15 
10 880 755 144 134 118 98 98 87 63 28 59 56 19 15 67 17 53 39 28 14 24 24 32 76 57 90 1824 0.08 0.18 0.10 
