10 5 5 7 1066
804 207
1225 1208 1301 1322 1312 560 1120 940 1370 1100 1380 980 740 1400 1190 750 1160 600 980 1060 1120 640 610 1020 630 530 1100 570 620 640 1240 570 1280 870 830 1050 550 1060 1110 510 0.01 0.01 0.01 0.01 0.01 
1 825 696 108 121 141 135 142 91 14 76 91 13 54 46 19 41 43 92 13 86 37 25 23 65 14 30 15 59 27 14 100 45 75 65 81 31 18 17 33 62 14 62 3480 0.15 0.20 0.00 0.09 0.01 
2 862 648 115 109 106 130 148 53 21 57 19 32 39 35 91 31 61 55 11 77 75 83 59 32 48 20 15 81 41 79 96 93 28 51 29 24 37 79 45 28 65 31 2670 0.05 0.05 0.09 0.03 0.01 
3 18 874 132 128 133 124 124 91 90 71 57 32 36 87 31 79 80 72 60 49 47 79 81 65 96 11 72 95 86 94 13 88 64 55 86 96 18 11 27 43 49 79 3760 0.18 0.03 0.17 0.00 0.04 
4 748 64 103 143 149 127 111 41 46 27 64 40 21 11 23 88 86 29 36 92 24 54 92 76 92 70 91 71 39 99 89 23 75 39 39 74 55 30 13 27 31 35 2370 0.19 0.13 0.05 0.14 0.16 
5 516 858 113 111 123 148 141 13 22 97 55 83 37 83 77 57 69 15 85 35 40 55 42 17 37 29 97 44 67 39 68 12 66 88 38 99 86 22 43 23 56 38 3440 0.17 0.19 0.13 0.17 0.02 
6 781 993 136 126 112 148 137 44 63 97 92 58 49 20 68 21 51 55 100 70 15 43 48 60 88 75 100 51 17 88 52 92 25 40 32 92 80 11 50 80 20 87 3240 0.11 0.07 0.06 0.13 0.12 
7 396 294 119 107 135 141 141 26 41 30 25 82 52 32 55 75 84 85 58 93 38 94 39 16 13 26 52 47 94 28 63 88 46 16 44 47 63 37 28 66 20 86 2340 0.11 0.10 0.05 0.18 0.16 
8 267 649 146 127 147 137 104 86 71 90 37 17 94 30 18 70 31 24 13 43 60 70 39 83 41 24 55 77 63 31 20 98 12 26 72 48 61 24 17 16 95 92 2640 0.16 0.02 0.11 0.15 0.11 
9 504 651 107 128 130 109 115 41 69 65 85 97 61 99 70 96 28 47 68 15 47 80 53 86 36 96 61 52 11 31 39 100 79 66 89 86 15 55 82 66 53 61 3220 0.18 0.07 0.02 0.20 0.05 
10 116 327 146 108 125 123 149 32 63 17 82 66 39 82 67 43 27 84 83 35 32 42 13 53 46 25 39 46 62 13 50 69 12 77 42 39 11 67 94 91 48 41 2595 0.17 0.19 0.16 0.17 0.08 
