100 5 1 5 56036
628 372
12590 12645 12434 12631 12714 6400 9200 6900 6300 13100 12400 11100 13300 11900 11600 5200 8800 13700 5400 5900 7300 13200 6500 11600 6900 6000 5300 9100 6400 10300 0.01 0.01 0.01 0.01 0.01 
1 945 68 130 126 136 148 147 21 72 95 65 91 16 57 12 49 64 43 61 45 71 35 92 95 73 96 51 90 65 25 45 22 3400 0.13 0.19 0.16 0.16 0.07 
2 380 700 102 133 111 108 146 57 16 82 92 48 36 71 29 43 24 16 19 25 55 98 69 94 15 27 83 98 29 88 70 74 3360 0.07 0.10 0.02 0.04 0.05 
3 191 312 144 147 139 145 132 80 93 44 54 60 69 66 63 61 86 27 12 91 15 62 54 31 44 99 18 22 38 50 72 89 2910 0.08 0.04 0.18 0.05 0.18 
4 15 629 114 115 131 138 145 66 55 31 74 71 65 37 45 35 43 69 93 34 83 14 84 75 50 45 28 13 28 81 30 69 2760 0.07 0.06 0.18 0.02 0.07 
5 814 110 136 104 101 120 147 12 11 34 29 69 52 13 30 13 49 52 83 74 21 47 53 66 22 79 82 59 65 71 62 32 3260 0.04 0.10 0.07 0.00 0.12 
6 374 980 144 118 103 142 121 20 57 69 66 60 91 70 50 43 23 16 53 49 65 12 36 25 87 34 67 32 94 37 50 84 3440 0.07 0.19 0.12 0.09 0.11 
7 508 574 117 134 125 136 124 57 57 83 76 63 24 79 88 79 66 27 89 30 50 72 76 21 59 56 43 97 85 90 46 92 3720 0.01 0.16 0.15 0.19 0.19 
8 932 282 129 123 143 103 117 76 67 70 39 45 21 84 30 85 59 95 67 87 22 63 11 60 24 14 27 26 28 36 51 16 2355 0.08 0.12 0.15 0.12 0.11 
9 689 802 122 136 102 111 126 68 28 34 22 74 98 86 66 30 86 95 52 94 18 29 95 31 79 71 38 28 66 81 57 52 2715 0.01 0.04 0.04 0.07 0.07 
10 18 255 114 124 136 140 143 23 62 51 90 56 83 25 72 56 20 34 42 81 96 59 77 67 49 14 88 58 55 92 75 12 3800 0.12 0.19 0.05 0.04 0.04 
11 254 537 107 134 117 123 146 56 55 25 61 40 42 36 67 39 64 78 67 73 87 76 40 50 28 62 79 46 20 57 89 56 2460 0.12 0.17 0.01 0.04 0.14 
12 126 777 141 106 128 106 135 83 83 93 68 60 40 98 86 57 37 36 89 66 29 86 37 74 83 44 67 57 37 21 100 15 3780 0.04 0.13 0.10 0.02 0.18 
13 232 708 115 105 150 145 140 80 55 45 67 80 84 60 70 21 49 56 82 23 53 91 63 90 16 79 28 77 11 24 87 95 3340 0.11 0.00 0.15 0.08 0.10 
14 316 800 150 131 141 140 104 58 86 57 14 93 26 97 80 27 21 33 89 11 39 27 52 14 95 63 60 28 12 21 77 90 2925 0.13 0.16 0.19 0.04 0.07 
15 94 547 121 102 134 123 131 24 44 31 44 28 44 56 87 45 98 91 60 63 21 40 83 16 15 16 90 38 82 14 52 63 3480 0.05 0.01 0.07 0.09 0.05 
16 508 454 137 143 137 119 116 53 11 47 94 54 57 26 88 72 98 39 14 44 41 93 97 97 91 27 20 42 16 90 36 71 2925 0.17 0.08 0.07 0.19 0.08 
17 993 65 147 108 116 103 103 57 100 22 11 90 96 31 32 72 27 62 95 89 80 88 31 23 79 77 49 85 60 35 46 29 2580 0.05 0.13 0.06 0.10 0.12 
18 558 629 108 111 129 138 132 97 17 64 24 31 64 100 97 20 83 88 21 20 92 57 27 92 50 79 65 93 11 27 59 24 3680 0.08 0.00 0.14 0.08 0.19 
19 650 779 134 113 120 125 131 66 20 32 36 97 97 50 50 66 66 67 97 19 94 89 72 99 85 34 43 92 92 41 42 60 2415 0.19 0.10 0.20 0.18 0.18 
20 530 801 121 140 127 145 130 60 78 65 52 44 61 90 12 32 61 16 46 94 62 37 93 30 97 85 11 87 27 89 46 36 2775 0.09 0.15 0.11 0.02 0.07 
21 575 106 110 128 126 118 108 23 32 24 75 37 68 89 48 15 43 63 27 30 49 65 38 11 71 77 45 93 96 96 67 18 3760 0.20 0.16 0.13 0.16 0.03 
22 139 920 130 144 116 147 139 40 42 11 97 56 78 94 44 23 31 46 59 41 53 52 100 70 43 19 38 49 71 32 15 63 3480 0.14 0.02 0.01 0.18 0.10 
23 562 197 120 122 131 119 150 11 55 21 44 90 36 94 73 62 55 56 63 31 32 11 16 67 15 64 40 16 28 61 12 32 3240 0.13 0.07 0.06 0.04 0.01 
24 648 658 124 123 121 136 128 58 14 72 51 22 72 43 86 24 100 29 26 44 39 31 89 84 83 80 38 64 92 83 88 77 3560 0.19 0.02 0.14 0.03 0.20 
25 151 825 123 121 101 104 110 62 73 58 14 53 100 81 55 60 69 94 48 28 60 63 94 13 47 81 70 34 60 19 87 36 3300 0.19 0.06 0.17 0.08 0.03 
26 780 107 115 132 124 121 119 86 64 96 76 57 93 68 20 63 24 61 94 43 44 79 14 28 42 33 24 76 68 85 33 47 3760 0.14 0.13 0.20 0.07 0.06 
27 236 120 116 104 117 116 146 21 65 41 84 77 26 72 27 31 75 62 60 57 94 87 41 20 23 29 69 32 76 54 81 77 3000 0.05 0.09 0.03 0.16 0.05 
28 326 859 146 144 147 123 142 16 29 97 11 43 19 36 95 85 28 59 46 72 54 67 59 100 75 14 59 75 63 44 74 52 2910 0.11 0.19 0.07 0.17 0.14 
29 688 841 115 123 105 126 103 42 12 98 97 60 31 66 24 67 24 94 80 33 16 16 50 42 88 81 37 93 29 14 85 67 3740 0.16 0.09 0.19 0.13 0.17 
30 432 138 137 115 132 142 128 45 95 88 57 50 42 56 34 26 95 66 37 54 61 30 27 14 90 99 82 44 19 20 90 79 2730 0.02 0.11 0.15 0.03 0.08 
31 135 413 131 136 106 110 127 40 40 83 57 57 100 18 90 33 86 23 84 37 24 79 33 68 76 32 69 25 19 33 58 25 2490 0.06 0.15 0.05 0.08 0.16 
32 697 169 124 120 119 141 132 40 98 39 47 72 74 47 52 71 31 98 52 40 99 67 32 76 25 30 22 58 53 97 43 55 2940 0.15 0.06 0.07 0.02 0.11 
33 782 243 104 145 143 113 145 54 78 60 63 75 54 74 30 54 57 69 76 68 51 34 48 28 27 19 65 40 41 98 33 43 3840 0.15 0.02 0.04 0.12 0.03 
34 442 707 138 130 117 146 129 55 97 90 12 65 69 15 13 41 14 20 23 46 34 52 31 74 71 36 35 70 60 55 78 85 3280 0.17 0.05 0.07 0.15 0.14 
35 338 715 123 110 136 111 108 44 16 41 25 25 61 48 57 89 31 59 56 17 66 25 72 54 50 30 79 37 94 33 97 87 2790 0.08 0.05 0.15 0.01 0.05 
36 105 407 103 125 116 115 144 39 59 98 21 69 27 34 29 44 95 83 77 13 76 13 60 61 83 57 47 59 77 23 89 59 3100 0.17 0.03 0.18 0.05 0.19 
37 242 394 131 113 137 145 121 87 19 95 73 53 76 80 73 33 40 67 48 31 83 59 58 47 56 41 13 34 67 54 86 35 2760 0.00 0.01 0.06 0.15 0.07 
38 941 440 131 148 108 135 132 22 95 64 96 24 79 58 21 37 15 82 97 60 38 31 43 68 12 23 53 63 32 20 18 33 3240 0.15 0.17 0.16 0.06 0.16 
39 975 171 144 123 131 129 123 68 58 27 77 92 88 29 96 66 24 67 36 68 93 89 64 96 74 45 37 35 83 22 89 91 3780 0.15 0.15 0.19 0.01 0.04 
40 776 695 133 148 150 102 124 36 91 75 50 19 69 12 51 20 65 83 62 86 13 48 25 36 20 57 75 99 92 29 42 32 2640 0.15 0.06 0.17 0.18 0.11 
41 581 896 123 136 145 146 133 46 88 70 95 32 80 34 30 61 48 71 57 82 14 55 32 49 18 76 94 71 75 35 75 71 3600 0.16 0.08 0.01 0.01 0.12 
42 798 275 102 147 116 104 109 66 93 96 21 25 54 28 59 78 49 85 76 90 62 47 86 73 86 89 53 40 16 16 13 89 3020 0.05 0.04 0.12 0.17 0.11 
43 572 242 122 133 142 108 136 56 98 47 52 44 93 95 20 70 43 56 83 87 61 22 28 76 42 26 36 69 82 25 87 41 3900 0.16 0.11 0.17 0.03 0.06 
44 672 897 107 108 127 114 128 14 12 65 48 19 86 69 21 39 48 32 64 74 69 84 46 32 47 81 16 75 88 34 13 82 2340 0.12 0.18 0.11 0.18 0.17 
45 506 699 121 137 114 123 112 23 21 96 60 42 85 63 56 53 98 89 78 45 34 14 19 17 65 36 94 17 97 60 96 99 2325 0.16 0.17 0.08 0.10 0.08 
46 160 887 126 127 127 128 138 27 60 57 56 100 52 86 89 35 56 52 44 50 66 50 26 97 45 57 11 61 11 40 58 34 2505 0.13 0.01 0.19 0.11 0.15 
47 165 576 128 123 148 123 104 50 47 63 97 50 98 16 97 44 83 41 91 56 48 51 39 98 41 88 66 59 80 52 29 79 2970 0.12 0.17 0.04 0.15 0.20 
