10 5 1 7 5532
785 29
1134 1227 1230 1295 1275 630 760 910 620 950 1300 810 1260 890 830 610 840 760 890 1030 880 690 980 1300 1310 930 790 880 950 1370 1360 650 1270 1000 1020 1210 1120 890 710 1230 0.01 0.01 0.01 0.01 0.01 
1 498 970 109 127 121 121 119 85 49 55 74 69 56 90 57 11 72 20 84 51 25 30 18 64 53 79 88 41 95 36 48 20 85 18 53 56 97 94 24 52 45 84 2940 0.02 0.04 0.03 0.04 0.06 
2 2 790 131 104 103 102 119 58 81 32 98 73 74 54 73 63 45 80 67 65 87 59 63 67 93 46 65 90 34 18 100 17 13 38 60 18 43 19 80 16 24 40 3920 0.08 0.18 0.04 0.15 0.10 
3 431 49 104 128 144 126 104 24 17 56 41 97 98 26 97 33 68 86 44 80 93 88 35 43 12 26 73 39 83 33 56 41 42 18 51 24 96 86 20 56 11 76 2475 0.07 0.15 0.08 0.05 0.17 
4 657 736 118 138 117 133 114 12 25 46 74 53 11 18 56 48 69 25 50 76 38 23 100 53 76 75 18 22 97 92 81 41 60 42 60 56 57 49 60 57 56 49 3320 0.03 0.16 0.07 0.17 0.02 
5 310 861 119 112 146 131 144 96 33 41 14 96 99 62 79 92 99 20 14 73 27 21 39 69 67 77 32 74 100 30 81 67 74 90 33 74 25 34 69 75 48 18 3420 0.13 0.17 0.14 0.07 0.19 
6 199 93 103 124 108 147 142 36 69 60 19 42 96 18 38 36 86 79 20 17 52 92 72 99 39 79 14 30 80 75 38 73 42 40 56 60 16 76 53 63 45 65 2295 0.08 0.05 0.19 0.01 0.02 
7 14 980 104 147 142 145 133 78 39 73 81 58 32 60 21 85 26 12 40 44 61 71 65 59 68 30 100 90 81 31 40 13 48 39 97 29 31 57 76 52 69 22 2445 0.17 0.09 0.12 0.11 0.16 
8 255 472 113 104 102 144 131 51 22 22 13 11 95 83 86 86 31 25 44 97 95 54 33 67 22 44 81 26 97 59 53 73 51 97 65 70 39 56 70 33 90 53 2805 0.01 0.10 0.12 0.01 0.07 
9 915 891 125 129 129 130 139 52 47 96 84 24 27 80 32 14 75 80 69 80 50 35 71 43 77 75 13 13 49 73 82 80 19 17 42 16 38 96 29 16 75 53 3780 0.03 0.12 0.03 0.02 0.16 
10 684 822 108 114 118 116 130 89 74 29 54 76 27 92 60 71 57 67 65 68 34 25 52 59 90 57 100 30 30 80 98 51 36 95 94 68 22 29 44 91 73 43 2775 0.20 0.08 0.14 0.20 0.10 
