20 3 3 3 2178
180 298
2500 2560 2616 1160 1380 1260 2620 2220 2040 1580 1360 1360 0.01 0.01 0.01 
1 460 26 116 147 146 11 66 99 51 51 43 79 66 61 1512 0.20 0.16 0.01 
2 190 703 142 111 131 28 33 23 63 93 11 17 60 75 2184 0.03 0.09 0.11 
3 157 808 130 106 114 60 42 19 47 28 42 88 78 56 2340 0.06 0.19 0.12 
4 491 339 122 137 124 96 47 40 47 51 24 61 55 60 1773 0.15 0.06 0.10 
5 959 5 129 148 149 32 79 47 52 94 30 21 35 67 1530 0.07 0.13 0.06 
6 136 96 139 128 127 60 31 33 34 89 99 26 35 90 2136 0.16 0.08 0.15 
7 509 346 147 115 140 99 87 51 78 32 30 34 82 15 1359 0.05 0.06 0.03 
8 259 452 107 109 147 18 37 33 74 40 26 89 35 47 1665 0.19 0.08 0.11 
9 285 558 143 134 132 59 24 64 63 95 49 43 58 45 1755 0.08 0.08 0.20 
10 361 809 124 149 125 66 44 25 11 100 49 63 62 59 2040 0.09 0.13 0.16 
11 821 925 117 123 127 71 87 30 28 84 89 59 47 88 1848 0.02 0.04 0.04 
12 355 768 132 138 122 52 24 27 58 37 85 60 32 61 1728 0.08 0.07 0.14 
13 928 63 108 135 104 59 44 97 82 60 81 77 64 58 2352 0.02 0.04 0.01 
14 207 294 111 101 110 50 20 35 41 79 99 50 77 29 2244 0.12 0.14 0.01 
15 74 784 127 122 109 40 46 80 40 47 20 66 53 62 1476 0.16 0.04 0.19 
16 735 509 112 132 150 44 35 43 34 29 76 64 71 89 2400 0.07 0.16 0.09 
17 120 248 139 138 141 78 61 24 81 29 62 35 25 34 2256 0.07 0.14 0.17 
18 861 375 127 145 120 77 66 69 46 30 50 29 27 52 1386 0.14 0.03 0.16 
19 708 5 108 120 150 84 18 60 98 69 27 92 22 32 1602 0.17 0.17 0.19 
20 807 80 120 122 148 78 58 84 47 77 84 61 80 85 2208 0.17 0.12 0.07 
