40 3 3 7 4550
452 203
4972 5071 4952 4480 2360 4360 3880 2800 5600 2280 3120 5320 2560 5360 2240 3680 5040 2760 2760 4680 5000 3600 2360 5600 0.01 0.01 0.01 
1 787 344 134 149 118 45 64 75 99 75 30 91 88 55 95 68 22 53 28 79 28 85 37 79 76 86 2364 0.08 0.07 0.00 
2 472 932 111 108 109 61 72 100 21 46 29 12 16 56 55 35 68 60 52 90 31 34 78 99 99 26 1665 0.18 0.03 0.15 
3 367 812 133 143 106 58 66 62 69 63 42 32 47 77 30 34 96 41 75 30 58 69 60 18 67 75 1746 0.11 0.11 0.06 
4 638 533 120 119 127 100 33 26 68 48 57 51 56 27 41 79 75 71 15 53 62 77 64 70 96 38 2268 0.15 0.19 0.16 
5 894 223 112 147 136 47 83 91 66 30 48 16 93 84 72 33 58 95 37 99 89 43 62 20 38 51 2016 0.08 0.06 0.00 
6 362 52 150 108 110 29 38 74 84 19 21 89 65 73 74 87 82 30 24 28 64 43 41 35 32 43 2280 0.05 0.06 0.14 
7 647 459 102 120 115 41 92 46 25 11 19 65 73 89 75 60 71 56 35 35 50 64 65 74 86 59 1593 0.20 0.05 0.15 
8 18 899 115 104 135 79 41 25 55 93 33 72 58 60 31 69 82 77 55 11 56 67 28 29 14 38 2184 0.14 0.14 0.18 
9 202 143 108 148 114 95 19 47 11 12 31 72 78 32 78 98 65 16 52 17 97 87 86 77 90 23 1386 0.17 0.19 0.17 
10 242 347 133 121 107 100 23 70 11 24 90 72 30 55 11 27 72 16 69 74 27 77 21 94 29 86 1944 0.12 0.10 0.07 
11 119 987 135 124 134 81 67 99 43 81 89 66 70 73 27 86 44 85 16 58 33 63 31 26 81 68 1638 0.05 0.10 0.02 
12 325 818 133 127 130 55 66 16 49 98 56 15 25 77 79 11 72 63 16 73 90 19 55 67 89 22 2304 0.18 0.05 0.03 
13 792 799 101 109 111 87 82 64 35 79 20 91 86 29 72 86 90 34 54 96 43 17 50 100 58 23 2388 0.05 0.04 0.10 
14 239 777 135 139 129 84 84 46 70 63 17 61 92 79 26 40 31 50 83 97 77 87 99 38 44 21 1755 0.18 0.11 0.16 
15 127 904 122 125 141 33 34 53 92 48 21 14 12 83 70 93 65 71 37 29 14 31 27 41 27 90 1812 0.10 0.18 0.13 
16 183 191 143 142 118 13 63 27 94 100 37 98 91 42 74 83 58 44 20 63 23 74 41 15 90 30 1440 0.01 0.14 0.04 
17 481 405 132 149 140 43 38 81 37 37 69 86 59 79 15 42 36 49 51 63 25 52 93 81 94 75 1575 0.10 0.19 0.17 
18 14 479 119 118 138 60 40 48 48 28 16 33 65 63 26 96 88 26 98 78 74 32 70 16 25 44 1449 0.12 0.01 0.07 
19 982 20 122 149 132 97 76 47 45 94 52 29 68 82 67 25 31 44 74 21 47 32 43 15 98 38 2016 0.08 0.04 0.04 
20 955 720 125 110 106 54 19 79 50 12 83 68 50 49 72 27 32 67 90 78 89 53 20 93 50 99 1413 0.19 0.10 0.04 
21 617 968 130 119 140 18 14 82 19 15 64 77 65 77 43 81 98 99 71 38 59 33 99 13 72 98 2388 0.04 0.19 0.11 
22 266 474 109 113 137 40 32 90 48 88 15 76 70 15 91 12 64 52 34 79 44 67 40 98 39 37 1884 0.10 0.14 0.08 
23 952 51 128 139 137 92 90 55 92 77 59 67 80 71 40 44 35 81 67 22 11 35 51 98 25 39 2052 0.13 0.13 0.10 
24 165 168 140 146 127 38 24 68 29 91 78 47 58 70 69 53 56 50 19 23 71 62 25 31 77 53 2268 0.06 0.03 0.12 
25 346 762 110 116 117 46 89 18 26 41 85 25 94 46 91 46 91 92 17 14 77 79 80 59 55 84 1584 0.07 0.09 0.03 
26 111 57 139 122 137 77 37 70 92 68 54 68 100 13 79 45 55 32 51 35 80 51 66 90 57 49 1368 0.12 0.02 0.10 
27 584 729 138 105 107 64 18 37 17 37 43 75 42 39 18 38 84 40 41 26 72 57 82 61 14 82 1593 0.04 0.04 0.07 
28 652 198 140 147 143 93 95 59 61 83 53 87 84 78 68 73 61 97 13 74 74 24 55 87 79 89 1755 0.20 0.12 0.05 
29 908 461 103 138 137 24 69 57 74 52 99 23 44 90 82 16 50 78 71 14 96 43 58 82 21 46 2352 0.07 0.10 0.02 
30 281 213 133 105 118 20 48 30 84 51 80 58 23 47 85 81 48 24 13 27 98 48 37 42 20 34 2244 0.04 0.11 0.10 
31 977 919 116 139 121 68 91 64 13 41 43 60 18 58 42 50 95 17 52 86 11 98 74 42 18 97 1848 0.19 0.08 0.11 
32 338 901 128 123 117 87 98 45 51 91 39 100 46 19 79 47 13 47 88 32 51 61 95 44 30 54 1575 0.01 0.13 0.17 
33 408 289 106 112 109 68 29 46 18 19 74 69 72 77 86 18 79 32 58 16 98 54 62 41 73 15 1908 0.01 0.13 0.09 
34 368 559 114 123 140 17 77 87 24 47 23 45 84 21 91 53 90 75 100 80 59 36 41 52 60 98 1602 0.06 0.06 0.02 
35 789 580 119 116 111 71 57 97 47 94 71 81 16 53 90 58 42 64 20 95 68 63 87 19 22 84 1824 0.07 0.15 0.17 
36 211 524 110 147 103 35 47 79 33 92 49 13 54 56 41 64 49 56 73 50 92 39 37 63 13 20 2088 0.12 0.07 0.02 
37 36 924 104 109 102 98 100 14 31 53 52 85 58 92 35 21 93 80 45 82 88 97 18 50 99 79 1848 0.20 0.18 0.07 
38 39 848 133 133 127 59 78 48 41 30 51 77 60 31 47 32 23 79 66 60 54 91 29 55 90 97 1575 0.10 0.09 0.15 
39 975 493 138 132 136 55 67 48 47 86 50 76 100 96 97 31 70 37 49 86 54 92 14 98 43 100 2016 0.11 0.06 0.01 
40 245 598 149 128 130 87 74 41 86 59 80 61 41 56 67 24 77 93 62 40 67 69 43 64 64 94 1932 0.09 0.05 0.06 
