40 1 3 3 1468
767 238
5084 3920 4840 2680 0.01 
1 385 862 133 52 32 96 764 0.16 
2 807 581 124 42 39 81 525 0.05 
3 941 927 144 31 48 44 624 0.04 
4 499 168 121 17 15 76 504 0.19 
5 506 790 148 75 40 66 724 0.19 
6 728 881 118 56 23 50 552 0.05 
7 274 786 139 100 49 63 620 0.11 
8 755 187 112 32 23 77 628 0.11 
9 709 903 125 73 96 46 573 0.08 
10 584 978 133 40 63 22 582 0.09 
11 252 985 115 67 48 86 768 0.15 
12 177 990 148 88 100 54 462 0.17 
13 335 879 118 33 43 43 462 0.17 
14 35 304 102 24 55 44 684 0.04 
15 794 282 122 76 48 47 792 0.18 
16 170 316 105 65 39 72 616 0.02 
17 196 769 125 55 52 83 585 0.13 
18 161 542 109 15 23 27 756 0.06 
19 947 332 130 65 78 29 768 0.01 
20 576 670 121 75 97 73 459 0.14 
21 283 461 145 34 89 37 692 0.02 
22 325 542 141 78 81 13 788 0.18 
23 842 552 142 18 67 32 684 0.02 
24 238 923 143 93 90 61 579 0.09 
25 129 404 146 75 21 17 564 0.03 
26 161 270 115 21 81 41 510 0.01 
27 573 875 112 98 58 43 720 0.01 
28 215 295 118 55 45 16 684 0.13 
29 120 608 140 54 65 47 465 0.12 
30 948 859 142 90 89 60 558 0.15 
31 454 889 116 18 32 55 744 0.19 
32 156 748 136 49 80 98 660 0.05 
33 842 283 111 43 80 59 456 0.03 
34 553 360 121 40 99 62 748 0.07 
35 360 913 118 56 56 86 528 0.14 
36 838 901 118 78 37 12 537 0.17 
37 0 780 121 75 90 25 543 0.02 
38 49 246 140 69 97 14 732 0.17 
39 862 63 120 95 36 40 780 0.19 
40 656 704 147 54 21 14 555 0.03 
