30 1 1 5 3182
789 211
3752 2280 3390 2760 2040 2040 0.01 
1 422 206 147 71 39 61 18 78 676 0.01 
2 25 240 101 45 61 22 31 50 656 0.04 
3 681 901 105 71 49 38 18 22 720 0.04 
4 131 315 129 75 30 59 83 70 620 0.17 
5 679 310 110 18 52 45 18 46 564 0.12 
6 256 818 125 30 67 82 26 56 604 0.04 
7 932 808 113 79 50 70 27 36 549 0.01 
8 355 65 138 45 52 96 24 80 558 0.08 
9 354 398 142 32 51 13 57 43 748 0.15 
10 10 451 113 53 34 36 95 46 740 0.18 
11 278 718 121 90 14 11 17 20 585 0.02 
12 49 329 141 51 35 42 34 11 474 0.08 
13 602 397 137 66 17 38 100 63 582 0.12 
14 419 511 115 90 52 79 81 98 672 0.16 
15 23 629 111 15 16 24 97 75 668 0.10 
16 992 96 126 87 16 92 94 99 732 0.11 
17 389 280 120 82 15 44 19 84 616 0.01 
18 824 503 130 47 96 45 67 84 498 0.03 
19 686 269 138 65 20 55 61 92 744 0.03 
20 748 213 131 29 67 66 90 100 549 0.11 
21 291 988 108 87 77 39 16 54 628 0.04 
22 459 533 136 65 94 71 14 19 537 0.15 
23 730 218 142 33 59 33 53 33 495 0.09 
24 229 130 132 16 86 63 33 65 692 0.03 
25 880 270 145 71 63 99 18 52 471 0.18 
26 876 456 106 73 25 54 94 19 516 0.09 
27 499 516 120 57 21 53 78 16 570 0.02 
28 67 172 132 90 70 30 16 96 588 0.11 
29 434 474 102 66 73 92 13 56 591 0.11 
30 794 294 136 34 45 22 73 74 696 0.15 
