20 1 1 3 2206
612 19
2596 1340 1180 1940 0.01 
1 901 980 117 48 43 41 471 0.17 
2 204 193 135 34 28 90 688 0.16 
3 312 435 135 14 15 26 620 0.18 
4 607 141 131 87 80 40 760 0.05 
5 139 382 134 21 79 83 616 0.20 
6 742 159 137 44 23 100 636 0.11 
7 437 292 103 58 70 43 632 0.15 
8 27 845 130 16 81 40 772 0.11 
9 712 917 116 64 23 75 704 0.15 
10 806 928 120 21 17 62 616 0.07 
11 726 452 142 28 51 89 594 0.18 
12 300 589 128 83 91 61 552 0.12 
13 188 193 143 96 16 72 672 0.05 
14 672 660 108 57 43 62 728 0.09 
15 727 22 142 18 56 98 604 0.05 
16 812 898 128 78 14 53 676 0.06 
17 55 804 116 21 99 38 788 0.14 
18 915 496 142 80 93 89 516 0.19 
19 853 639 142 48 99 96 708 0.05 
20 770 518 147 16 66 33 468 0.03 
