40 5 3 3 7280
653 627
4900 5127 4788 4902 5112 4680 2520 4720 2040 2720 5400 5000 3160 4600 2440 4640 4040 2960 5160 4960 0.01 0.01 0.01 0.01 0.01 
1 867 463 106 124 117 103 133 70 63 92 72 35 19 49 59 47 54 29 88 76 70 28 3780 0.18 0.09 0.03 0.02 0.04 
2 590 897 108 142 139 131 149 84 32 13 76 81 69 89 94 62 93 29 14 68 97 48 2790 0.14 0.17 0.06 0.04 0.00 
3 773 862 113 119 105 131 120 59 74 23 39 21 18 79 31 59 83 19 27 22 89 30 2970 0.18 0.11 0.11 0.16 0.17 
4 332 302 104 136 115 120 106 99 53 74 66 16 62 75 32 16 42 40 77 18 39 24 2415 0.15 0.18 0.15 0.06 0.09 
5 464 389 116 135 101 143 143 23 87 51 60 74 31 88 96 39 11 34 13 62 14 100 3540 0.04 0.17 0.14 0.02 0.12 
6 491 954 103 125 116 133 130 27 29 92 69 19 63 39 79 82 18 52 87 16 79 16 4000 0.17 0.19 0.15 0.14 0.13 
7 249 659 122 115 128 103 107 94 83 71 37 74 43 88 37 74 70 59 87 97 79 79 3940 0.03 0.16 0.06 0.03 0.11 
8 318 91 112 132 148 118 145 69 96 25 67 88 78 30 74 41 47 58 77 45 12 54 2850 0.11 0.01 0.15 0.07 0.07 
9 190 741 126 134 106 124 132 20 20 52 86 55 34 32 25 93 17 63 94 91 51 98 2355 0.17 0.12 0.12 0.18 0.07 
10 348 984 145 142 107 102 137 75 84 81 88 48 70 71 95 64 50 21 53 66 17 92 3320 0.20 0.15 0.17 0.12 0.07 
11 927 863 125 140 113 140 139 49 80 11 22 47 72 17 13 82 28 29 12 71 65 56 3540 0.07 0.16 0.05 0.02 0.13 
12 478 688 150 111 132 144 119 29 14 33 14 17 72 40 83 19 64 33 60 35 49 15 2310 0.10 0.03 0.18 0.06 0.08 
13 682 965 130 126 146 120 126 35 84 79 68 39 56 62 96 65 66 97 59 56 55 74 2535 0.02 0.11 0.18 0.05 0.09 
14 799 66 111 121 114 137 134 18 73 90 51 80 21 87 46 54 11 49 99 60 100 14 2610 0.09 0.04 0.11 0.19 0.02 
15 69 672 136 109 142 123 138 34 47 94 88 47 99 57 39 15 83 48 92 98 50 42 2445 0.01 0.02 0.05 0.05 0.12 
16 329 423 140 120 111 140 134 94 76 17 32 64 80 62 98 76 13 29 35 73 17 100 2865 0.18 0.17 0.09 0.20 0.03 
17 326 743 123 116 128 111 112 96 34 48 40 39 54 18 73 17 100 59 70 83 71 15 3400 0.11 0.06 0.12 0.08 0.15 
18 749 676 121 140 112 132 120 87 93 49 92 72 12 77 57 90 64 19 63 78 43 57 3180 0.11 0.15 0.19 0.17 0.07 
19 697 113 145 127 103 106 102 71 54 85 54 95 16 97 87 16 38 17 68 69 42 75 2550 0.01 0.19 0.06 0.15 0.17 
20 224 878 107 135 131 120 108 22 94 96 79 20 71 25 99 83 14 88 91 55 36 41 3820 0.17 0.06 0.06 0.16 0.12 
21 271 918 137 142 140 121 106 41 18 71 13 87 27 19 51 88 34 50 73 40 45 27 2325 0.06 0.02 0.19 0.11 0.08 
22 314 948 105 143 116 147 131 18 22 29 44 67 27 83 90 91 77 60 71 85 43 18 2415 0.00 0.05 0.07 0.02 0.04 
23 42 525 116 132 113 136 138 93 45 69 64 83 100 62 82 27 34 64 42 34 58 82 3940 0.04 0.05 0.11 0.09 0.12 
24 264 380 124 134 119 102 149 50 53 100 21 65 99 26 81 17 59 19 45 50 80 45 3060 0.02 0.13 0.03 0.07 0.03 
25 169 647 129 138 108 101 149 85 22 72 21 56 100 16 55 15 61 64 96 98 69 33 2775 0.10 0.04 0.16 0.03 0.08 
26 827 543 107 121 125 106 142 33 33 14 94 92 17 91 96 17 11 16 57 64 40 23 2580 0.16 0.13 0.17 0.00 0.09 
27 108 872 119 121 131 141 116 77 47 29 50 25 55 83 55 32 23 28 41 75 18 44 2880 0.01 0.13 0.14 0.14 0.10 
28 928 784 143 128 121 147 142 67 24 40 42 90 14 44 44 91 27 31 63 23 95 33 3560 0.06 0.07 0.02 0.19 0.01 
29 17 328 141 102 123 124 107 37 52 51 43 15 44 18 52 28 94 68 82 82 78 88 2550 0.07 0.13 0.00 0.13 0.15 
30 576 762 125 102 146 109 113 92 64 17 66 19 37 53 21 91 90 93 49 36 24 52 3660 0.09 0.14 0.07 0.02 0.14 
31 213 979 117 132 102 147 134 82 35 97 94 91 62 80 83 16 73 61 41 61 11 53 2580 0.09 0.07 0.06 0.03 0.14 
32 402 701 120 127 104 114 131 73 39 53 35 49 53 62 16 56 22 59 68 51 47 85 3420 0.14 0.01 0.03 0.01 0.07 
33 262 350 115 138 105 123 130 65 25 66 67 25 79 29 55 29 63 25 98 44 31 24 3100 0.12 0.13 0.14 0.13 0.16 
34 180 857 108 118 136 118 124 64 76 85 42 39 45 69 64 89 82 75 90 72 62 92 2805 0.12 0.00 0.05 0.05 0.14 
35 592 653 110 118 148 117 106 95 11 61 48 39 63 35 33 59 73 34 31 23 79 70 2700 0.04 0.09 0.02 0.04 0.14 
36 323 639 149 121 120 118 142 76 30 20 81 42 38 56 65 95 23 82 12 64 100 20 3020 0.11 0.17 0.07 0.00 0.19 
37 172 260 126 142 111 115 150 27 79 78 89 68 78 95 48 37 42 67 86 68 83 39 3300 0.08 0.13 0.05 0.05 0.19 
38 483 730 124 128 101 110 122 26 92 17 31 14 44 82 25 82 52 55 23 40 49 37 3780 0.05 0.06 0.03 0.17 0.11 
39 781 3 134 146 104 102 134 11 44 98 12 54 37 49 24 49 58 29 67 93 36 41 3280 0.15 0.01 0.07 0.00 0.04 
