100 1 1 7 10932
454 221
12575 6400 5300 13700 11200 11600 9000 7600 0.01 
1 368 561 124 48 25 64 74 74 17 71 704 0.05 
2 177 265 107 47 11 96 39 67 34 62 728 0.02 
3 826 892 106 84 33 11 91 71 11 15 736 0.13 
4 0 774 104 48 28 83 18 59 30 19 600 0.18 
5 671 220 109 40 51 83 69 86 66 53 704 0.18 
6 959 979 147 74 90 53 70 42 52 87 546 0.01 
7 731 456 134 67 18 78 38 92 69 40 537 0.04 
8 748 117 102 98 17 25 20 67 51 99 728 0.18 
9 941 728 106 34 17 25 15 57 82 22 724 0.04 
10 995 131 111 95 38 30 36 15 27 94 468 0.19 
11 471 94 144 55 40 96 13 59 82 19 534 0.18 
12 367 405 126 39 77 71 52 15 27 79 465 0.06 
13 416 391 139 52 58 98 90 41 52 29 558 0.01 
14 609 589 101 69 55 70 80 19 60 56 483 0.12 
15 514 78 141 62 76 24 59 91 66 69 465 0.05 
16 227 682 136 60 11 70 88 65 91 42 480 0.04 
17 583 814 105 46 52 52 77 11 13 53 522 0.08 
18 909 243 136 48 94 51 72 95 100 34 708 0.13 
19 696 563 148 38 82 71 67 77 16 18 732 0.03 
20 408 837 128 96 81 25 91 78 24 46 620 0.05 
21 704 882 145 27 58 23 96 83 12 40 712 0.14 
22 799 238 115 55 45 15 93 28 62 73 616 0.17 
23 249 872 121 55 79 97 25 86 23 34 573 0.11 
24 225 105 116 30 67 83 56 51 89 52 604 0.15 
25 578 809 144 73 17 85 22 36 91 52 660 0.04 
26 170 34 124 29 97 63 80 69 82 46 640 0.10 
27 841 104 106 73 62 24 78 39 48 84 573 0.10 
28 540 429 115 71 51 13 61 52 83 57 582 0.03 
29 609 748 128 37 58 72 30 13 96 43 700 0.16 
30 713 987 101 87 93 64 48 47 86 51 744 0.08 
31 935 247 103 58 31 96 30 100 32 77 489 0.08 
32 749 117 150 66 69 84 36 67 70 28 680 0.09 
33 277 194 128 65 63 22 19 21 31 91 800 0.01 
34 635 535 114 54 71 16 89 78 72 19 591 0.02 
35 867 768 121 14 91 23 75 68 40 90 712 0.13 
36 479 193 133 62 41 69 91 67 22 61 516 0.13 
37 816 639 106 92 96 48 29 52 14 19 752 0.07 
38 653 911 127 54 80 80 43 98 93 74 692 0.11 
39 835 246 106 54 34 97 23 37 88 71 744 0.04 
40 592 9 135 17 65 44 35 84 87 15 680 0.16 
41 338 720 112 90 32 22 85 86 65 18 796 0.01 
42 787 460 144 37 20 60 65 99 28 81 546 0.09 
43 533 582 114 99 72 100 53 53 51 75 780 0.03 
44 478 281 130 19 89 24 17 19 13 79 597 0.13 
